term,estimate,std.error,statistic,p.value,conf.low,conf.high,year,variable
educ20034,0.9431320792746491,0.013489973702716648,-4.340182167089531,1.423646459816641e-5,0.9185221201074446,0.9684014129707335,2020,educ2003
educ20035,0.9501035164896464,0.015794287259333514,-3.2406866329206734,0.0011924218705657897,0.9211419408132991,0.9799756715550032,2020,educ2003
educ20036,0.921839821247747,0.013745069845265983,-5.920944826085235,3.200972455512041e-9,0.897336689190756,0.9470120482919759,2020,educ2003
educ20037,0.9167216352381998,0.017335126438579592,-5.015908789657846,5.278336664240843e-7,0.8860975251582,0.9484041345942837,2020,educ2003
educ20038,0.8323041192786274,0.025050954783809268,-7.327360515996024,2.3472976660337515e-13,0.7924251320068498,0.8741900262726442,2020,educ2003
educ20039,1.0751977517865123,0.02448125064219703,2.961637902894707,0.0030600742465734087,1.0248244693936657,1.128047036319053,2020,educ2003
educ20032,0.9575315367574447,0.014603236439246296,-2.971712612404458,0.002961437472848733,0.9305132481536387,0.985334325657756,2021,educ2003
educ20033,0.9650597657868852,0.01144235335241402,-3.1082107856364276,0.0018822377011645762,0.9436572525671663,0.9869476963240403,2021,educ2003
educ20034,0.917893009172784,0.013603382121198335,-6.2980251626115935,3.014615845410882e-10,0.8937429511291929,0.9426956321432055,2021,educ2003
educ20035,0.9410662778031988,0.01574328073051366,-3.85826242602567,1.1419599679368427e-4,0.9124713979430227,0.9705572593450948,2021,educ2003
educ20036,0.9122573687340393,0.013833536606967648,-6.638441692050762,3.1701670252123894e-11,0.8878549819777674,0.937330446640882,2021,educ2003
educ20037,0.9014224990392219,0.017339441472743987,-5.985268273755196,2.1603348700721307e-9,0.871302104651102,0.9325841375070392,2021,educ2003
educ20038,0.8925688666121145,0.024214625449452323,-4.693510831799804,2.685557638854147e-6,0.8511964995994352,0.9359521356351256,2021,educ2003
educ20039,1.1376032166198322,0.024289135448523978,5.307871409632879,1.1091284155346499e-7,1.0847145904724331,1.1930705918689108,2021,educ2003
race5Black,0.9203810239711474,0.0397494822848367,-2.087260850173397,0.03686456163714466,0.8513971921913046,0.9949542200226548,2022,race5
race5Hispanic,0.77756982302587,0.040345401142883604,-6.235700409448734,4.497611368155751e-10,0.7184502476072375,0.8415542087905489,2022,race5
race5Other,0.8336544431088037,0.041893111778379975,-4.342869067522659,1.406339557280163e-5,0.7679376005876294,0.9049950542638463,2022,race5
race5White,0.9303197946801526,0.03906385586181657,-1.8489441224378207,0.0644658816628796,0.8617483018375867,1.0043476947133465,2022,race5
educ20032,0.9666273591959815,0.01491721179446943,-2.2753726279955635,0.022883585942783318,0.9387745255241137,0.9953065684484176,2022,educ2003
educ20033,0.9851810863505324,0.011712565368160156,-1.2746832335450895,0.20242138364551843,0.9628222739183887,1.008059118691602,2022,educ2003
educ20034,0.9398704948508787,0.013820962776597591,-4.486893253897113,7.226926010112294e-6,0.9147520155587213,0.9656787108052343,2022,educ2003
educ20035,0.9558885750532875,0.015890579545997697,-2.8390359133566934,0.004525006378982624,0.9265757642361974,0.9861287151953646,2022,educ2003
educ20036,0.9348938010773118,0.013983175474781617,-4.814524283218345,1.4755096162100587e-6,0.9096190788194053,0.9608708080608678,2022,educ2003
educ20037,0.9093715888000401,0.0172942654256966,-5.493235904421822,3.946350763861017e-8,0.8790634144773782,0.9407247223550447,2022,educ2003
educ20038,0.9072216028045692,0.024155340728230633,-4.030931907456126,5.5556138363802805e-5,0.865270588836216,0.9512065326319372,2022,educ2003
educ20039,1.2079859658602436,0.02372937085196898,7.962894716363607,1.6806045354547652e-15,1.1530895611655385,1.2654958841534576,2022,educ2003
race5Black,0.8834991697578783,0.04008781438942722,-3.089839863530491,0.0020026443825007178,0.8167379002286638,0.9557175964826934,2023,race5
race5Hispanic,0.7341834932574534,0.04069489820426799,-7.592998248702885,3.125867722668258e-14,0.6778981040985048,0.7951422175586904,2023,race5
race5Other,0.7855249389024871,0.042234451688530086,-5.715785645580545,1.0919831933203927e-8,0.7231181903743596,0.8533175321150592,2023,race5
race5White,0.8595251325147325,0.039392787930285,-3.842713899808164,1.2168128488326908e-4,0.7956586012224475,0.9285181512389911,2023,race5
educ20032,0.959117995878578,0.015399633006226376,-2.710530251593644,0.006717572038338968,0.930601198383312,0.9885086453963847,2023,educ2003
educ20033,0.9670328001653736,0.012107094157981694,-2.76886131035989,0.005625257506059258,0.9443553353052228,0.9902548348428987,2023,educ2003
educ20034,0.9266707689045207,0.014183439821917988,-5.369426250343977,7.898752928880457e-8,0.9012645230686384,0.9527932055045479,2023,educ2003
educ20035,0.9714345520894964,0.016072465360820725,-1.8031695622834454,0.07136158911873414,0.9413093829178852,1.002523831291335,2023,educ2003
educ20036,0.897180395262872,0.014298472353836798,-7.588106261429962,3.246146627306635e-14,0.8723859642822711,0.9226795186993603,2023,educ2003
educ20037,0.8948835759634441,0.017425519186067377,-6.3735060462348345,1.8475498965066276e-10,0.8648357543049549,0.9259753780331574,2023,educ2003
educ20038,0.8628831053180454,0.02444852440210877,-6.03210427717176,1.6183828603997326e-9,0.8225095738718067,0.9052384034126252,2023,educ2003
educ20039,1.1654390824136402,0.02387276968014848,6.413077026149801,1.426114175010717e-10,1.1121635720892653,1.2212666274130863,2023,educ2003
