stable_fips
21133
23003
21121
21167
21179
21125
21097
21029
51143
21217
51099
21159
21123
22109
24001
24003
24029
24013
25009
25013
24047
25025
37127
37099
37115
37079
37147
42101
42049
42091
42079
42095
42043
42071
42013
42035
42055
42067
44007
42051
44009
55061
55011
48213
48037
48331
48315
48081
48475
48163
48313
48083
48289
48005
40143
40089
40113
40087
40141
40095
40077
40055
40151
41047
41057
41065
41043
41021
41063
41017
01119
05039
05013
05081
05029
16087
05003
05103
05019
05073
05063
05147
05093
06003
05091
05095
05017
16081
48477
48075
48487
48333
48411
48419
48105
48051
55111
55003
55023
55037
55051
30093
30037
30083
30059
30047
30061
30015
49043
49003
49051
49005
49001
49047
49019
01025
01039
01099
01005
01085
01051
36075
36069
36117
36051
36027
36077
36113
36009
48113
48085
48453
48181
48141
48039
48409
48199
06101
06027
06109
36013
06011
06057
36017
06015
08005
12095
12101
12071
12105
08051
09011
10001
11001
08113
12009
12097
12063
12017
12015
42089
12049
12077
12013
12047
12129
29095
29033
29029
29123
29023
29103
29171
29157
29003
25017
26003
26063
26129
26109
26073
26055
26013
26141
48063
48115
48287
27075
72147
72047
72141
72031
72039
72033
04009
04007
04021
15009
15007
16039
27137
27061
27145
27103
27127
27097
27089
27147
27031
27011
38105
38019
22069
22063
22099
22015
22127
22079
22091
22115
22001
22045
22025
22047
38099
38071
38031
38085
54013
54007
22081
28045
48407
48387
48055
45035
45083
45073
45047
45079
45031
45057
45055
45049
45067
21065
22055
47003
47035
47053
47159
47165
47149
46123
46093
46071
46075
47065
47089
47005
47185
47041
47001
47029
47145
47009
47147
47141
47043
47011
46085
47091
20001
47135
47183
47143
47127
47175
56033
56003
54107
54059
54011
54067
54083
54003
54053
54041
54073
54027
13219
13237
04012
13201
51149
51157
51067
51087
51017
51141
51177
51037
51109
51101
51033
51181
51678
13135
13103
13067
13089
13153
13229
13077
13317
13217
13019
19195
19029
20169
21203
21193
21069
21183
21175
20105
21063
17097
39035
39075
39095
06071
06041
36053
36029
06063
06079
36103
06009
36065
08035
12057
12117
09003
12055
08013
12031
12107
08093
08055
12109
42045
42111
42103
42027
44003
55059
30027
30081
30049
30087
30001
30013
30007
30055
49057
49049
49017
01003
13079
13001
28007
13283
48073
34029
34033
35039
35043
28149
35021
01129
53061
51015
53055
51031
53063
51051
51195
53015
33009
32019
24017
21095
21047
23013
23015
22035
21027
21127
21151
21231
51191
24025
24015
37089
37027
37133
37067
37193
37111
37117
37059
37103
32015
28047
28029
28011
28033
28103
28083
28137
48311
16043
16035
16029
16059
16083
16003
16031
48229
50009
29113
29013
29205
26115
26125
26099
26103
18023
48449
72095
27053
27071
27013
27015
27073
37053
38017
37177
48395
22013
22037
22053
22039
22009
38055
54093
48501
28161
16041
50021
51163
51145
51035
51630
51005
02070
02050
02185
02188
31117
78030
23007
08037
08091
08027
31103
08111
02150
01101
51063
51167
51047
53041
51003
13195
13039
13033
13127
13185
13105
37165
19045
19147
18173
18019
19063
20081
21115
21155
17043
17153
17165
39049
06067
06073
06089
36045
36105
36031
36107
48245
48499
48373
48427
48157
48467
48465
48481
48103
48035
48127
48175
40027
40145
40079
40067
41041
41033
41067
06051
05075
05057
05131
06091
16033
48007
48393
48399
48015
45003
45019
45041
45077
45075
21229
47105
47157
47025
47121
47063
47073
46009
46057
20101
56013
54039
54033
54045
16049
12065
12007
29183
29195
29143
37017
42127
42133
42063
44005
55057
48001
48025
48401
48233
40133
41039
05119
05139
05045
05109
05021
05121
27021
27173
16073
37143
38077
38045
38059
54063
54057
28049
45005
22033
47033
47081
47093
47013
47181
46083
46117
47057
47019
46041
20129
54099
54085
56035
54065
51073
51036
51595
28051
28055
12029
16015
16085
16027
50025
13013
13313
34041
53033
01063
31167
21037
51105
25005
37139
37107
20019
36043
12001
12083
08071
48391
48161
48403
30071
30063
30089
30105
30023
49013
49037
49023
36019
48457
48167
48139
48491
48061
48349
12103
12041
08059
09001
10003
12033
29037
29203
29041
26047
26147
26119
26153
72107
69110
69085
04025
04027
36085
36067
06023
06035
32003
32033
23005
21089
22117
20091
22123
23017
22125
21139
51069
23025
24005
24043
25021
24009
37013
37101
37035
37019
41001
05145
05107
05007
48185
30031
30099
49045
49029
50027
48091
08049
12053
29207
25015
48319
72023
27171
37029
48425
26083
22041
22083
54075
45071
22101
47119
47021
47049
54081
54021
51175
51179
51127
13091
28151
29087
13163
13051
13289
01023
53035
51187
01069
21195
22105
37061
37051
20059
39105
06045
08001
08077
12131
30033
48041
48489
48303
40023
41019
41031
05061
45081
45065
47085
54031
26107
72127
27107
48235
54103
16023
51085
02013
08043
08109
34013
01071
13029
13305
37085
18179
18025
21055
20161
21237
17189
06059
06007
01077
53031
22057
51117
51027
24011
42029
42017
55043
48207
30039
30053
30043
49055
48053
48283
48239
48011
45025
47179
46137
60050
29189
29099
48263
27165
27037
27077
22097
28109
37075
51011
51095
02100
16037
34039
01049
51077
13133
13075
13311
19107
18147
18029
21025
21153
17111
39069
06053
06017
53045
51059
21177
37091
37153
42129
42005
48459
48369
40125
22073
54023
45091
47123
46095
47151
46127
54019
04015
51199
51155
18129
21033
20023
06077
08123
37125
37131
28089
48355
48133
48469
41055
41045
05117
45059
47115
47167
13221
26053
27129
37095
22085
54095
28013
28021
46073
48261
08015
13107
37037
18175
20143
21067
36055
01047
01027
31055
22011
51185
24027
42041
55029
48059
48371
41005
05041
05149
30035
49015
49031
06021
08019
12037
29019
48435
27027
48327
22077
48107
22021
53077
13271
13191
20069
17003
06085
45015
47051
47117
66010
48067
41051
22059
47187
04005
49007
12023
26089
24031
13009
13181
01059
24019
37159
37009
20141
06055
36063
12039
55007
13137
40013
40065
05085
05015
48017
30029
50017
48339
48241
36091
08031
26029
48033
69100
27163
38053
13059
13223
13207
13069
13071
13161
13225
13149
13093
13231
28157
48153
45009
47059
47155
54047
13303
51079
51053
21187
06069
10005
34003
53053
31013
23031
21119
37057
29057
04017
02122
31075
13267
48353
41035
05069
45029
54071
29027
55009
48225
27139
22067
46103
20199
04003
37043
49033
48361
12075
12005
26041
22017
24021
60020
45053
37137
06113
13321
35059
35023
51660
51025
33001
32007
32023
31001
31185
31159
31129
01037
51135
53059
53023
35001
35029
35006
35019
31149
31033
31021
31087
31105
31139
31175
31125
21163
51590
20037
21213
23029
21141
21157
25001
31037
31137
31027
31119
31051
31019
31045
37097
37001
37169
32029
19019
19183
19153
19127
19049
19023
19041
18093
37197
37049
37073
37005
53003
25003
18037
18127
19057
19145
18109
18001
19055
19009
18133
18041
19137
20121
20087
18119
18177
18141
18017
19079
19191
19017
19171
19015
19087
18149
26157
26149
13063
13023
13235
72143
72019
28005
28131
28117
26101
02060
38007
13199
13197
72099
72139
28027
28101
28069
13101
32017
31171
13193
72053
16063
16071
31165
23019
51640
13211
13287
72057
04011
16067
51125
51111
51600
51620
08039
08095
08119
08007
37077
37191
04023
27005
27095
27115
27113
51775
51735
51530
02220
02180
02105
08115
08017
08079
37157
37045
27029
27039
27041
13253
13281
13243
34037
19181
19155
27079
27169
13125
12051
29181
35028
35027
35041
19103
19113
19061
27161
27049
29097
29510
35005
35057
01103
37003
19169
19027
19179
27025
27033
27051
29067
29091
29081
51049
13159
19059
19033
19123
38001
38009
29107
29167
13055
13111
26113
26051
18165
38029
29185
29173
29053
13257
13119
18181
18135
18101
21201
22049
29007
29177
29229
13297
13065
18115
18161
56027
48345
22007
38073
38091
29199
29065
29163
29075
13015
13081
48129
48173
48359
48505
38043
54087
28085
28003
28043
29051
29001
26117
13085
13227
13131
72059
72005
28129
28153
28159
28067
26127
26005
26155
13233
13011
13047
72063
72121
48497
48463
48479
48203
48095
47067
21143
20067
21191
20057
12085
08085
08061
48189
48069
48317
48275
47087
17145
17183
08089
42105
42069
48099
48305
40037
47103
17007
17081
17113
17191
42123
42117
42065
40063
40035
40119
47101
47133
17001
17133
42025
42009
40029
40073
40033
46105
47075
17121
17095
17159
44001
55123
40053
41027
47153
46003
20039
17083
39137
55115
55101
41009
41053
54101
56045
54035
39025
39157
55035
55019
55041
01061
17065
17127
46129
47007
20025
39139
39121
39021
55107
55067
30111
05047
05105
20065
20185
20083
20189
56007
39127
39029
30091
30017
30065
05051
05049
54069
13005
39151
39055
30079
30019
30107
05143
05129
47077
46115
46119
39169
39037
39103
49053
01081
05083
05023
46039
46013
47139
39059
39081
50023
36101
05079
16017
46011
46101
47111
39111
39067
39027
36001
36037
48255
48097
48347
20045
20027
20055
36049
36035
08041
36007
36041
48093
48165
48023
21233
20049
20107
12019
12087
08063
48485
48439
45037
45085
45089
21103
20075
20171
20117
20029
20053
08045
12021
48365
48221
48145
40137
40081
26151
26075
17131
17155
36095
36121
40091
08067
08121
12073
12086
26111
26139
26037
05125
05065
36097
36109
09015
12027
26059
26065
26161
05005
05071
36015
48337
48503
12115
08075
26027
26159
26023
05101
05097
05111
05087
48291
48367
48027
12061
08103
13155
26017
26165
05043
05059
05141
48325
48049
06049
36111
13043
05113
12043
26079
26143
42057
26085
05135
48375
48341
48483
18169
18065
18053
19031
12067
29139
48159
48101
48247
48417
48269
48021
55127
20035
20155
20205
20193
29159
29063
29211
72041
72069
55047
55131
17091
17101
17041
29155
29213
29109
18111
18171
55083
55093
39039
39117
39047
31133
29077
29121
29221
48009
72085
72025
55129
55125
55069
30075
31157
31085
21161
42075
29215
29147
29169
40045
40003
30101
30021
55065
48461
48237
48143
29061
29117
40069
40131
40005
30095
31029
01057
48429
48135
48131
48183
29165
29105
40085
40115
49027
01031
01075
48357
48089
48137
48285
29187
29093
29225
40015
40139
40059
01011
50005
48019
48299
40111
29227
29011
29005
40149
40093
40043
36123
36039
40049
40021
29125
26049
26057
41029
40011
17039
53051
53039
37011
37063
19157
19081
19039
18091
17093
17063
17117
53013
33003
32510
37135
42007
18049
18163
19189
19185
17199
17077
32005
32013
31145
42119
42121
18035
18121
17179
17067
31147
31067
31101
42107
42085
18143
18077
17103
17037
31153
31179
42019
42115
19167
18145
19151
17085
17075
17045
31111
31023
31035
42077
42037
18045
18131
19129
17195
17135
31043
31083
31057
55027
55025
20183
20015
17021
17029
31065
31031
24045
55079
55055
21009
20207
17009
17025
51071
21041
22087
55133
55017
20209
20167
20051
20163
39085
39019
51115
23009
20175
55135
55053
21215
20177
21169
39041
39107
39161
20099
21185
21145
51169
55095
55049
20153
20103
20003
39133
39031
21015
51013
55078
48253
48147
21211
20009
20005
39053
39009
39091
21117
21077
48397
48307
48227
20135
21087
21057
39063
39073
39159
21199
21113
19193
18011
20113
17011
39071
39033
39175
21021
21035
21001
18059
18063
18057
17157
17173
39065
06075
51510
25023
37081
18009
18075
18085
18103
19035
17015
17119
01125
53001
31127
31041
31161
13293
28017
28079
28111
28023
72129
72015
31061
27131
27055
13255
28025
28075
28057
72073
72111
15003
38051
38057
13099
13239
28073
28041
28133
28099
72089
27057
27045
38025
54091
19139
19161
19083
28071
28097
27019
27007
28019
28081
19133
21221
20079
16065
02063
02198
29079
27065
27105
27157
28127
28031
19003
19043
51760
50011
72009
72115
27067
38011
28037
28115
28119
19071
18005
18079
29101
29141
29085
38069
46059
56031
56043
28065
28139
28141
21061
20165
20011
20095
20077
29217
29145
51730
18137
18113
19135
28147
16021
16009
18097
19121
29045
29083
26123
20007
17147
39125
42003
72055
51710
51670
19037
18069
18099
18073
19143
26061
26067
55117
55137
51770
51570
02016
02158
31039
31077
31017
31135
26031
26095
55013
55119
30025
38033
46063
31113
48267
48079
31091
22023
20125
26131
26039
18087
18007
30103
13299
13171
23011
23001
21023
21197
56011
48219
48495
72077
35047
35009
08021
08009
08099
24510
25007
37151
72137
72061
01017
01029
01087
01115
53065
32001
08025
08047
08011
37181
37109
19069
72079
72049
31109
31097
31163
31123
35015
35003
51161
01021
51041
13251
19013
19109
28155
54055
54051
13309
20139
20179
17197
17099
72135
72003
35011
17069
28077
28113
54089
56017
17143
17141
72131
72087
48259
48031
48421
48149
54029
13109
17181
17105
17203
72149
72065
45011
42113
47113
13259
50015
17057
17049
72093
72001
47177
47015
51183
51650
17033
39099
72029
69120
47039
46067
51740
51840
51197
51685
12035
42011
42059
13037
15005
46135
46015
46087
51550
51540
51830
39153
39165
27003
27159
27017
46081
46125
46089
51720
51750
13285
39149
39115
39051
27111
27035
27043
47047
46109
13087
13057
55045
55071
27083
27087
27085
27091
46069
47131
46061
13147
19051
19125
18033
39145
39129
27135
27081
27121
46021
47109
46017
18043
19187
19173
39131
12081
27151
04019
38021
47171
20073
20047
19095
19091
18159
18039
55097
55081
38023
38013
48169
48065
20063
20017
47023
18021
18105
19011
39015
39057
38049
22121
47027
56037
19005
18107
18047
72081
72021
60040
22003
22061
56023
56001
20041
20021
20133
72151
22095
38093
38063
56019
20061
20159
20191
20093
72013
72105
38047
38083
38089
54009
54061
29153
29161
29179
53005
13045
13145
72043
36021
46099
46077
46097
20127
30109
21091
37187
19097
01083
33011
56015
13167
37025
19021
18151
19085
19007
18055
33005
31169
16011
51580
28105
18095
18031
20181
20031
21045
17115
17051
31025
31095
28015
16051
17139
17193
39113
39045
31099
31053
13003
35061
31069
39143
39147
39003
39109
31131
31059
31047
31003
21083
39023
39083
48437
41013
42087
55039
48385
42015
22027
21219
48493
46111
13165
48013
55089
30011
01133
20173
21171
37145
37071
16069
48125
55077
40009
27101
38041
46045
36099
48177
31049
42047
48231
36079
48151
36093
51790
31079
19093
39077
05031
48191
48445
47069
42021
55033
08101
08003
29055
49039
01045
46025
05035
56041
29151
26105
26133
26093
26091
36089
36073
13173
29115
29133
26135
26087
26035
26043
18153
36003
48121
48441
29043
29186
26009
26019
18013
72027
72017
12111
12091
08081
26081
48003
72101
48211
72045
72125
36061
72035
27059
08073
08014
27093
27117
38101
28061
72091
72075
27143
38027
48171
29017
29219
29175
28123
51021
02290
31005
72103
72007
40103
40123
72054
02130
29111
17169
45033
45001
40129
13247
17013
39173
46051
46005
46027
41011
41025
13187
51520
39089
39017
47137
46102
46049
17071
05037
05127
19105
19165
18067
18139
19141
39001
06031
46065
46033
27099
27153
27063
20201
20131
39097
01013
01111
50007
47169
46047
47083
38087
38081
12059
48117
48295
48279
36057
48309
20157
19177
47061
48297
22089
38003
17137
17073
17035
48251
48451
48363
48329
56005
54015
54079
38079
38039
38065
48045
06029
48271
48293
48123
40041
13083
13053
21039
48077
31007
49021
40071
40107
13061
29209
47125
46029
39155
39141
40083
40051
29071
46053
47071
13035
35037
42093
41071
29047
42001
46035
46121
46037
20137
54025
01067
51045
21059
41069
41037
42131
55015
55139
54097
60010
33013
31173
42053
01019
55109
55005
54105
13169
20197
17061
05033
05115
55103
55141
48415
13273
13017
17059
17053
05089
05027
40061
16001
51820
28009
16013
17149
48047
48087
48383
45023
42023
40121
40147
17023
39013
39135
29149
29059
16055
35035
32021
12011
42039
29021
25019
19101
21149
17175
48413
55087
30067
72067
26011
17151
50013
01105
46043
31011
29009
31081
72145
72119
47017
20089
16007
29119
08125
21223
27001
27149
21129
08087
48243
29039
55113
13261
53047
51131
19197
36059
12089
48377
05133
12121
22065
51113
02090
08033
01113
13027
26007
46019
05009
29035
35053
20085
54017
31073
40025
12133
01053
42099
46031
20033
56025
20115
56021
28035
26015
13275
19065
18157
32027
20097
13249
32009
21081
17087
39011
22093
29223
72071
08105
42073
30041
31181
20111
37189
01091
48433
40047
40153
40039
49041
01123
19099
13117
53069
05055
48381
28091
28063
31141
31063
21053
55031
55091
16053
50001
21207
19047
19119
01093
36087
26025
48335
27123
19067
18003
18167
09005
27047
38103
28145
21173
17055
09013
16057
29127
49009
55073
40019
40001
40007
05053
48111
17005
39087
39171
36083
40031
05123
48249
55105
47099
46091
39163
51043
05137
48193
46107
36023
72011
47095
20187
56009
33019
31151
31121
20109
51680
29049
27009
38075
26137
16019
29137
31143
21075
29135
29073
18015
72117
48265
48507
40105
26121
26001
18155
21225
51810
48197
72133
16075
28135
72083
72123
42083
55063
48447
27109
50019
51065
27155
28107
29025
51690
72109
40099
40057
48109
51683
34005
35025
05077
20195
29015
27141
38035
38015
48281
01015
51700
48209
38061
48431
46007
47161
54077
51173
13097
16045
19089
20147
28125
29089
51610
51800
13115
13129
13095
19077
48217
12003
02230
02068
31009
13295
39005
18081
19159
21227
29131
26145
26045
16047
42109
21105
17019
17187
26069
72153
35049
13175
55021
30097
17107
39101
39119
55085
50003
36033
48043
13307
37033
19073
19053
01127
01007
31177
21019
40109
40097
19175
19115
19001
20013
31107
21137
37195
42081
41059
41049
21073
17201
17123
37185
72051
