period,cluster,sum_garb_k,sum_n_cert,sum_N_garbage,num_RI_weighted,prop_garbage,RI_cluster,w,num,den,philips_cstd,z_philips_cstd,z_RI_cluster,z_prop_garbage,direction_score
1999_2005,37CS028,3797,13667,1155,1363.8393203997118,0.2778224921343382,1.1808132644153349,NA,51.39888450939455,1,51.39888450939455,-0.6649849618737035,-0.2513586807843738,0.06489800339932993,-0.28381521308624913
1999_2005,37CS032,6636,24669,1755,2696.0301927650175,0.2690015809315335,1.536199540037047,NA,51.440439487427675,1,51.440439487427675,-0.6440905159009696,0.5165231827972054,0.2586149706240191,0.043682545840085
1999_2005,37CS034,1469,5227,384,554.6441358351,0.28104074995217143,1.4443857704039063,NA,51.096347002497296,1,51.096347002497296,-0.8171052105609021,0.31814149682745435,-0.0057784981416419785,-0.16824740395836324
1999_2005,37CS035,1398,4653,478,523.0518193697941,0.3004513217279175,1.0942506681376445,NA,49.90638355500626,1,49.90638355500626,-1.4154360999024682,-0.43839417513454393,-0.43205612525335074,-0.7619621334301209
1999_2005,37CS036,2279,7955,710,870.9179830067525,0.2864864864864865,1.2266450464883838,NA,50.999502355060194,1,50.999502355060194,-0.8658001046361659,-0.15233011203069757,-0.12537289621207923,-0.38116770429298086
1999_2005,37CS038,2267,7967,707,870.1607146321865,0.2845487636500565,1.2307789457315226,NA,51.20691345529644,1,51.20691345529644,-0.7615107936280657,-0.14339801061758956,-0.08281835932071006,-0.32924238785545507
1999_2005,37CS040,1727,7010,453,807.6688338843784,0.2463623395149786,1.7829334081332857,NA,51.631736752983315,1,51.631736752983315,-0.5479034748033246,1.049640175317488,0.7557977544262342,0.41917815164679917
1999_2005,37CS041,1015,4037,259,435.51180919439787,0.2514243249938073,1.681512776812347,NA,50.109910947784094,1,50.109910947784094,-1.3130995733621855,0.8305009774176783,0.6446309540187751,0.05401078602475595
1999_2005,37CS043,8390,32352,2449,3510.713639592502,0.25933481701285854,1.4335294567547987,NA,51.49503573984468,1,51.49503573984468,-0.6166387279218853,0.29468429848202243,0.470907799125381,0.04965112322850603
1999_2005,37CS045,1771,6251,503,705.1239403179811,0.28331466965285557,1.4018368594790878,NA,51.350663022331666,1,51.350663022331666,-0.6892314253264596,0.22620621610464378,-0.05571629005467506,-0.17291383309216365
1999_2005,37CS046,3577,12585,1029,1380.6279392490846,0.2842272546682559,1.3417181139446888,NA,51.109293462174065,1,51.109293462174065,-0.8105955427651741,0.09630785614017508,-0.07575766644466013,-0.2633484510232197
1999_2005,37CS047,1351,5517,390,580.0334314951559,0.2448794634765271,1.4872652089619383,NA,51.527378779553736,1,51.527378779553736,-0.6003761782159004,0.41079094743348055,0.7883633525072637,0.19959270724161463
1999_2005,37CS048,1418,4993,395,552.2792714918769,0.2839975966352894,1.3981753708655111,NA,51.093157705110904,1,51.093157705110904,-0.8187088355677021,0.2182948506610645,-0.07071412200551994,-0.22370936897071922
1999_2005,37CS049,2015,7380,532,821.038515442044,0.27303523035230354,1.5433054801542179,NA,51.235374783426096,1,51.235374783426096,-0.7472000248329688,0.5318769623716323,0.17003156754081503,-0.015097164973507151
1999_2005,37CS051,2065,7929,652,839.5803839851885,0.260436372808677,1.2876999754374057,NA,50.57830568189088,1,50.57830568189088,-1.077583904026358,-0.020408943887108365,0.4467164153682383,-0.2170921441817427
1999_2005,37CS052,2151,8287,529,871.1087307099149,0.2595631712320502,1.6467083756331093,NA,51.566346392845134,1,51.566346392845134,-0.5807826967813912,0.7552992313975201,0.4658928878789439,0.21346980749835762
1999_2005,37CS053,2149,7226,635,749.2682928917302,0.2973982839745364,1.1799500675460317,NA,50.877221906446536,1,50.877221906446536,-0.9272844886501099,-0.2532237871942336,-0.36500803908517593,-0.5151721049765065
1999_2005,37CS054,2378,9328,659,1036.5170573706857,0.25493138936535165,1.5728635164957294,NA,51.41561225652015,1,51.41561225652015,-0.6565740078772224,0.5957429065193789,0.5676119410962419,0.16892694657946614
1999_2005,37CS055,1286,4363,280,484.0327933649015,0.29475131790052717,1.7286885477317913,NA,51.32823334257792,1,51.32823334257792,-0.7005093937909559,0.9324334980985848,-0.3068777361703626,-0.02498454395424458
1999_2005,37CS056,1122,4170,259,464.91305127448413,0.26906474820143883,1.7950310860018692,NA,51.54816182013104,1,51.54816182013104,-0.5899261638242311,1.075779584923237,0.2572277475047072,0.24769372286790436
1999_2005,37CS057,1698,6439,482,693.7811598943194,0.2637055443391831,1.4393799997807457,NA,50.85048667276975,1,50.85048667276975,-0.9407273521063909,0.3073255460199843,0.37492179237899725,-0.08616000456913646
1999_2005,37CS058,1448,6209,369,699.4146292169813,0.23320985665968755,1.8954325995040144,NA,51.6255014404396,1,51.6255014404396,-0.5510386804329345,1.2927167785713762,1.0446408264879485,0.59543964154213
1999_2005,37CS059,6639,23926,1878,2695.1696989357797,0.27748056507564994,1.4351276352160702,NA,52.36923008526716,1,52.36923008526716,-0.17708112532759193,0.2981374770073615,0.07240709982919576,0.06448781716965511
1999_2005,37CS060,2402,8721,696,993.83653566921,0.275427129916294,1.4279260569959913,NA,51.77677360603246,1,51.77677360603246,-0.474976840413701,0.28257705252363985,0.11750280732668239,-0.02496566018779291
1999_2005,37CS061,1358,4659,378,492.90542695729243,0.29147885812406094,1.303982610998128,NA,50.95978232007055,1,50.95978232007055,-0.8857719146191861,0.014772888941169087,-0.23501089966255861,-0.3686699751135252
1999_2005,37CS062,1495,5313,440,598.8410051830082,0.2813852813852814,1.3610022845068368,NA,51.017486441557075,1,51.017486441557075,-0.8567574449726593,0.1379750949860822,-0.013344789514626068,-0.24404237983373436
1999_2005,38CS003,4844,18405,1330,1960.0935190136875,0.26318935071991306,1.473754525574201,NA,51.824017827261,1,51.824017827261,-0.4512217604038687,0.38159846182078494,0.3862579752434081,0.10554489222010811
1999_2005,38CS005,1799,6806,527,740.4126003081687,0.26432559506317954,1.4049574958409274,NA,50.44652395794767,1,50.44652395794767,-1.1438456671520705,0.23294896400873163,0.3613047926137264,-0.18319730350987082
1999_2005,39CS003,945,3441,261,376.9596439386485,0.2746294681778553,1.4442898235197261,NA,50.18608320798565,1,50.18608320798565,-1.2747990555726294,0.3179341847355617,0.13502034143272662,-0.2739481764681137
1999_2005,39CS004,2078,7688,735,846.5368300521767,0.2702913631633715,1.151750789186635,NA,50.0043460573539,1,50.0043460573539,-1.3661791321566326,-0.3141538677956533,0.23028992612606444,-0.4833476912754071
1999_2005,39CS006,3244,12175,958,1314.3188076617087,0.2664476386036961,1.3719403002731823,NA,50.72372348482854,1,50.72372348482854,-1.004465722504702,0.16160882680606503,0.3147023691751025,-0.17605150884117815
1999_2005,39CS007,4958,19395,1409,2154.8995150342835,0.2556328950760505,1.5293821966176604,NA,51.111487518843944,1,51.111487518843944,-0.8094923392328957,0.5017929730827301,0.5522060997219201,0.08150224452391819
1999_2005,39CS010,3287,11552,888,1272.0714631633505,0.2845394736842105,1.432512908967737,NA,50.66485044596449,1,50.66485044596449,-1.0340679407711861,0.2924878472887876,-0.08261434139467852,-0.27473147829235905
1999_2005,39CS011,4146,14583,1200,1493.9356892145483,0.28430364122608515,1.2449464076787904,NA,51.01279517091879,1,51.01279517091879,-0.8591162839261278,-0.11278642590386496,-0.07743519974923686,-0.34977930319307654
1999_2005,39CS013,2635,8496,982,953.0810529684912,0.3101459510357815,0.9705509704363454,NA,49.950471657425865,1,49.950471657425865,-1.3932679622292274,-0.7056716726383006,-0.6449609085244794,-0.9146335144640024
1999_2005,39CS016,25735,104978,8474,11074.577164511273,0.2451466021452114,1.3068889738625529,NA,50.24706767121712,1,50.24706767121712,-1.244135182494647,0.021052656860384898,0.7824966918487243,-0.1468619445951793
1999_2005,39CS019,1293,4646,370,482.29313910646135,0.27830391734825655,1.3034949705580037,NA,49.64084076782773,1,49.64084076782773,-1.5489548666727908,0.013719245974047192,0.05432537317535609,-0.4936367491744625
1999_2005,39CS020,1442,5801,399,631.599164220182,0.24857783140837786,1.5829552987974487,NA,50.78653994212933,1,50.78653994212933,-0.9728806962240089,0.6175481846977418,0.7071431017908322,0.11727019675485502
1999_2005,39CS021,2760,9270,833,977.4558860198172,0.2977346278317152,1.1734164297956988,NA,50.73681399388262,1,50.73681399388262,-0.9978836245917146,-0.26734099507716536,-0.3723945222340623,-0.5458730473009809
1999_2005,39CS022,19962,70361,6347,7506.892100488448,0.2837083043163116,1.1827465102392387,NA,51.505207532588514,1,51.505207532588514,-0.6115242029241236,-0.24718152339858668,-0.06436094268137539,-0.30768888966802854
1999_2005,39CS025,1273,4726,417,484.0769373926287,0.26936098180279305,1.1608559649703325,NA,50.054351376263845,1,50.054351376263845,-1.3410357321654138,-0.2944803468168472,0.25072212994150794,-0.4615979830135844
1999_2005,39CS026,2753,10578,786,1207.6051033047268,0.2602571374550955,1.5363932612019424,NA,51.11004569244343,1,51.11004569244343,-0.8102173104698825,0.5169417554301944,0.45065262199326506,0.05245902231785896
1999_2005,39CS028,20129,73310,5725,7838.8133761044455,0.274573728004365,1.3692250438610385,NA,51.40949005901468,1,51.40949005901468,-0.6596523376241533,0.15574198191957836,0.1362444572993137,-0.12255529946842043
1999_2005,39CS029,1417,6024,354,685.7184822116657,0.2352257636122178,1.9370578593549879,NA,49.86446539135317,1,49.86446539135317,-1.4365131608752217,1.3826563296992762,1.000369279924011,0.31550414958268846
1999_2005,39CS033,850,3746,235,410.8150963123679,0.22690870261612386,1.7481493460100763,NA,51.1180567918959,1,51.1180567918959,-0.8061892134135326,0.9744823758234559,1.1830211392777008,0.45043810056254135
1999_2005,39CS035,1839,7028,595,753.4925990271652,0.26166761525327265,1.2663741160120423,NA,49.9256519505667,1,49.9256519505667,-1.405747671004779,-0.06648765260870745,0.419676969351647,-0.35085278475394643
1999_2005,39CS037,3350,14897,1046,1572.4171386623461,0.22487749211250588,1.503266862965914,NA,50.2124554729608,1,50.2124554729608,-1.2615386980466874,0.4453656644100015,1.2276287687514789,0.137151911704931
1999_2005,39CS038,1389,5151,446,536.2334713383073,0.26965637740244613,1.202317200310106,NA,48.84059568152837,1,48.84059568152837,-1.95132970867845,-0.20489520286776397,0.24423491582261753,-0.6373299985745321
1999_2005,39CS039,2453,9080,826,956.3742867858318,0.2701541850220264,1.1578381195954381,NA,50.62637197958309,1,50.62637197958309,-1.0534154720411795,-0.30100099460050445,0.23330250984898365,-0.3737046522642335
1999_2005,39CS040,4538,17807,1378,1886.9595181354607,0.25484360083113383,1.369346529851568,NA,50.1949184485916,1,50.1949184485916,-1.2703565683849318,0.15600447626785782,0.5695398744145559,-0.18160407256750602
1999_2005,39CS043,6919,21769,2788,2230.709521312821,0.3178372915613946,0.8001110191222457,NA,51.36246654298585,1,51.36246654298585,-0.6832964438568442,-1.0739406701252385,-0.8138712542085367,-0.8570361227302065
1999_2005,39CS044,1249,4615,347,514.7034427878824,0.27063921993499457,1.4832952241725719,NA,48.87898901183138,1,48.87898901183138,-1.932024985064108,0.40221301539849647,0.22265060664102437,-0.4357204543415291
1999_2005,39CS045,2115,7629,695,772.2544479786407,0.277231616201337,1.1111574791059577,NA,49.94233915294138,1,49.94233915294138,-1.3973571034974204,-0.4018636887198437,0.07787429248278087,-0.5737821665781611
1999_2005,39CS047,1793,6410,622,751.5206037903148,0.2797191887675507,1.2082324819779982,NA,49.92425933608832,1,49.92425933608832,-1.4064478977731878,-0.19211407477607034,0.023244447311566465,-0.5251058417458973
1999_2005,39CS048,11056,41452,3125,4486.4411534520805,0.26671813181511145,1.4356611691046657,NA,51.14175819663102,1,51.14175819663102,-0.794271803173995,0.29929028178560424,0.3087620390475766,-0.0620731607802714
1999_2005,39CS050,2260,8045,743,863.3025787540496,0.2809198259788689,1.1619146416609012,NA,50.09710910361665,1,50.09710910361665,-1.3195365263812613,-0.2921928678514254,-0.003122873928411037,-0.5382840893870325
1999_2005,39CS051,1489,5974,397,629.0180988660748,0.2492467358553733,1.5844284606198356,NA,50.23164657895794,1,50.23164657895794,-1.2518891314629992,0.6207312402154394,0.6924532202291787,0.020431776327206275
1999_2005,39CS052,1203,4370,415,563.0258866599114,0.27528604118993133,1.3566888835178588,NA,50.647732315846945,1,50.647732315846945,-1.0426751850009905,0.12865514478823975,0.12060127182226375,-0.264472922796829
1999_2005,39CS053,2705,8891,920,828.8948770550237,0.30424024294230123,0.9009726924511127,NA,50.1230315570918,1,50.1230315570918,-1.3065023406048812,-0.8560092107737589,-0.5152650262193107,-0.8925921925326502
1999_2005,39CS054,776,3906,195,438.73635814358204,0.19866871479774706,2.249930041761959,NA,51.04703485622729,1,51.04703485622729,-0.8419000732899067,2.0586781430605545,1.8032025093042687,1.0066601930249721
1999_2005,39CS055,10775,37762,3593,4006.1612787732115,0.2853397595466342,1.1149906147434487,NA,51.10956369175661,1,51.10956369175661,-0.8104596674096808,-0.393581446161297,-0.10018950416609615,-0.43474353924569126
1999_2005,39CS056,4969,16897,1735,1826.1075808094797,0.29407587145647157,1.0525115739535906,NA,51.326994407044744,1,51.326994407044744,-0.7011323485556283,-0.5285796877016483,-0.2920441851168675,-0.5072520737913814
1999_2005,39CS057,2097,8095,563,908.5770348161172,0.25904879555281035,1.6138135609522508,NA,50.82072014510021,1,50.82072014510021,-0.9556943941703099,0.6842235221425137,0.47718914676938584,0.06857275824719655
1999_2005,39CS058,1511,4789,561,468.029379413671,0.3155147212361662,0.83427696865182,NA,49.290048084123136,1,49.290048084123136,-1.7253385185051444,-1.0001184243170471,-0.7628650407658424,-1.1627739945293445
1999_2005,39CS059,1601,6453,463,734.7087785781305,0.24810165814349916,1.5868440142076252,NA,49.92301451208113,1,49.92301451208113,-1.407073813348044,0.6259505182737386,0.7176003934044753,-0.021174300556610032
1999_2005,40CS005,1282,4654,391,501.23418505343466,0.2754619681993984,1.2819288620292446,NA,51.095384404903825,1,51.095384404903825,-0.8175892185994633,-0.032878568132014376,0.11673772009349999,-0.2445766888793259
1999_2005,40CS008,3023,11137,912,1186.9794693955748,0.27143755050731794,1.301512576091639,NA,52.06245435021877,1,52.06245435021877,-0.33133241663147733,0.009435893291046544,0.20511838420304532,-0.03892604637912849
1999_2005,40CS009,1708,6151,527,639.3175445819535,0.2776784262721509,1.2131262705539914,NA,52.18946914166901,1,52.18946914166901,-0.26746753633772735,-0.18154008318021053,0.06806184909076583,-0.126981923475724
1999_2005,40CS012,1693,6116,504,648.7119313497116,0.276814911706998,1.2871268479160944,NA,51.044014056061286,1,51.044014056061286,-0.843418975449179,-0.0216472984869433,0.08702558411426026,-0.2593468966072874
1999_2005,40CS014,2181,6214,718,649.2112811242316,0.3509816543289347,0.9041939848526903,NA,50.534829197468426,1,50.534829197468426,-1.0994445112952453,-0.8490489757220891,-1.5417581230709352,-1.1634172033627566
1999_2005,40CS025,14473,50400,4910,5485.923305625644,0.2871626984126984,1.1172959889257932,NA,52.58300077005972,1,52.58300077005972,-0.06959412291859605,-0.3886002323530411,-0.14022325810046193,-0.1994725377906997
1999_2005,40CS028,1655,5081,630,511.64697403578873,0.32572328281834284,0.8121380540250615,NA,51.122668482487406,1,51.122668482487406,-0.8038703884623966,-1.0479538985247354,-0.9870563452647408,-0.9462935440839576
1999_2005,40CS029,1763,6383,425,664.9836862060577,0.2762024126586245,1.5646674969554297,NA,50.997832896887914,1,50.997832896887914,-0.8666395324312339,0.5780337962068144,0.10047674072959942,-0.06270966516494005
1999_2005,40CS031,740,2847,207,305.6180745702485,0.2599227256761503,1.4764158191799444,NA,49.64379468774097,1,49.64379468774097,-1.5474695928751308,0.387348709463131,0.4579966745669802,-0.2340414029483399
1999_2005,41CS002,895,3307,214,364.44498023738697,0.27063804052010887,1.7030139263429298,NA,49.275395612297466,1,49.275395612297466,-1.7327059939658318,0.8769584348470821,0.2226765078965188,-0.21102368374074362
1999_2005,41CS003,4990,18675,1467,2014.825645474763,0.2672021419009371,1.3734326145022242,NA,51.32314942769319,1,51.32314942769319,-0.7030656599693248,0.16483326486080244,0.29813264217727414,-0.08003325097708275
1999_2005,41CS007,1629,6724,491,758.8445934495899,0.24226650803093397,1.5455083369645415,NA,50.73035542991884,1,50.73035542991884,-1.0011310842750076,0.5366366672582532,0.8457467444013564,0.12708410912820067
1999_2005,41CS008,2199,8375,602,924.7674532962052,0.2625671641791045,1.5361585602926997,NA,51.49738045399224,1,51.49738045399224,-0.6154597716235889,0.5164346380091338,0.3999218799083975,0.10029891543131414
1999_2005,41CS010,3486,13364,1030,1384.4189722688495,0.2608500448967375,1.3440960895814074,NA,50.773416584743615,1,50.773416584743615,-0.9794793107548151,0.10144593965305318,0.4376317187329166,-0.1468005507896151
1999_2005,41CS011,1803,7065,553,742.6618110617071,0.2552016985138004,1.342968916928946,NA,50.72158842155351,1,50.72158842155351,-1.0055392633019768,0.09901046170603335,0.5616756531950627,-0.11495104946696026
1999_2005,41CS012,1291,4830,402,513.462254354313,0.26728778467908904,1.2772692894385895,NA,50.62878133637827,1,50.62878133637827,-1.0522040124816117,-0.04294649008017211,0.29625183203568545,-0.26629955684203277
1999_2005,41CS013,5789,20373,1853,2107.947091211553,0.28415059146910127,1.1375861258562079,NA,51.024346082913965,1,51.024346082913965,-0.8533083177559487,-0.3447594055479094,-0.07407405779057322,-0.42404726036481044
1999_2005,41CS014,1898,7157,508,763.8635637993118,0.2651949140701411,1.5036684326758107,NA,51.25960256900517,1,51.25960256900517,-0.7350179426666071,0.4462333346560006,0.3422135856275558,0.01780965920564977
1999_2005,41CS015,5032,18490,1313,1954.547126461178,0.27214710654407787,1.488611672856952,NA,51.66533882320755,1,51.66533882320755,-0.53100786628411,0.4137002471894708,0.18953574876359108,0.024076043222983956
1999_2005,41CS016,13418,47954,3873,5100.553930995769,0.27980981774200275,1.3169516991984946,NA,51.57996897061956,1,51.57996897061956,-0.573933066994793,0.042795151755988185,0.02125413478376844,-0.16996126015167878
1999_2005,41CS017,998,3762,273,412.6099367209215,0.26528442317916,1.511391709600445,NA,50.387657337837666,1,50.387657337837666,-1.173444657975875,0.4629209916778421,0.34024786658340417,-0.12342526657154294
1999_2005,41CS019,1308,4943,320,543.0930093438653,0.26461662957717985,1.6971656541995792,NA,50.69591663361024,1,50.69591663361024,-1.018447410811443,0.8643220939970814,0.35491335275976604,0.06692934531513482
1999_2005,42CS001,1648,6100,504,643.3374405309303,0.2701639344262295,1.2764631756566076,NA,49.963161033673714,1,49.963161033673714,-1.3868875597121808,-0.04468825726598758,0.23308840214842494,-0.3994958049432478
1999_2005,42CS002,28779,105783,8189,11218.430440863172,0.2720569467683843,1.3699389963198403,NA,51.23012863182015,1,51.23012863182015,-0.7498378659890346,0.15728461646170946,0.1915157571676501,-0.13367916411989167
1999_2005,42CS003,2050,6065,834,574.3307057627594,0.33800494641385,0.6886459301711744,NA,49.20056176378386,1,49.20056176378386,-1.770333538936565,-1.3147828919535873,-1.2567752631288085,-1.4472972313396537
1999_2005,42CS004,4153,14968,1186,1557.877488018258,0.2774585783003741,1.3135560607236576,NA,50.99102987509979,1,50.99102987509979,-0.8700601905071437,0.03545820776301685,0.0728899537348249,-0.2539040096697673
1999_2005,42CS006,7962,25222,2748,2830.403910400477,0.31567679010387756,1.029986866957961,NA,51.60572839929063,1,51.60572839929063,-0.5609808524556068,-0.5772487421106148,-0.7664242523725301,-0.6348846156462505
1999_2005,42CS007,3583,11277,1315,1215.448906152792,0.3177263456593066,0.9242957461237962,NA,50.44211521133919,1,50.44211521133919,-1.1460624489235551,-0.80561517153501,-0.8114347594763747,-0.9210374599783133
1999_2005,42CS009,10741,35733,3975,3649.1822307814346,0.3005904905829345,0.9180332656053923,NA,51.549341862140444,1,51.549341862140444,-0.5893328215779339,-0.8191464909499274,-0.4351124272505252,-0.6145305799261288
1999_2005,42CS010,3653,12244,1168,1276.1555989371043,0.2983502123489056,1.0925989716927262,NA,50.0073732650413,1,50.0073732650413,-1.3646570082026201,-0.4419629897770793,-0.38591343915759646,-0.7308444790457654
1999_2005,42CS011,4062,13467,1543,1462.9007391897117,0.3016261973713522,0.9480886190471236,NA,50.43857854425815,1,50.43857854425815,-1.1478407364536196,-0.7542059955099577,-0.4578576939665651,-0.7866348086433809
1999_2005,42CS012,1589,5291,597,544.4351188422867,0.30032130032130033,0.9119516228514014,NA,50.30128329406003,1,50.30128329406003,-1.2168747805888565,-0.8322870748495231,-0.42920071134144594,-0.8261208555932752
1999_2005,42CS013,1966,6075,680,738.1062371453614,0.3236213991769547,1.0854503487431786,NA,50.12519333182684,1,50.12519333182684,-1.3054153688978916,-0.4574089939958346,-0.9408966555107582,-0.9012403394681615
1999_2005,42CS014,6722,22947,2280,2336.466252152362,0.2929358957597943,1.0247659000668254,NA,50.61130147068585,1,50.61130147068585,-1.0609931426077224,-0.588529666730029,-0.26700905783886475,-0.6388439557255388
1999_2005,42CS016,2976,9559,1036,989.9324312793567,0.3113296369913171,0.9555332348256339,NA,50.65771806866968,1,50.65771806866968,-1.0376542035752414,-0.7381204406368812,-0.6709559614369158,-0.8155768685496794
1999_2005,42CS018,1397,4697,442,490.8708608827119,0.297423887587822,1.1105675585581718,NA,50.0635270552637,1,50.0635270552637,-1.336422067613053,-0.4031383279523421,-0.36557032275424955,-0.7017102394398815
1999_2005,42CS019,1904,6710,548,691.9814349324668,0.28375558867362144,1.262739844767275,NA,50.61755686990258,1,50.61755686990258,-1.0578478371074382,-0.07434020958016273,-0.06539935947127756,-0.3991958020529595
1999_2005,42CS021,9465,29142,3483,3159.3583702308993,0.32478896438130533,0.9070796354380991,NA,51.626079205318526,1,51.626079205318526,-0.550748171867678,-0.8428139607505836,-0.9665376788952769,-0.7866999371711794
1999_2005,42CS022,12058,39988,3885,4122.768981621468,0.3015404621386416,1.061201797071163,NA,51.65722848508192,1,51.65722848508192,-0.5350858619854048,-0.5098027534748347,-0.4559748534205997,-0.5002878229602797
1999_2005,42CS023,5585,19122,1804,1922.8117006692773,0.2920719590001046,1.0658601444951648,NA,50.88155923392884,1,50.88155923392884,-0.9251036174516506,-0.4997374787399134,-0.24803605095633294,-0.5576257157159656
1999_2005,42CS025,2531,9043,713,1022.7278945280559,0.2798849939179476,1.434400974092645,NA,50.99411536165045,1,50.99411536165045,-0.8685087630949823,0.2965673828987136,0.019603182804232518,-0.18411273246401205
1999_2005,42CS027,2093,6263,686,617.7549255118324,0.33418489541753155,0.9005173841280356,NA,49.52380411043779,1,49.52380411043779,-1.607802596365108,-0.8569929938504042,-1.1728827177174947,-1.212559435977669
1999_2005,42CS029,9250,30248,2790,3298.794476957996,0.3058053425019836,1.1823636118129017,NA,50.77774797011018,1,50.77774797011018,-0.9773014273383787,-0.24800885066850933,-0.5496363437777466,-0.5916488739282116
1999_2005,42CS030,2446,8288,830,871.590389172834,0.2951254826254826,1.0501089026178723,NA,49.50008087774801,1,49.50008087774801,-1.6197309820170018,-0.5337711311236484,-0.3150948074110051,-0.8228656401838851
1999_2005,42CS031,2462,9074,781,948.3579193007822,0.27132466387480714,1.2142867084517057,NA,49.38877594645446,1,49.38877594645446,-1.6756967166531282,-0.17903272913591395,0.20759749952202133,-0.549043982089007
1999_2005,42CS032,6531,22012,2225,2288.416189128815,0.29670179901871707,1.0285016580354225,NA,51.53063758480371,1,51.53063758480371,-0.5987376036466384,-0.5804578277548248,-0.34971245904169485,-0.5096359634810527
1999_2005,42CS033,9810,33301,4102,3552.962776925886,0.29458574817573047,0.8661537730194748,NA,51.4638139374158,1,51.4638139374158,-0.6323375032527635,-0.9312423263303167,-0.3032416418696236,-0.6222738238175679
1999_2005,42CS034,3257,11797,922,1268.7982647667616,0.2760871407985081,1.3761369466016937,NA,51.220189572526714,1,51.220189572526714,-0.7548353692306672,0.17067650562369155,0.10300823828520303,-0.16038354177392422
1999_2005,42CS036,2753,10091,880,1127.122887070617,0.2728173620057477,1.2808214625802465,NA,50.32093361459234,1,50.32093361459234,-1.206994314273075,-0.03527132218853568,0.17481619742526927,-0.35581647967878044
1999_2005,42CS038,15238,49567,5394,4916.640011441471,0.30742227691811086,0.9115016706417262,NA,51.39162993645586,1,51.39162993645586,-0.6686326664207234,-0.8332592849909634,-0.5851460121206046,-0.6956793211774305
1999_2005,42CS040,5277,18058,1858,1852.1812443215003,0.29222505260826226,0.9968682692796019,NA,50.92074264417763,1,50.92074264417763,-0.9054016301754658,-0.6488079784935553,-0.2513981559352791,-0.6018692548681001
1999_2005,42CS041,37321,118705,13054,11748.180423199994,0.3144012467882566,0.899967858372912,NA,51.89519135299467,1,51.89519135299467,-0.4154346788430107,-0.8581803521978592,-0.7384119102250146,-0.6706756470886281
1999_2005,42CS042,3786,14598,976,1631.768731599318,0.25935059597205096,1.671894192212416,NA,50.471707670189126,1,50.471707670189126,-1.1311829311881016,0.8097181358330077,0.47056127572769113,0.049698826790865715
1999_2005,42CS044,1934,6538,651,680.7767099093081,0.29580911593759557,1.045739953777739,NA,50.14859358291226,1,50.14859358291226,-1.293649383083558,-0.5432111033662038,-0.33010815114290715,-0.7223228791975563
1999_2005,42CS046,1608,5187,513,597.43239236205,0.3100057836899942,1.1645855601599415,NA,50.14831471244504,1,50.14831471244504,-1.2937896032012552,-0.2864218237363152,-0.6418826785655134,-0.7406980351676946
1999_2005,42CS047,7695,25168,2875,2423.4774271302053,0.3057453909726637,0.8429486703061584,NA,50.27063548747983,1,50.27063548747983,-1.2322849424775781,-0.981381509350064,-0.5483197418787676,-0.9206620645688032
1999_2005,42CS048,9068,30654,2867,3277.5298771969105,0.29581783780257065,1.1431914465283957,NA,50.77355600431124,1,50.77355600431124,-0.9794092085730514,-0.33264800907880804,-0.3302996929454115,-0.5474523035324236
1999_2005,42CS049,6316,23474,1785,2460.7767617893765,0.2690636448837011,1.378586421170519,NA,52.02530464221129,1,52.02530464221129,-0.3500118289090249,0.1759690766252441,0.25725197758265766,0.027736408432958964
1999_2005,44CS001,903,3649,193,384.316435540338,0.2474650589202521,1.9912768680846527,NA,48.85169772882108,1,48.85169772882108,-1.9457474381942894,1.4998071493026692,0.7315808165183368,0.09521350920890555
1999_2005,44CS002,2611,11993,525,1400.3572263365552,0.21771033102643209,2.6673470977839147,NA,50.37847120539565,1,50.37847120539565,-1.17806357867065,2.960589693550641,1.3850275541245327,1.0558512230015078
1999_2005,44CS003,1414,5315,444,674.1937422282244,0.2660395108184384,1.5184543743878929,NA,50.313619897836865,1,50.313619897836865,-1.2106717571894292,0.4781812664010288,0.3236653067880679,-0.1362750613334442
1999_2005,44CS004,9290,42077,1960,4779.59958855486,0.22078570240273784,2.4385712186504387,NA,51.0610386541736,1,51.0610386541736,-0.8348587604688776,2.4662744640044076,1.3174889968926966,0.9829682334760754
1999_2005,44CS005,1354,6783,266,793.8018896393863,0.19961668878077546,2.984217630223257,NA,50.363638791681765,1,50.363638791681765,-1.1855215315239256,3.645250727626724,1.7823839520398241,1.4140377160475408
1999_2005,45CS004,3709,14154,1101,1473.2488639466094,0.26204606471668784,1.3381006938661302,NA,50.96899858083724,1,50.96899858083724,-0.8811378449655668,0.0884917094236999,0.4113658005148841,-0.12709344500899428
1999_2005,45CS005,1964,7016,743,702.2999990210833,0.2799315849486887,0.9452220713608119,NA,51.09062598840968,1,51.09062598840968,-0.8199818194636362,-0.760399734915228,0.018579992232699318,-0.5206005207153883
1999_2005,45CS006,1940,6607,585,657.9570244469172,0.2936279703344937,1.1247128623024225,NA,50.82741556358159,1,50.82741556358159,-0.9523278405984976,-0.3725746203891817,-0.2822077810344304,-0.5357034140073699
1999_2005,45CS008,5398,19190,1515,2059.398918398973,0.28129233976029183,1.3593392200653287,NA,52.56953828384016,1,52.56953828384016,-0.07636325634826654,0.13438171755368855,-0.01130368862289622,0.015571590860841929
