garbage_bin,stratum,stage,total_candidates,kept_n,dropped_n,dropped_classes,kept_classes,support_json,note
g1,Q1|F,after_minpc,19,18,1,a4,a1|a2|a3|a5|b11|b12|b13|b14|b15|b16|b2|b31|b32|b33|b4|b5|b6|b7,"{""a1"":10,""a2"":233,""a3"":25,""a4"":1,""a5"":168,""b11"":100,""b12"":22,""b13"":134,""b14"":176,""b15"":161,""b16"":212,""b2"":153,""b31"":57,""b32"":86,""b33"":207,""b4"":232,""b5"":381,""b6"":129,""b7"":1033}",AGE_Q×SEX
g1,Q1|F,after_support,19,17,2,a1|a4,a2|a3|a5|b11|b12|b13|b14|b15|b16|b2|b31|b32|b33|b4|b5|b6|b7,"{""a1"":10,""a2"":233,""a3"":25,""a4"":1,""a5"":168,""b11"":100,""b12"":22,""b13"":134,""b14"":176,""b15"":161,""b16"":212,""b2"":153,""b31"":57,""b32"":86,""b33"":207,""b4"":232,""b5"":381,""b6"":129,""b7"":1033}",AGE_Q×SEX
g1,Q1|M,after_minpc,19,16,3,a3|a4|b13,a1|a2|a5|b11|b12|b14|b15|b16|b2|b31|b32|b33|b4|b5|b6|b7,"{""a1"":38,""a2"":358,""a3"":0,""a4"":6,""a5"":177,""b11"":127,""b12"":42,""b13"":0,""b14"":247,""b15"":199,""b16"":185,""b2"":212,""b31"":107,""b32"":134,""b33"":263,""b4"":230,""b5"":581,""b6"":172,""b7"":1137}",AGE_Q×SEX
g1,Q1|M,after_support,19,16,3,a3|a4|b13,a1|a2|a5|b11|b12|b14|b15|b16|b2|b31|b32|b33|b4|b5|b6|b7,"{""a1"":38,""a2"":358,""a3"":0,""a4"":6,""a5"":177,""b11"":127,""b12"":42,""b13"":0,""b14"":247,""b15"":199,""b16"":185,""b2"":212,""b31"":107,""b32"":134,""b33"":263,""b4"":230,""b5"":581,""b6"":172,""b7"":1137}",AGE_Q×SEX
g1,Q2|F,after_minpc,19,16,3,a1|a3|a4,a2|a5|b11|b12|b13|b14|b15|b16|b2|b31|b32|b33|b4|b5|b6|b7,"{""a1"":3,""a2"":286,""a3"":0,""a4"":0,""a5"":171,""b11"":135,""b12"":34,""b13"":88,""b14"":198,""b15"":125,""b16"":188,""b2"":150,""b31"":80,""b32"":119,""b33"":194,""b4"":271,""b5"":152,""b6"":163,""b7"":1177}",AGE_Q×SEX
g1,Q2|F,after_support,19,16,3,a1|a3|a4,a2|a5|b11|b12|b13|b14|b15|b16|b2|b31|b32|b33|b4|b5|b6|b7,"{""a1"":3,""a2"":286,""a3"":0,""a4"":0,""a5"":171,""b11"":135,""b12"":34,""b13"":88,""b14"":198,""b15"":125,""b16"":188,""b2"":150,""b31"":80,""b32"":119,""b33"":194,""b4"":271,""b5"":152,""b6"":163,""b7"":1177}",AGE_Q×SEX
g1,Q2|M,after_minpc,19,15,4,a1|a3|a4|b13,a2|a5|b11|b12|b14|b15|b16|b2|b31|b32|b33|b4|b5|b6|b7,"{""a1"":7,""a2"":364,""a3"":0,""a4"":0,""a5"":160,""b11"":189,""b12"":57,""b13"":0,""b14"":216,""b15"":223,""b16"":230,""b2"":200,""b31"":158,""b32"":168,""b33"":270,""b4"":348,""b5"":255,""b6"":186,""b7"":1119}",AGE_Q×SEX
g1,Q2|M,after_support,19,15,4,a1|a3|a4|b13,a2|a5|b11|b12|b14|b15|b16|b2|b31|b32|b33|b4|b5|b6|b7,"{""a1"":7,""a2"":364,""a3"":0,""a4"":0,""a5"":160,""b11"":189,""b12"":57,""b13"":0,""b14"":216,""b15"":223,""b16"":230,""b2"":200,""b31"":158,""b32"":168,""b33"":270,""b4"":348,""b5"":255,""b6"":186,""b7"":1119}",AGE_Q×SEX
g1,Q3|F,after_minpc,19,16,3,a1|a3|a4,a2|a5|b11|b12|b13|b14|b15|b16|b2|b31|b32|b33|b4|b5|b6|b7,"{""a1"":4,""a2"":321,""a3"":0,""a4"":0,""a5"":211,""b11"":82,""b12"":23,""b13"":72,""b14"":120,""b15"":111,""b16"":120,""b2"":118,""b31"":126,""b32"":151,""b33"":211,""b4"":286,""b5"":59,""b6"":172,""b7"":1280}",AGE_Q×SEX
g1,Q3|F,after_support,19,16,3,a1|a3|a4,a2|a5|b11|b12|b13|b14|b15|b16|b2|b31|b32|b33|b4|b5|b6|b7,"{""a1"":4,""a2"":321,""a3"":0,""a4"":0,""a5"":211,""b11"":82,""b12"":23,""b13"":72,""b14"":120,""b15"":111,""b16"":120,""b2"":118,""b31"":126,""b32"":151,""b33"":211,""b4"":286,""b5"":59,""b6"":172,""b7"":1280}",AGE_Q×SEX
