garbage_bin,stratum,stage,total_candidates,kept_n,dropped_n,dropped_classes,kept_classes,support_json,note
g1,Q3|M,after_minpc,19,16,3,a3|a4|b13,a1|a2|a5|b11|b12|b14|b15|b16|b2|b31|b32|b33|b4|b5|b6|b7,"{""a1"":12,""a2"":336,""a3"":0,""a4"":0,""a5"":137,""b11"":121,""b12"":38,""b13"":3,""b14"":140,""b15"":166,""b16"":217,""b2"":137,""b31"":175,""b32"":146,""b33"":217,""b4"":345,""b5"":70,""b6"":176,""b7"":1030}",AGE_Q×SEX
g1,Q3|M,after_support,19,15,4,a1|a3|a4|b13,a2|a5|b11|b12|b14|b15|b16|b2|b31|b32|b33|b4|b5|b6|b7,"{""a1"":12,""a2"":336,""a3"":0,""a4"":0,""a5"":137,""b11"":121,""b12"":38,""b13"":3,""b14"":140,""b15"":166,""b16"":217,""b2"":137,""b31"":175,""b32"":146,""b33"":217,""b4"":345,""b5"":70,""b6"":176,""b7"":1030}",AGE_Q×SEX
g1,Q4|F,after_minpc,19,16,3,a1|a3|a4,a2|a5|b11|b12|b13|b14|b15|b16|b2|b31|b32|b33|b4|b5|b6|b7,"{""a1"":2,""a2"":551,""a3"":0,""a4"":0,""a5"":274,""b11"":37,""b12"":16,""b13"":31,""b14"":92,""b15"":86,""b16"":83,""b2"":120,""b31"":191,""b32"":150,""b33"":306,""b4"":350,""b5"":26,""b6"":182,""b7"":1769}",AGE_Q×SEX
g1,Q4|F,after_support,19,15,4,a1|a3|a4|b12,a2|a5|b11|b13|b14|b15|b16|b2|b31|b32|b33|b4|b5|b6|b7,"{""a1"":2,""a2"":551,""a3"":0,""a4"":0,""a5"":274,""b11"":37,""b12"":16,""b13"":31,""b14"":92,""b15"":86,""b16"":83,""b2"":120,""b31"":191,""b32"":150,""b33"":306,""b4"":350,""b5"":26,""b6"":182,""b7"":1769}",AGE_Q×SEX
g1,Q4|M,after_minpc,19,14,5,a1|a3|a4|b12|b13,a2|a5|b11|b14|b15|b16|b2|b31|b32|b33|b4|b5|b6|b7,"{""a1"":7,""a2"":448,""a3"":0,""a4"":0,""a5"":170,""b11"":54,""b12"":8,""b13"":1,""b14"":82,""b15"":98,""b16"":217,""b2"":99,""b31"":201,""b32"":150,""b33"":218,""b4"":388,""b5"":27,""b6"":159,""b7"":1167}",AGE_Q×SEX
g1,Q4|M,after_support,19,14,5,a1|a3|a4|b12|b13,a2|a5|b11|b14|b15|b16|b2|b31|b32|b33|b4|b5|b6|b7,"{""a1"":7,""a2"":448,""a3"":0,""a4"":0,""a5"":170,""b11"":54,""b12"":8,""b13"":1,""b14"":82,""b15"":98,""b16"":217,""b2"":99,""b31"":201,""b32"":150,""b33"":218,""b4"":388,""b5"":27,""b6"":159,""b7"":1167}",AGE_Q×SEX
g2,Q1|F,after_minpc,8,8,0,,b2|b31|b32|b33|b4|b5|b6|b7,"{""b2"":647,""b31"":1419,""b32"":183,""b33"":1448,""b4"":1151,""b5"":164,""b6"":279,""b7"":698}",AGE_Q×SEX
g2,Q1|F,after_support,8,8,0,,b2|b31|b32|b33|b4|b5|b6|b7,"{""b2"":647,""b31"":1419,""b32"":183,""b33"":1448,""b4"":1151,""b5"":164,""b6"":279,""b7"":698}",AGE_Q×SEX
g2,Q1|M,after_minpc,8,8,0,,b2|b31|b32|b33|b4|b5|b6|b7,"{""b2"":972,""b31"":2995,""b32"":253,""b33"":1949,""b4"":1227,""b5"":302,""b6"":408,""b7"":882}",AGE_Q×SEX
g2,Q1|M,after_support,8,8,0,,b2|b31|b32|b33|b4|b5|b6|b7,"{""b2"":972,""b31"":2995,""b32"":253,""b33"":1949,""b4"":1227,""b5"":302,""b6"":408,""b7"":882}",AGE_Q×SEX
g2,Q2|F,after_minpc,8,8,0,,b2|b31|b32|b33|b4|b5|b6|b7,"{""b2"":430,""b31"":1774,""b32"":250,""b33"":1866,""b4"":1251,""b5"":87,""b6"":272,""b7"":584}",AGE_Q×SEX
g2,Q2|F,after_support,8,8,0,,b2|b31|b32|b33|b4|b5|b6|b7,"{""b2"":430,""b31"":1774,""b32"":250,""b33"":1866,""b4"":1251,""b5"":87,""b6"":272,""b7"":584}",AGE_Q×SEX
g2,Q2|M,after_minpc,8,8,0,,b2|b31|b32|b33|b4|b5|b6|b7,"{""b2"":579,""b31"":3020,""b32"":257,""b33"":1742,""b4"":1214,""b5"":110,""b6"":341,""b7"":583}",AGE_Q×SEX
g2,Q2|M,after_support,8,8,0,,b2|b31|b32|b33|b4|b5|b6|b7,"{""b2"":579,""b31"":3020,""b32"":257,""b33"":1742,""b4"":1214,""b5"":110,""b6"":341,""b7"":583}",AGE_Q×SEX
g2,Q3|F,after_minpc,8,8,0,,b2|b31|b32|b33|b4|b5|b6|b7,"{""b2"":282,""b31"":1551,""b32"":274,""b33"":2018,""b4"":728,""b5"":19,""b6"":223,""b7"":349}",AGE_Q×SEX
g2,Q3|F,after_support,8,7,1,b5,b2|b31|b32|b33|b4|b6|b7,"{""b2"":282,""b31"":1551,""b32"":274,""b33"":2018,""b4"":728,""b5"":19,""b6"":223,""b7"":349}",AGE_Q×SEX
g2,Q3|M,after_minpc,8,8,0,,b2|b31|b32|b33|b4|b5|b6|b7,"{""b2"":248,""b31"":1921,""b32"":155,""b33"":1337,""b4"":588,""b5"":31,""b6"":193,""b7"":341}",AGE_Q×SEX
g2,Q3|M,after_support,8,8,0,,b2|b31|b32|b33|b4|b5|b6|b7,"{""b2"":248,""b31"":1921,""b32"":155,""b33"":1337,""b4"":588,""b5"":31,""b6"":193,""b7"":341}",AGE_Q×SEX
g2,Q4|F,after_minpc,8,8,0,,b2|b31|b32|b33|b4|b5|b6|b7,"{""b2"":206,""b31"":1915,""b32"":312,""b33"":2836,""b4"":592,""b5"":10,""b6"":187,""b7"":345}",AGE_Q×SEX
g2,Q4|F,after_support,8,7,1,b5,b2|b31|b32|b33|b4|b6|b7,"{""b2"":206,""b31"":1915,""b32"":312,""b33"":2836,""b4"":592,""b5"":10,""b6"":187,""b7"":345}",AGE_Q×SEX
g2,Q4|M,after_minpc,8,8,0,,b2|b31|b32|b33|b4|b5|b6|b7,"{""b2"":131,""b31"":1500,""b32"":104,""b33"":1235,""b4"":367,""b5"":13,""b6"":156,""b7"":193}",AGE_Q×SEX
g2,Q4|M,after_support,8,7,1,b5,b2|b31|b32|b33|b4|b6|b7,"{""b2"":131,""b31"":1500,""b32"":104,""b33"":1235,""b4"":367,""b5"":13,""b6"":156,""b7"":193}",AGE_Q×SEX
g4,Q1|F,after_minpc,22,17,5,a1|a3|a4|c21|c22,a2|a5|b11|b12|b13|b14|b15|b16|b2|b31|b32|b33|b4|b5|b6|b7|c12,"{""a1"":5,""a2"":24,""a3"":2,""a4"":6,""a5"":38,""b11"":40,""b12"":14,""b13"":72,""b14"":43,""b15"":21,""b16"":82,""b2"":62,""b31"":43,""b32"":18,""b33"":62,""b4"":43,""b5"":134,""b6"":103,""b7"":188,""c12"":23,""c21"":2,""c22"":2}",AGE_Q×SEX
g4,Q1|F,after_support,22,15,7,a1|a3|a4|b12|b32|c21|c22,a2|a5|b11|b13|b14|b15|b16|b2|b31|b33|b4|b5|b6|b7|c12,"{""a1"":5,""a2"":24,""a3"":2,""a4"":6,""a5"":38,""b11"":40,""b12"":14,""b13"":72,""b14"":43,""b15"":21,""b16"":82,""b2"":62,""b31"":43,""b32"":18,""b33"":62,""b4"":43,""b5"":134,""b6"":103,""b7"":188,""c12"":23,""c21"":2,""c22"":2}",AGE_Q×SEX
g4,Q1|M,after_minpc,22,17,5,a3|a4|b13|c21|c22,a1|a2|a5|b11|b12|b14|b15|b16|b2|b31|b32|b33|b4|b5|b6|b7|c12,"{""a1"":12,""a2"":31,""a3"":0,""a4"":8,""a5"":43,""b11"":38,""b12"":29,""b13"":0,""b14"":93,""b15"":47,""b16"":64,""b2"":79,""b31"":73,""b32"":26,""b33"":113,""b4"":57,""b5"":216,""b6"":135,""b7"":221,""c12"":44,""c21"":5,""c22"":0}",AGE_Q×SEX
g4,Q1|M,after_support,22,16,6,a1|a3|a4|b13|c21|c22,a2|a5|b11|b12|b14|b15|b16|b2|b31|b32|b33|b4|b5|b6|b7|c12,"{""a1"":12,""a2"":31,""a3"":0,""a4"":8,""a5"":43,""b11"":38,""b12"":29,""b13"":0,""b14"":93,""b15"":47,""b16"":64,""b2"":79,""b31"":73,""b32"":26,""b33"":113,""b4"":57,""b5"":216,""b6"":135,""b7"":221,""c12"":44,""c21"":5,""c22"":0}",AGE_Q×SEX
g4,Q2|F,after_minpc,22,17,5,a1|a3|a4|c21|c22,a2|a5|b11|b12|b13|b14|b15|b16|b2|b31|b32|b33|b4|b5|b6|b7|c12,"{""a1"":2,""a2"":39,""a3"":0,""a4"":0,""a5"":63,""b11"":50,""b12"":13,""b13"":39,""b14"":73,""b15"":36,""b16"":88,""b2"":61,""b31"":76,""b32"":48,""b33"":85,""b4"":91,""b5"":64,""b6"":114,""b7"":221,""c12"":22,""c21"":0,""c22"":0}",AGE_Q×SEX
g4,Q2|F,after_support,22,16,6,a1|a3|a4|b12|c21|c22,a2|a5|b11|b13|b14|b15|b16|b2|b31|b32|b33|b4|b5|b6|b7|c12,"{""a1"":2,""a2"":39,""a3"":0,""a4"":0,""a5"":63,""b11"":50,""b12"":13,""b13"":39,""b14"":73,""b15"":36,""b16"":88,""b2"":61,""b31"":76,""b32"":48,""b33"":85,""b4"":91,""b5"":64,""b6"":114,""b7"":221,""c12"":22,""c21"":0,""c22"":0}",AGE_Q×SEX
g4,Q2|M,after_minpc,22,16,6,a1|a3|a4|b13|c21|c22,a2|a5|b11|b12|b14|b15|b16|b2|b31|b32|b33|b4|b5|b6|b7|c12,"{""a1"":4,""a2"":36,""a3"":0,""a4"":0,""a5"":56,""b11"":78,""b12"":32,""b13"":0,""b14"":98,""b15"":54,""b16"":111,""b2"":57,""b31"":108,""b32"":44,""b33"":87,""b4"":88,""b5"":76,""b6"":149,""b7"":197,""c12"":23,""c21"":1,""c22"":0}",AGE_Q×SEX
g4,Q2|M,after_support,22,16,6,a1|a3|a4|b13|c21|c22,a2|a5|b11|b12|b14|b15|b16|b2|b31|b32|b33|b4|b5|b6|b7|c12,"{""a1"":4,""a2"":36,""a3"":0,""a4"":0,""a5"":56,""b11"":78,""b12"":32,""b13"":0,""b14"":98,""b15"":54,""b16"":111,""b2"":57,""b31"":108,""b32"":44,""b33"":87,""b4"":88,""b5"":76,""b6"":149,""b7"":197,""c12"":23,""c21"":1,""c22"":0}",AGE_Q×SEX
g4,Q3|F,after_minpc,22,16,6,a1|a3|a4|b12|c21|c22,a2|a5|b11|b13|b14|b15|b16|b2|b31|b32|b33|b4|b5|b6|b7|c12,"{""a1"":2,""a2"":33,""a3"":0,""a4"":0,""a5"":45,""b11"":32,""b12"":8,""b13"":26,""b14"":40,""b15"":27,""b16"":40,""b2"":48,""b31"":70,""b32"":50,""b33"":98,""b4"":73,""b5"":15,""b6"":96,""b7"":189,""c12"":26,""c21"":1,""c22"":1}",AGE_Q×SEX
g4,Q3|F,after_support,22,15,7,a1|a3|a4|b12|b5|c21|c22,a2|a5|b11|b13|b14|b15|b16|b2|b31|b32|b33|b4|b6|b7|c12,"{""a1"":2,""a2"":33,""a3"":0,""a4"":0,""a5"":45,""b11"":32,""b12"":8,""b13"":26,""b14"":40,""b15"":27,""b16"":40,""b2"":48,""b31"":70,""b32"":50,""b33"":98,""b4"":73,""b5"":15,""b6"":96,""b7"":189,""c12"":26,""c21"":1,""c22"":1}",AGE_Q×SEX
g4,Q3|M,after_minpc,22,15,7,a1|a3|a4|b12|b13|c21|c22,a2|a5|b11|b14|b15|b16|b2|b31|b32|b33|b4|b5|b6|b7|c12,"{""a1"":1,""a2"":20,""a3"":0,""a4"":0,""a5"":40,""b11"":37,""b12"":9,""b13"":0,""b14"":47,""b15"":35,""b16"":77,""b2"":48,""b31"":80,""b32"":39,""b33"":82,""b4"":72,""b5"":16,""b6"":103,""b7"":141,""c12"":21,""c21"":0,""c22"":0}",AGE_Q×SEX
g4,Q3|M,after_support,22,14,8,a1|a3|a4|b12|b13|b5|c21|c22,a2|a5|b11|b14|b15|b16|b2|b31|b32|b33|b4|b6|b7|c12,"{""a1"":1,""a2"":20,""a3"":0,""a4"":0,""a5"":40,""b11"":37,""b12"":9,""b13"":0,""b14"":47,""b15"":35,""b16"":77,""b2"":48,""b31"":80,""b32"":39,""b33"":82,""b4"":72,""b5"":16,""b6"":103,""b7"":141,""c12"":21,""c21"":0,""c22"":0}",AGE_Q×SEX
g4,Q4|F,after_minpc,22,13,9,a1|a3|a4|b11|b12|b13|b5|c21|c22,a2|a5|b14|b15|b16|b2|b31|b32|b33|b4|b6|b7|c12,"{""a1"":0,""a2"":37,""a3"":0,""a4"":0,""a5"":86,""b11"":8,""b12"":1,""b13"":9,""b14"":18,""b15"":16,""b16"":41,""b2"":39,""b31"":88,""b32"":77,""b33"":153,""b4"":56,""b5"":6,""b6"":110,""b7"":196,""c12"":37,""c21"":0,""c22"":1}",AGE_Q×SEX
g4,Q4|F,after_support,22,11,11,a1|a3|a4|b11|b12|b13|b14|b15|b5|c21|c22,a2|a5|b16|b2|b31|b32|b33|b4|b6|b7|c12,"{""a1"":0,""a2"":37,""a3"":0,""a4"":0,""a5"":86,""b11"":8,""b12"":1,""b13"":9,""b14"":18,""b15"":16,""b16"":41,""b2"":39,""b31"":88,""b32"":77,""b33"":153,""b4"":56,""b5"":6,""b6"":110,""b7"":196,""c12"":37,""c21"":0,""c22"":1}",AGE_Q×SEX
g4,Q4|M,after_minpc,22,13,9,a1|a3|a4|b11|b12|b13|b5|c21|c22,a2|a5|b14|b15|b16|b2|b31|b32|b33|b4|b6|b7|c12,"{""a1"":1,""a2"":18,""a3"":0,""a4"":0,""a5"":39,""b11"":8,""b12"":2,""b13"":0,""b14"":11,""b15"":24,""b16"":56,""b2"":23,""b31"":80,""b32"":32,""b33"":77,""b4"":55,""b5"":8,""b6"":61,""b7"":91,""c12"":21,""c21"":0,""c22"":0}",AGE_Q×SEX
g4,Q4|M,after_support,22,11,11,a1|a2|a3|a4|b11|b12|b13|b14|b5|c21|c22,a5|b15|b16|b2|b31|b32|b33|b4|b6|b7|c12,"{""a1"":1,""a2"":18,""a3"":0,""a4"":0,""a5"":39,""b11"":8,""b12"":2,""b13"":0,""b14"":11,""b15"":24,""b16"":56,""b2"":23,""b31"":80,""b32"":32,""b33"":77,""b4"":55,""b5"":8,""b6"":61,""b7"":91,""c12"":21,""c21"":0,""c22"":0}",AGE_Q×SEX
g5,Q1|F,after_minpc,24,23,1,c22,a1|a2|a3|a4|a5|b11|b12|b13|b14|b15|b16|b2|b31|b32|b33|b4|b5|b6|b7|b8|c11|c12|c21,"{""a1"":52,""a2"":154,""a3"":50,""a4"":67,""a5"":134,""b11"":189,""b12"":44,""b13"":345,""b14"":285,""b15"":128,""b16"":484,""b2"":389,""b31"":446,""b32"":241,""b33"":487,""b4"":442,""b5"":554,""b6"":181,""b7"":1228,""b8"":460,""c11"":44,""c12"":223,""c21"":50,""c22"":8}",AGE_Q×SEX
g5,Q1|F,after_support,24,23,1,c22,a1|a2|a3|a4|a5|b11|b12|b13|b14|b15|b16|b2|b31|b32|b33|b4|b5|b6|b7|b8|c11|c12|c21,"{""a1"":52,""a2"":154,""a3"":50,""a4"":67,""a5"":134,""b11"":189,""b12"":44,""b13"":345,""b14"":285,""b15"":128,""b16"":484,""b2"":389,""b31"":446,""b32"":241,""b33"":487,""b4"":442,""b5"":554,""b6"":181,""b7"":1228,""b8"":460,""c11"":44,""c12"":223,""c21"":50,""c22"":8}",AGE_Q×SEX
g5,Q1|M,after_minpc,24,22,2,a3|b13,a1|a2|a4|a5|b11|b12|b14|b15|b16|b2|b31|b32|b33|b4|b5|b6|b7|b8|c11|c12|c21|c22,"{""a1"":119,""a2"":214,""a3"":0,""a4"":88,""a5"":168,""b11"":230,""b12"":81,""b13"":1,""b14"":419,""b15"":207,""b16"":482,""b2"":644,""b31"":1098,""b32"":352,""b33"":777,""b4"":458,""b5"":1058,""b6"":306,""b7"":1518,""b8"":829,""c11"":156,""c12"":427,""c21"":74,""c22"":33}",AGE_Q×SEX
g5,Q1|M,after_support,24,22,2,a3|b13,a1|a2|a4|a5|b11|b12|b14|b15|b16|b2|b31|b32|b33|b4|b5|b6|b7|b8|c11|c12|c21|c22,"{""a1"":119,""a2"":214,""a3"":0,""a4"":88,""a5"":168,""b11"":230,""b12"":81,""b13"":1,""b14"":419,""b15"":207,""b16"":482,""b2"":644,""b31"":1098,""b32"":352,""b33"":777,""b4"":458,""b5"":1058,""b6"":306,""b7"":1518,""b8"":829,""c11"":156,""c12"":427,""c21"":74,""c22"":33}",AGE_Q×SEX
g5,Q2|F,after_minpc,24,21,3,a3|a4|c22,a1|a2|a5|b11|b12|b13|b14|b15|b16|b2|b31|b32|b33|b4|b5|b6|b7|b8|c11|c12|c21,"{""a1"":34,""a2"":385,""a3"":0,""a4"":0,""a5"":344,""b11"":891,""b12"":145,""b13"":526,""b14"":687,""b15"":275,""b16"":1110,""b2"":915,""b31"":1843,""b32"":787,""b33"":1232,""b4"":1853,""b5"":614,""b6"":481,""b7"":1978,""b8"":1151,""c11"":21,""c12"":265,""c21"":10,""c22"":1}",AGE_Q×SEX
g5,Q2|F,after_support,24,20,4,a3|a4|c21|c22,a1|a2|a5|b11|b12|b13|b14|b15|b16|b2|b31|b32|b33|b4|b5|b6|b7|b8|c11|c12,"{""a1"":34,""a2"":385,""a3"":0,""a4"":0,""a5"":344,""b11"":891,""b12"":145,""b13"":526,""b14"":687,""b15"":275,""b16"":1110,""b2"":915,""b31"":1843,""b32"":787,""b33"":1232,""b4"":1853,""b5"":614,""b6"":481,""b7"":1978,""b8"":1151,""c11"":21,""c12"":265,""c21"":10,""c22"":1}",AGE_Q×SEX
g5,Q2|M,after_minpc,24,20,4,a3|a4|b13|c22,a1|a2|a5|b11|b12|b14|b15|b16|b2|b31|b32|b33|b4|b5|b6|b7|b8|c11|c12|c21,"{""a1"":93,""a2"":482,""a3"":0,""a4"":1,""a5"":362,""b11"":1206,""b12"":378,""b13"":1,""b14"":1148,""b15"":472,""b16"":1359,""b2"":1421,""b31"":3921,""b32"":1077,""b33"":1771,""b4"":2139,""b5"":1165,""b6"":631,""b7"":2245,""b8"":1444,""c11"":60,""c12"":401,""c21"":28,""c22"":9}",AGE_Q×SEX
g5,Q2|M,after_support,24,20,4,a3|a4|b13|c22,a1|a2|a5|b11|b12|b14|b15|b16|b2|b31|b32|b33|b4|b5|b6|b7|b8|c11|c12|c21,"{""a1"":93,""a2"":482,""a3"":0,""a4"":1,""a5"":362,""b11"":1206,""b12"":378,""b13"":1,""b14"":1148,""b15"":472,""b16"":1359,""b2"":1421,""b31"":3921,""b32"":1077,""b33"":1771,""b4"":2139,""b5"":1165,""b6"":631,""b7"":2245,""b8"":1444,""c11"":60,""c12"":401,""c21"":28,""c22"":9}",AGE_Q×SEX
g5,Q3|F,after_minpc,24,20,4,a3|a4|c21|c22,a1|a2|a5|b11|b12|b13|b14|b15|b16|b2|b31|b32|b33|b4|b5|b6|b7|b8|c11|c12,"{""a1"":10,""a2"":547,""a3"":0,""a4"":0,""a5"":587,""b11"":859,""b12"":124,""b13"":490,""b14"":760,""b15"":420,""b16"":990,""b2"":1071,""b31"":3233,""b32"":1699,""b33"":2167,""b4"":2659,""b5"":290,""b6"":616,""b7"":2445,""b8"":4478,""c11"":20,""c12"":470,""c21"":6,""c22"":2}",AGE_Q×SEX
g5,Q3|F,after_support,24,19,5,a1|a3|a4|c21|c22,a2|a5|b11|b12|b13|b14|b15|b16|b2|b31|b32|b33|b4|b5|b6|b7|b8|c11|c12,"{""a1"":10,""a2"":547,""a3"":0,""a4"":0,""a5"":587,""b11"":859,""b12"":124,""b13"":490,""b14"":760,""b15"":420,""b16"":990,""b2"":1071,""b31"":3233,""b32"":1699,""b33"":2167,""b4"":2659,""b5"":290,""b6"":616,""b7"":2445,""b8"":4478,""c11"":20,""c12"":470,""c21"":6,""c22"":2}",AGE_Q×SEX
g5,Q3|M,after_minpc,24,20,4,a3|a4|b13|c22,a1|a2|a5|b11|b12|b14|b15|b16|b2|b31|b32|b33|b4|b5|b6|b7|b8|c11|c12|c21,"{""a1"":26,""a2"":625,""a3"":0,""a4"":0,""a5"":529,""b11"":977,""b12"":220,""b13"":8,""b14"":937,""b15"":576,""b16"":1638,""b2"":1229,""b31"":4706,""b32"":1550,""b33"":2238,""b4"":2696,""b5"":389,""b6"":698,""b7"":2357,""b8"":3591,""c11"":31,""c12"":498,""c21"":17,""c22"":0}",AGE_Q×SEX
g5,Q3|M,after_support,24,19,5,a3|a4|b13|c21|c22,a1|a2|a5|b11|b12|b14|b15|b16|b2|b31|b32|b33|b4|b5|b6|b7|b8|c11|c12,"{""a1"":26,""a2"":625,""a3"":0,""a4"":0,""a5"":529,""b11"":977,""b12"":220,""b13"":8,""b14"":937,""b15"":576,""b16"":1638,""b2"":1229,""b31"":4706,""b32"":1550,""b33"":2238,""b4"":2696,""b5"":389,""b6"":698,""b7"":2357,""b8"":3591,""c11"":31,""c12"":498,""c21"":17,""c22"":0}",AGE_Q×SEX
g5,Q4|F,after_minpc,24,18,6,a1|a3|a4|c11|c21|c22,a2|a5|b11|b12|b13|b14|b15|b16|b2|b31|b32|b33|b4|b5|b6|b7|b8|c12,"{""a1"":3,""a2"":576,""a3"":0,""a4"":0,""a5"":793,""b11"":260,""b12"":52,""b13"":252,""b14"":405,""b15"":227,""b16"":535,""b2"":641,""b31"":3648,""b32"":2068,""b33"":2941,""b4"":1895,""b5"":70,""b6"":528,""b7"":2065,""b8"":7830,""c11"":7,""c12"":636,""c21"":0,""c22"":1}",AGE_Q×SEX
g5,Q4|F,after_support,24,18,6,a1|a3|a4|c11|c21|c22,a2|a5|b11|b12|b13|b14|b15|b16|b2|b31|b32|b33|b4|b5|b6|b7|b8|c12,"{""a1"":3,""a2"":576,""a3"":0,""a4"":0,""a5"":793,""b11"":260,""b12"":52,""b13"":252,""b14"":405,""b15"":227,""b16"":535,""b2"":641,""b31"":3648,""b32"":2068,""b33"":2941,""b4"":1895,""b5"":70,""b6"":528,""b7"":2065,""b8"":7830,""c11"":7,""c12"":636,""c21"":0,""c22"":1}",AGE_Q×SEX
g5,Q4|M,after_minpc,24,20,4,a3|a4|b13|c22,a1|a2|a5|b11|b12|b14|b15|b16|b2|b31|b32|b33|b4|b5|b6|b7|b8|c11|c12|c21,"{""a1"":12,""a2"":448,""a3"":0,""a4"":0,""a5"":364,""b11"":243,""b12"":50,""b13"":0,""b14"":315,""b15"":228,""b16"":884,""b2"":448,""b31"":2926,""b32"":1003,""b33"":1568,""b4"":1466,""b5"":73,""b6"":430,""b7"":1228,""b8"":3312,""c11"":17,""c12"":423,""c21"":10,""c22"":0}",AGE_Q×SEX
