garbage_bin,stratum,stage,total_candidates,kept_n,dropped_n,dropped_classes,kept_classes,support_json,note
g1,Q1|F,after_minpc,19,17,2,a3|a4,a1|a2|a5|b11|b12|b13|b14|b15|b16|b2|b31|b32|b33|b4|b5|b6|b7,"{""a1"":12,""a2"":208,""a3"":2,""a4"":1,""a5"":123,""b11"":92,""b12"":18,""b13"":78,""b14"":112,""b15"":182,""b16"":163,""b2"":119,""b31"":61,""b32"":59,""b33"":145,""b4"":158,""b5"":251,""b6"":136,""b7"":739}",AGE_Q×SEX
g1,Q1|F,after_support,19,15,4,a1|a3|a4|b12,a2|a5|b11|b13|b14|b15|b16|b2|b31|b32|b33|b4|b5|b6|b7,"{""a1"":12,""a2"":208,""a3"":2,""a4"":1,""a5"":123,""b11"":92,""b12"":18,""b13"":78,""b14"":112,""b15"":182,""b16"":163,""b2"":119,""b31"":61,""b32"":59,""b33"":145,""b4"":158,""b5"":251,""b6"":136,""b7"":739}",AGE_Q×SEX
g1,Q1|M,after_minpc,19,16,3,a3|a4|b13,a1|a2|a5|b11|b12|b14|b15|b16|b2|b31|b32|b33|b4|b5|b6|b7,"{""a1"":33,""a2"":273,""a3"":0,""a4"":4,""a5"":132,""b11"":118,""b12"":29,""b13"":1,""b14"":160,""b15"":238,""b16"":144,""b2"":149,""b31"":93,""b32"":79,""b33"":156,""b4"":192,""b5"":465,""b6"":148,""b7"":729}",AGE_Q×SEX
g1,Q1|M,after_support,19,16,3,a3|a4|b13,a1|a2|a5|b11|b12|b14|b15|b16|b2|b31|b32|b33|b4|b5|b6|b7,"{""a1"":33,""a2"":273,""a3"":0,""a4"":4,""a5"":132,""b11"":118,""b12"":29,""b13"":1,""b14"":160,""b15"":238,""b16"":144,""b2"":149,""b31"":93,""b32"":79,""b33"":156,""b4"":192,""b5"":465,""b6"":148,""b7"":729}",AGE_Q×SEX
g1,Q2|F,after_minpc,19,16,3,a1|a3|a4,a2|a5|b11|b12|b13|b14|b15|b16|b2|b31|b32|b33|b4|b5|b6|b7,"{""a1"":8,""a2"":244,""a3"":0,""a4"":0,""a5"":208,""b11"":125,""b12"":17,""b13"":79,""b14"":114,""b15"":159,""b16"":157,""b2"":153,""b31"":134,""b32"":102,""b33"":153,""b4"":235,""b5"":80,""b6"":144,""b7"":865}",AGE_Q×SEX
g1,Q2|F,after_support,19,15,4,a1|a3|a4|b12,a2|a5|b11|b13|b14|b15|b16|b2|b31|b32|b33|b4|b5|b6|b7,"{""a1"":8,""a2"":244,""a3"":0,""a4"":0,""a5"":208,""b11"":125,""b12"":17,""b13"":79,""b14"":114,""b15"":159,""b16"":157,""b2"":153,""b31"":134,""b32"":102,""b33"":153,""b4"":235,""b5"":80,""b6"":144,""b7"":865}",AGE_Q×SEX
g1,Q2|M,after_minpc,19,16,3,a3|a4|b13,a1|a2|a5|b11|b12|b14|b15|b16|b2|b31|b32|b33|b4|b5|b6|b7,"{""a1"":11,""a2"":295,""a3"":0,""a4"":0,""a5"":166,""b11"":186,""b12"":36,""b13"":2,""b14"":172,""b15"":230,""b16"":183,""b2"":168,""b31"":186,""b32"":119,""b33"":190,""b4"":291,""b5"":133,""b6"":172,""b7"":707}",AGE_Q×SEX
g1,Q2|M,after_support,19,15,4,a1|a3|a4|b13,a2|a5|b11|b12|b14|b15|b16|b2|b31|b32|b33|b4|b5|b6|b7,"{""a1"":11,""a2"":295,""a3"":0,""a4"":0,""a5"":166,""b11"":186,""b12"":36,""b13"":2,""b14"":172,""b15"":230,""b16"":183,""b2"":168,""b31"":186,""b32"":119,""b33"":190,""b4"":291,""b5"":133,""b6"":172,""b7"":707}",AGE_Q×SEX
g1,Q3|F,after_minpc,19,15,4,a1|a3|a4|b12,a2|a5|b11|b13|b14|b15|b16|b2|b31|b32|b33|b4|b5|b6|b7,"{""a1"":0,""a2"":311,""a3"":0,""a4"":0,""a5"":238,""b11"":45,""b12"":6,""b13"":28,""b14"":85,""b15"":91,""b16"":77,""b2"":128,""b31"":160,""b32"":132,""b33"":185,""b4"":271,""b5"":30,""b6"":168,""b7"":980}",AGE_Q×SEX
g1,Q3|F,after_support,19,15,4,a1|a3|a4|b12,a2|a5|b11|b13|b14|b15|b16|b2|b31|b32|b33|b4|b5|b6|b7,"{""a1"":0,""a2"":311,""a3"":0,""a4"":0,""a5"":238,""b11"":45,""b12"":6,""b13"":28,""b14"":85,""b15"":91,""b16"":77,""b2"":128,""b31"":160,""b32"":132,""b33"":185,""b4"":271,""b5"":30,""b6"":168,""b7"":980}",AGE_Q×SEX
g1,Q3|M,after_minpc,19,15,4,a1|a3|a4|b13,a2|a5|b11|b12|b14|b15|b16|b2|b31|b32|b33|b4|b5|b6|b7,"{""a1"":4,""a2"":330,""a3"":0,""a4"":0,""a5"":163,""b11"":72,""b12"":13,""b13"":2,""b14"":98,""b15"":139,""b16"":126,""b2"":112,""b31"":188,""b32"":120,""b33"":174,""b4"":307,""b5"":33,""b6"":143,""b7"":650}",AGE_Q×SEX
g1,Q3|M,after_support,19,14,5,a1|a3|a4|b12|b13,a2|a5|b11|b14|b15|b16|b2|b31|b32|b33|b4|b5|b6|b7,"{""a1"":4,""a2"":330,""a3"":0,""a4"":0,""a5"":163,""b11"":72,""b12"":13,""b13"":2,""b14"":98,""b15"":139,""b16"":126,""b2"":112,""b31"":188,""b32"":120,""b33"":174,""b4"":307,""b5"":33,""b6"":143,""b7"":650}",AGE_Q×SEX
g1,Q4|F,after_minpc,19,14,5,a1|a3|a4|b11|b12,a2|a5|b13|b14|b15|b16|b2|b31|b32|b33|b4|b5|b6|b7,"{""a1"":1,""a2"":448,""a3"":0,""a4"":0,""a5"":241,""b11"":8,""b12"":4,""b13"":11,""b14"":48,""b15"":45,""b16"":51,""b2"":98,""b31"":216,""b32"":121,""b33"":228,""b4"":202,""b5"":12,""b6"":138,""b7"":1153}",AGE_Q×SEX
g1,Q4|F,after_support,19,12,7,a1|a3|a4|b11|b12|b13|b5,a2|a5|b14|b15|b16|b2|b31|b32|b33|b4|b6|b7,"{""a1"":1,""a2"":448,""a3"":0,""a4"":0,""a5"":241,""b11"":8,""b12"":4,""b13"":11,""b14"":48,""b15"":45,""b16"":51,""b2"":98,""b31"":216,""b32"":121,""b33"":228,""b4"":202,""b5"":12,""b6"":138,""b7"":1153}",AGE_Q×SEX
g1,Q4|M,after_minpc,19,13,6,a1|a3|a4|b12|b13|b5,a2|a5|b11|b14|b15|b16|b2|b31|b32|b33|b4|b6|b7,"{""a1"":1,""a2"":332,""a3"":0,""a4"":0,""a5"":122,""b11"":17,""b12"":7,""b13"":1,""b14"":47,""b15"":54,""b16"":75,""b2"":49,""b31"":127,""b32"":68,""b33"":100,""b4"":185,""b5"":6,""b6"":96,""b7"":513}",AGE_Q×SEX
g1,Q4|M,after_support,19,12,7,a1|a3|a4|b11|b12|b13|b5,a2|a5|b14|b15|b16|b2|b31|b32|b33|b4|b6|b7,"{""a1"":1,""a2"":332,""a3"":0,""a4"":0,""a5"":122,""b11"":17,""b12"":7,""b13"":1,""b14"":47,""b15"":54,""b16"":75,""b2"":49,""b31"":127,""b32"":68,""b33"":100,""b4"":185,""b5"":6,""b6"":96,""b7"":513}",AGE_Q×SEX
g2,Q1|F,after_minpc,8,8,0,,b2|b31|b32|b33|b4|b5|b6|b7,"{""b2"":462,""b31"":1473,""b32"":120,""b33"":930,""b4"":921,""b5"":83,""b6"":201,""b7"":439}",AGE_Q×SEX
g2,Q1|F,after_support,8,8,0,,b2|b31|b32|b33|b4|b5|b6|b7,"{""b2"":462,""b31"":1473,""b32"":120,""b33"":930,""b4"":921,""b5"":83,""b6"":201,""b7"":439}",AGE_Q×SEX
g2,Q1|M,after_minpc,8,8,0,,b2|b31|b32|b33|b4|b5|b6|b7,"{""b2"":639,""b31"":2657,""b32"":129,""b33"":1208,""b4"":1043,""b5"":161,""b6"":299,""b7"":422}",AGE_Q×SEX
g2,Q1|M,after_support,8,8,0,,b2|b31|b32|b33|b4|b5|b6|b7,"{""b2"":639,""b31"":2657,""b32"":129,""b33"":1208,""b4"":1043,""b5"":161,""b6"":299,""b7"":422}",AGE_Q×SEX
g2,Q2|F,after_minpc,8,8,0,,b2|b31|b32|b33|b4|b5|b6|b7,"{""b2"":273,""b31"":1563,""b32"":161,""b33"":1110,""b4"":774,""b5"":24,""b6"":183,""b7"":235}",AGE_Q×SEX
g2,Q2|F,after_support,8,8,0,,b2|b31|b32|b33|b4|b5|b6|b7,"{""b2"":273,""b31"":1563,""b32"":161,""b33"":1110,""b4"":774,""b5"":24,""b6"":183,""b7"":235}",AGE_Q×SEX
g2,Q2|M,after_minpc,8,8,0,,b2|b31|b32|b33|b4|b5|b6|b7,"{""b2"":282,""b31"":1963,""b32"":104,""b33"":772,""b4"":722,""b5"":21,""b6"":203,""b7"":231}",AGE_Q×SEX
g2,Q2|M,after_support,8,8,0,,b2|b31|b32|b33|b4|b5|b6|b7,"{""b2"":282,""b31"":1963,""b32"":104,""b33"":772,""b4"":722,""b5"":21,""b6"":203,""b7"":231}",AGE_Q×SEX
g2,Q3|F,after_minpc,8,8,0,,b2|b31|b32|b33|b4|b5|b6|b7,"{""b2"":230,""b31"":1723,""b32"":162,""b33"":1407,""b4"":585,""b5"":13,""b6"":177,""b7"":235}",AGE_Q×SEX
g2,Q3|F,after_support,8,7,1,b5,b2|b31|b32|b33|b4|b6|b7,"{""b2"":230,""b31"":1723,""b32"":162,""b33"":1407,""b4"":585,""b5"":13,""b6"":177,""b7"":235}",AGE_Q×SEX
g2,Q3|M,after_minpc,8,7,1,b5,b2|b31|b32|b33|b4|b6|b7,"{""b2"":161,""b31"":1656,""b32"":75,""b33"":748,""b4"":463,""b5"":9,""b6"":163,""b7"":142}",AGE_Q×SEX
g2,Q3|M,after_support,8,7,1,b5,b2|b31|b32|b33|b4|b6|b7,"{""b2"":161,""b31"":1656,""b32"":75,""b33"":748,""b4"":463,""b5"":9,""b6"":163,""b7"":142}",AGE_Q×SEX
g2,Q4|F,after_minpc,8,7,1,b5,b2|b31|b32|b33|b4|b6|b7,"{""b2"":173,""b31"":2235,""b32"":195,""b33"":1741,""b4"":493,""b5"":5,""b6"":202,""b7"":249}",AGE_Q×SEX
g2,Q4|F,after_support,8,7,1,b5,b2|b31|b32|b33|b4|b6|b7,"{""b2"":173,""b31"":2235,""b32"":195,""b33"":1741,""b4"":493,""b5"":5,""b6"":202,""b7"":249}",AGE_Q×SEX
g2,Q4|M,after_minpc,8,7,1,b5,b2|b31|b32|b33|b4|b6|b7,"{""b2"":91,""b31"":1215,""b32"":56,""b33"":601,""b4"":286,""b5"":4,""b6"":126,""b7"":107}",AGE_Q×SEX
g2,Q4|M,after_support,8,7,1,b5,b2|b31|b32|b33|b4|b6|b7,"{""b2"":91,""b31"":1215,""b32"":56,""b33"":601,""b4"":286,""b5"":4,""b6"":126,""b7"":107}",AGE_Q×SEX
g4,Q1|F,after_minpc,22,16,6,a1|a3|a4|b12|c21|c22,a2|a5|b11|b13|b14|b15|b16|b2|b31|b32|b33|b4|b5|b6|b7|c12,"{""a1"":3,""a2"":19,""a3"":0,""a4"":2,""a5"":26,""b11"":36,""b12"":6,""b13"":33,""b14"":37,""b15"":21,""b16"":59,""b2"":48,""b31"":26,""b32"":23,""b33"":41,""b4"":28,""b5"":54,""b6"":58,""b7"":128,""c12"":17,""c21"":0,""c22"":2}",AGE_Q×SEX
g4,Q1|F,after_support,22,14,8,a1|a2|a3|a4|b12|c12|c21|c22,a5|b11|b13|b14|b15|b16|b2|b31|b32|b33|b4|b5|b6|b7,"{""a1"":3,""a2"":19,""a3"":0,""a4"":2,""a5"":26,""b11"":36,""b12"":6,""b13"":33,""b14"":37,""b15"":21,""b16"":59,""b2"":48,""b31"":26,""b32"":23,""b33"":41,""b4"":28,""b5"":54,""b6"":58,""b7"":128,""c12"":17,""c21"":0,""c22"":2}",AGE_Q×SEX
g4,Q1|M,after_minpc,22,18,4,a3|b13|c21|c22,a1|a2|a4|a5|b11|b12|b14|b15|b16|b2|b31|b32|b33|b4|b5|b6|b7|c12,"{""a1"":14,""a2"":16,""a3"":0,""a4"":11,""a5"":38,""b11"":64,""b12"":21,""b13"":0,""b14"":62,""b15"":26,""b16"":59,""b2"":69,""b31"":54,""b32"":20,""b33"":56,""b4"":40,""b5"":116,""b6"":74,""b7"":135,""c12"":22,""c21"":3,""c22"":3}",AGE_Q×SEX
g4,Q1|M,after_support,22,15,7,a1|a2|a3|a4|b13|c21|c22,a5|b11|b12|b14|b15|b16|b2|b31|b32|b33|b4|b5|b6|b7|c12,"{""a1"":14,""a2"":16,""a3"":0,""a4"":11,""a5"":38,""b11"":64,""b12"":21,""b13"":0,""b14"":62,""b15"":26,""b16"":59,""b2"":69,""b31"":54,""b32"":20,""b33"":56,""b4"":40,""b5"":116,""b6"":74,""b7"":135,""c12"":22,""c21"":3,""c22"":3}",AGE_Q×SEX
g4,Q2|F,after_minpc,22,16,6,a1|a3|a4|b12|c21|c22,a2|a5|b11|b13|b14|b15|b16|b2|b31|b32|b33|b4|b5|b6|b7|c12,"{""a1"":3,""a2"":32,""a3"":0,""a4"":0,""a5"":51,""b11"":41,""b12"":2,""b13"":25,""b14"":51,""b15"":17,""b16"":41,""b2"":37,""b31"":66,""b32"":44,""b33"":61,""b4"":56,""b5"":16,""b6"":59,""b7"":122,""c12"":10,""c21"":0,""c22"":1}",AGE_Q×SEX
g4,Q2|F,after_support,22,13,9,a1|a3|a4|b12|b15|b5|c12|c21|c22,a2|a5|b11|b13|b14|b16|b2|b31|b32|b33|b4|b6|b7,"{""a1"":3,""a2"":32,""a3"":0,""a4"":0,""a5"":51,""b11"":41,""b12"":2,""b13"":25,""b14"":51,""b15"":17,""b16"":41,""b2"":37,""b31"":66,""b32"":44,""b33"":61,""b4"":56,""b5"":16,""b6"":59,""b7"":122,""c12"":10,""c21"":0,""c22"":1}",AGE_Q×SEX
g4,Q2|M,after_minpc,22,14,8,a1|a2|a3|a4|b12|b13|c21|c22,a5|b11|b14|b15|b16|b2|b31|b32|b33|b4|b5|b6|b7|c12,"{""a1"":0,""a2"":8,""a3"":0,""a4"":0,""a5"":27,""b11"":45,""b12"":2,""b13"":0,""b14"":38,""b15"":26,""b16"":44,""b2"":26,""b31"":56,""b32"":37,""b33"":47,""b4"":60,""b5"":21,""b6"":68,""b7"":79,""c12"":15,""c21"":0,""c22"":0}",AGE_Q×SEX
g4,Q2|M,after_support,22,13,9,a1|a2|a3|a4|b12|b13|c12|c21|c22,a5|b11|b14|b15|b16|b2|b31|b32|b33|b4|b5|b6|b7,"{""a1"":0,""a2"":8,""a3"":0,""a4"":0,""a5"":27,""b11"":45,""b12"":2,""b13"":0,""b14"":38,""b15"":26,""b16"":44,""b2"":26,""b31"":56,""b32"":37,""b33"":47,""b4"":60,""b5"":21,""b6"":68,""b7"":79,""c12"":15,""c21"":0,""c22"":0}",AGE_Q×SEX
g4,Q3|F,after_minpc,22,14,8,a1|a3|a4|b12|b15|b5|c21|c22,a2|a5|b11|b13|b14|b16|b2|b31|b32|b33|b4|b6|b7|c12,"{""a1"":0,""a2"":26,""a3"":0,""a4"":0,""a5"":49,""b11"":11,""b12"":2,""b13"":13,""b14"":25,""b15"":7,""b16"":32,""b2"":20,""b31"":72,""b32"":53,""b33"":58,""b4"":40,""b5"":5,""b6"":63,""b7"":111,""c12"":15,""c21"":0,""c22"":0}",AGE_Q×SEX
g4,Q3|F,after_support,22,11,11,a1|a3|a4|b11|b12|b13|b15|b5|c12|c21|c22,a2|a5|b14|b16|b2|b31|b32|b33|b4|b6|b7,"{""a1"":0,""a2"":26,""a3"":0,""a4"":0,""a5"":49,""b11"":11,""b12"":2,""b13"":13,""b14"":25,""b15"":7,""b16"":32,""b2"":20,""b31"":72,""b32"":53,""b33"":58,""b4"":40,""b5"":5,""b6"":63,""b7"":111,""c12"":15,""c21"":0,""c22"":0}",AGE_Q×SEX
g4,Q3|M,after_minpc,22,13,9,a1|a3|a4|b12|b13|b5|c12|c21|c22,a2|a5|b11|b14|b15|b16|b2|b31|b32|b33|b4|b6|b7,"{""a1"":0,""a2"":15,""a3"":0,""a4"":0,""a5"":24,""b11"":17,""b12"":3,""b13"":1,""b14"":11,""b15"":10,""b16"":37,""b2"":25,""b31"":56,""b32"":33,""b33"":34,""b4"":34,""b5"":7,""b6"":36,""b7"":70,""c12"":9,""c21"":0,""c22"":0}",AGE_Q×SEX
g4,Q3|M,after_support,22,9,13,a1|a2|a3|a4|b11|b12|b13|b14|b15|b5|c12|c21|c22,a5|b16|b2|b31|b32|b33|b4|b6|b7,"{""a1"":0,""a2"":15,""a3"":0,""a4"":0,""a5"":24,""b11"":17,""b12"":3,""b13"":1,""b14"":11,""b15"":10,""b16"":37,""b2"":25,""b31"":56,""b32"":33,""b33"":34,""b4"":34,""b5"":7,""b6"":36,""b7"":70,""c12"":9,""c21"":0,""c22"":0}",AGE_Q×SEX
g4,Q4|F,after_minpc,22,12,10,a1|a3|a4|b11|b12|b13|b15|b5|c21|c22,a2|a5|b14|b16|b2|b31|b32|b33|b4|b6|b7|c12,"{""a1"":0,""a2"":48,""a3"":0,""a4"":0,""a5"":51,""b11"":4,""b12"":1,""b13"":4,""b14"":13,""b15"":6,""b16"":15,""b2"":20,""b31"":63,""b32"":76,""b33"":52,""b4"":36,""b5"":2,""b6"":46,""b7"":101,""c12"":18,""c21"":0,""c22"":0}",AGE_Q×SEX
g4,Q4|F,after_support,22,9,13,a1|a3|a4|b11|b12|b13|b14|b15|b16|b5|c12|c21|c22,a2|a5|b2|b31|b32|b33|b4|b6|b7,"{""a1"":0,""a2"":48,""a3"":0,""a4"":0,""a5"":51,""b11"":4,""b12"":1,""b13"":4,""b14"":13,""b15"":6,""b16"":15,""b2"":20,""b31"":63,""b32"":76,""b33"":52,""b4"":36,""b5"":2,""b6"":46,""b7"":101,""c12"":18,""c21"":0,""c22"":0}",AGE_Q×SEX
