period,cluster,detail_ucod_root3,detail_ucod_gbdl3,detail_mcod
1999_2006,C493,54.92073155151839,58.59400746482484,61.28743580458331
1999_2006,C494,55.09470284012245,66.07827630092423,60.23219682184103
1999_2006,C495,56.845521202359464,56.33424791095018,61.29385717507358
1999_2006,C496,55.73309984636664,48.777828649588045,61.14972979781676
1999_2006,C498,55.483048415461106,50.1160272144732,61.53859564687033
1999_2006,C499,56.52320053917602,56.819796302787225,61.054082795780054
1999_2006,C5,55.62493886852077,56.69689901482386,62.413468664117936
1999_2006,C50,55.77229883073837,56.12922712001646,61.85498641513466
1999_2006,C500,54.27440713262806,58.07974939619417,61.733521609711424
1999_2006,C501,55.02072723263736,56.01530274173594,61.31887681711361
1999_2006,C502,56.5076321991632,50.24966768251665,60.195757147381386
1999_2006,C503,55.85970009286227,49.79004638402541,60.78227448585209
1999_2006,C504,55.61152638156773,51.26018983639603,61.22215050130548
1999_2006,C505,54.93738895459806,56.00238626439883,60.25574909689203
1999_2006,C506,55.52440623188637,49.80892688775774,61.039967253865754
1999_2006,C508,55.424877567813205,46.095564442698226,60.9383917698579
1999_2006,C509,56.12229503655792,47.745560602617054,61.17857722781062
1999_2006,C51,55.636725267231505,59.02197541300801,62.336464127890835
1999_2006,C510,55.02261050821005,49.23008198336674,60.918201040823845
1999_2006,C511,55.93089078491267,64.99730524102891,60.454035548100215
1999_2006,C513,54.72958480771286,47.718910245077375,60.91715632759246
1999_2006,C514,54.904300551098,59.63050199169178,62.19665158493696
1999_2006,C516,55.89290864629018,70.94104161566189,61.094473176176606
1999_2006,C517,55.77863069498369,46.96320157477762,61.39937403779674
1999_2006,C518,56.11384466454226,49.95487123273427,60.76859357566151
1999_2006,C519,55.37725142741038,44.664774895855075,61.3943456950897
1999_2006,C52,54.7584843259385,53.83697070296004,61.75003022889344
1999_2006,C521,55.184196652956366,64.13024274210592,60.28158601594695
1999_2006,C522,55.142179204323824,38.53511273375911,60.5548066766003
1999_2006,C523,55.81826567146493,44.664774895855075,61.83693842192423
1999_2006,C524,55.56299516836018,53.07429087087213,60.43441408797735
1999_2006,C525,55.03025335538929,62.087384025701894,61.486384381613284
1999_2006,C526,55.40965246795798,57.37902180620102,61.81053388314741
1999_2006,C527,55.268586531438416,57.78268308617563,60.32735985412429
1999_2006,C528,55.16297460172724,49.51793200382816,61.34106321223161
1999_2006,C529,55.33739139177798,47.87356245336061,60.94610369931468
1999_2006,C53,55.93159591460337,53.54412978893723,61.53133531610029
1999_2006,C531,56.496814688327845,25.65595593958555,61.910111489771246
1999_2006,C534,55.51250250394418,58.633525837274426,61.478012101218106
1999_2006,C535,55.741266479429854,61.72088932791937,60.3927259842707
1999_2006,C536,55.00509064299341,43.71964075319006,60.84174579225797
1999_2006,C537,56.11740368790992,37.65614073799246,61.2033055023157
1999_2006,C538,55.49713211022265,57.06716549607852,59.746549622098534
1999_2006,C539,55.873151542619844,48.479778988818246,60.85365869234235
1999_2006,C54,54.747434510935165,54.48658014241094,61.43436482188749
1999_2006,C540,56.17696529638253,50.75367999294635,61.54739477842694
1999_2006,C541,55.66095128157941,50.0801684674727,61.42363305188365
1999_2006,C542,55.95324630779078,52.62162458985828,60.95468951742715
1999_2006,C543,54.722062227902704,46.23921304157284,60.6411594396995
1999_2006,C545,55.93464687831229,66.06973386115378,61.24814713819966
1999_2006,C548,55.56848285621264,50.47245505981373,61.12374294626952
1999_2006,C549,55.39993786371232,50.03692300994819,60.25998462263791
1999_2006,C55,55.595046611945264,61.570499166708764,62.1334460560347
1999_2006,C552,55.661841906117836,56.494908024117784,61.37478653072746
1999_2006,C554,56.061428882724435,55.316515058804576,61.30750159008984
1999_2006,C555,55.836465166474156,56.39360443609466,62.11172528143473
1999_2006,C556,55.74459339100492,59.035010633819454,61.53325716225161
1999_2006,C557,56.129681384375424,61.617321788824064,60.817640809290275
1999_2006,C559,55.4153030652932,48.02871235006849,60.79248843200557
1999_2006,C56,55.1658282915925,46.867949320542834,62.18931490894898
1999_2006,C561,55.69182579050559,63.06487996168077,59.80650726137698
1999_2006,C562,54.88802086059825,55.001609794222006,60.59265469570303
1999_2006,C565,55.37136415103289,69.28260662108264,61.54575573020115
1999_2006,C566,55.63759529707887,68.95238868735943,61.50912590013552
1999_2006,C567,55.19706577218974,63.74293327889572,60.38656723623814
1999_2006,C568,56.100914938312705,60.52328360466497,60.61263315947798
1999_2006,C57,55.695646388991946,63.07296802404422,62.09584918778722
1999_2006,C571,54.414811952720434,58.70212963014661,61.358339891501394
1999_2006,C572,55.221366047953445,44.750345474037616,60.54911860159584
1999_2006,C574,56.00130621129904,60.220473276133795,61.35554264501658
1999_2006,C576,56.284050609625595,46.968854249826215,61.67883245679643
1999_2006,C577,55.50748045871483,50.18939283379992,60.338050685466825
1999_2006,C579,55.37625036082938,52.408035181253645,61.796669694988424
1999_2006,C58,55.21331210374957,54.28955748489769,62.09335401937729
1999_2006,C580,56.020461550251014,60.09429950426937,60.69808041113753
1999_2006,C581,55.22234218583086,69.93384143533464,61.1098148183322
1999_2006,C582,54.95963570863787,41.300837441641676,60.36884808951859
1999_2006,C583,55.63624224789408,63.58993621640156,61.20013929327121
1999_2006,C584,55.57438822327552,48.233194754292754,60.8655893867635
1999_2006,C585,56.094063185900964,55.37633212470099,61.52027335647154
1999_2006,C589,55.534286124625,58.979256646945316,61.26714186068784
1999_2006,C59,55.517425813917185,65.6583750638384,62.03192337403999
1999_2006,C590,56.16889943740754,64.27295005190574,61.41562119981927
1999_2006,C592,55.56439452073278,61.100151640255234,61.31905309621002
1999_2006,C595,55.361001680401465,60.60063464636443,61.83645763133942
1999_2006,C596,54.639058432870264,57.06716549607852,61.398884254842635
1999_2006,C598,56.08807768338309,52.735344543349605,61.95685397274909
1999_2006,C599,55.720376488761445,55.26200729303178,61.3263196580882
1999_2006,C6,55.68981539012649,52.242672665529824,62.12571354936842
1999_2006,C60,55.438111974299034,53.67388897822301,61.7983493140616
1999_2006,C600,55.33639313455165,57.4881156750989,61.00286142481141
1999_2006,C605,55.85505590320353,57.45005573221852,61.31590646585339
1999_2006,C61,55.0242751277127,57.51337495253574,62.14870024079542
1999_2006,C612,55.85758819476621,42.215997706556585,61.367425582395676
1999_2006,C614,55.320767232529064,49.85682938983563,61.029623091734535
1999_2006,C618,55.14995402304642,47.70872009629695,61.09133328389587
1999_2006,C619,54.60207409016404,47.839794256054695,61.32252445196419
1999_2006,C62,55.193947382976475,61.06133619297832,61.731169550202715
1999_2006,C620,55.62572161010302,49.53451164339811,61.08709647376604
1999_2006,C623,56.18213678763667,64.22035047425437,61.14105133265571
1999_2006,C624,55.238369615118884,45.496408686309515,61.4228818759391
1999_2006,C625,56.35149587372587,43.293449046686675,61.136628817777144
1999_2006,C626,56.024925449031116,60.71443054655673,61.197732227462744
1999_2006,C627,54.514860486992106,58.90653946646998,59.518387270318044
1999_2006,C63,55.874679028673526,57.158161054266266,62.207423110187186
1999_2006,C632,54.45224120680774,53.65494829865831,61.58390124562447
1999_2006,C634,56.18975739243566,41.09420583903333,60.720124939964016
1999_2006,C635,55.81786161186575,65.06875056395927,60.664954438696455
1999_2006,C639,56.43766673550023,63.21426217843321,60.534827061401515
1999_2006,C64,55.22948239925352,48.663408349408044,61.66663065657144
1999_2006,C643,55.53577582990468,52.63238097512621,60.948645741838256
1999_2006,C644,54.88039916486588,52.62162458985828,61.0661768456249
1999_2006,C645,55.861154718412536,47.37426308462357,61.60143515876071
1999_2006,C647,55.993837499122456,44.47493388494238,62.093222104034396
1999_2006,C648,56.14780499644095,68.19062945219565,60.58072805560877
1999_2006,C649,56.66937726147703,43.48942841501421,60.70127690033102
1999_2006,C65,55.18695502796599,57.788773720528624,61.63166957441904
1999_2006,C650,55.72254462295344,49.25679537555728,61.12388210239203
1999_2006,C651,55.70297963185543,59.142127365438036,59.900243395425825
1999_2006,C652,56.579134034124394,60.1194759118281,61.42720330305093
1999_2006,C655,55.20062860834573,65.93689112381144,60.843679399128625
1999_2006,C66,55.08217505550767,59.27937827178086,61.77219489963847
1999_2006,C662,56.18653201618848,51.68451535530202,61.12246929022771
1999_2006,C664,54.54131601458018,70.36956804041185,61.32753501045358
1999_2006,C668,55.32589779210544,56.38611613063786,62.396224444991184
1999_2006,C67,55.89347032402294,55.585874648160996,61.394632036423836
1999_2006,C678,55.593384600172605,50.30646325033873,61.352286598465476
1999_2006,C68,55.415829639169736,61.34442740630168,62.05957560113748
1999_2006,C680,55.37062710899708,65.18926031574227,60.09739175343128
1999_2006,C684,55.53105220919906,46.47051531092286,60.78135982767532
1999_2006,C686,55.70245320845712,55.316515058804576,60.92073321807409
1999_2006,C69,55.27259691689319,59.81970632488361,61.31331176297146
1999_2006,C690,55.60919589322447,66.16849509214627,62.023171420699164
1999_2006,C691,56.13338703224511,61.17385669833653,62.146438050796036
1999_2006,C692,55.80088056597337,65.98412399265577,61.09989322162601
1999_2006,C694,56.12744257439883,43.40999904418311,61.378875091544266
1999_2006,C697,55.34798039521442,40.190934868175226,60.70809925256548
1999_2006,C7,55.62678785557453,58.605015836230066,62.480996622449894
1999_2006,C70,55.79007834297038,46.86263124822654,62.236852870678234
1999_2006,C702,55.94209210725499,60.480142384197265,61.53434373464494
1999_2006,C706,55.78683299667605,42.45855943889945,61.500991020788376
1999_2006,C708,55.687747169373786,46.080709731172924,61.65308834793318
1999_2006,C71,55.56008610519364,63.32738391434738,62.08513916008374
1999_2006,C72,56.31188564742764,54.809634967583854,61.65802725696497
1999_2006,C722,54.99493458504849,57.435429522244085,61.609078872460394
1999_2006,C724,55.0924317394697,39.91638179980849,60.81742662514775
1999_2006,C727,55.90164980714779,45.69457551166309,61.903308790453956
1999_2006,C73,54.86481175813635,48.48135879853452,61.64970469003781
1999_2006,C74,55.71657554559193,48.62050642382592,61.901346319409996
1999_2006,C75,55.51299721972299,57.601954892343365,62.37912804858415
1999_2006,C755,55.72845361020356,48.0974237805036,60.578654785840605
1999_2006,C757,55.541055056572645,60.52328360466497,61.53199431260562
1999_2006,C76,55.59646676144693,58.49097722928534,61.583978665067015
1999_2006,C77,55.32834337665523,52.119391804802596,61.1552167196176
1999_2006,C78,55.74619385696247,56.20312980085817,61.87520076983734
1999_2006,C789,55.49411960137952,64.03980579883422,60.95710824846898
1999_2006,C79,55.626940450345565,50.281392248762415,62.010711515445884
1999_2006,C8,55.768148512757975,54.60118420383755,62.330369883188
1999_2006,C80,55.65624801867669,49.60761758318062,61.78125600694802
1999_2006,C81,55.87042817770606,61.31402266951648,62.25748210566057
1999_2006,C82,55.617790842921956,54.20405089065693,61.894593787513166
1999_2006,C83,56.67283451811974,55.01148540837284,62.04334940283041
1999_2006,C84,55.5392562692709,51.222963439959095,61.16184240100356
1999_2006,C85,55.49675730132266,66.51526893071015,61.55243242683237
1999_2006,C86,55.63928098132661,65.67064910292476,61.48475833245574
1999_2006,C87,55.92684461503732,53.04425484101044,61.5814909968241
1999_2006,C88,55.97684404338129,60.78971655633037,61.512122619182854
1999_2006,C89,55.42297990551608,54.40800071745248,61.93949375372272
1999_2006,C9,55.3852674877097,57.91189405028315,62.322713517021114
1999_2006,C90,55.8376381092581,48.347364101260425,61.38248107022153
1999_2006,C91,55.619277814776545,64.17407484924519,61.30821102316475
1999_2006,C92,55.38696693068563,58.512368923047894,61.0633576265344
1999_2006,C93,55.55522993184598,58.94747264137709,61.557451563200466
1999_2006,C94,55.56738704656632,58.018163643225726,61.355706840758
1999_2006,C95,55.883398531349805,47.779876665994706,61.88463686759482
1999_2006,C96,55.22330798459917,54.529258794675236,61.66574723071831
1999_2006,C97,55.60593833782546,46.982524577381994,61.9774261150283
1999_2006,C98,55.63415825239508,57.04672116036406,61.37831298242668
1999_2006,C99,55.57545519659328,51.081186442441165,62.04077523648083
2007_2014,C1,57.11463180464925,55.852745829932296,62.320033240519955
2007_2014,C10,57.10537711645793,52.03604088249723,62.450391820825
2007_2014,C100,56.92554510063554,50.76282931133086,62.06458735353699
2007_2014,C101,57.70663466789415,59.59078072283344,61.84307214070173
2007_2014,C102,56.49351737921124,59.10373877741949,61.50575253458114
2007_2014,C103,56.86248463920476,52.868119575539154,61.37979972442335
2007_2014,C104,57.42758980146294,60.380090614210026,61.77918073868744
2007_2014,C105,56.963949513454594,36.49260862774054,61.98148058622843
2007_2014,C106,57.10014881595145,53.774557671238554,61.86642441436653
2007_2014,C107,56.964702819233906,47.19361594770077,61.525301975246556
2007_2014,C108,56.988570602962746,54.93374896286176,61.62797925697151
2007_2014,C109,57.02545697627968,38.5943645651454,61.588386325098945
2007_2014,C11,56.9586591375654,54.63726889309257,61.73782954796461
2007_2014,C110,57.34800469120726,46.11861249957767,61.65943942511711
2007_2014,C111,56.78580834365183,58.903504942488375,60.97014069929576
2007_2014,C112,57.52490515774617,46.63253061310221,61.83101775414294
2007_2014,C113,57.154116369757396,62.42478740969385,61.756939662430085
2007_2014,C114,56.8969511973097,55.82192023186902,61.81406446800935
2007_2014,C115,56.93010320184113,51.501362161319065,60.808701767996695
2007_2014,C116,56.00097976203877,57.2888938612172,60.891782899968035
2007_2014,C117,56.94935479180997,55.94058954227301,61.76350373137397
2007_2014,C118,56.958078497034194,51.05830401520321,62.068283708769044
2007_2014,C119,56.91664062398521,60.6323753062282,61.06722208481165
2007_2014,C12,56.9751218963555,54.17208787013227,62.185791347552716
2007_2014,C120,57.14675718607537,59.82925973995484,62.09928732532074
2007_2014,C121,57.2025220507622,51.28185772084334,61.62623659640753
2007_2014,C122,57.597072465309225,47.52580406632575,62.14094643451128
2007_2014,C123,56.513281359171195,53.58291804194927,61.173826095991686
2007_2014,C124,57.14146064916698,49.47051503150186,61.46855849276321
2007_2014,C125,57.809186736856766,56.17253067720776,62.27687529422744
2007_2014,C126,57.10851242576001,48.2880443637136,61.2903581332595
2007_2014,C127,57.19857053827227,41.57315399904907,61.01088903560129
2007_2014,C128,57.157857970361036,37.65614073799246,61.16537022406281
2007_2014,C129,57.74853349980371,53.916118602583154,60.94123511327893
2007_2014,C13,56.64388692976993,62.24932660067763,62.00639229121153
2007_2014,C130,56.79438619380521,39.35860263583007,61.65852634188936
2007_2014,C131,57.72447758669928,46.682210289198544,61.617720993847065
2007_2014,C132,56.5600173855873,42.430077277205214,61.15856259301808
2007_2014,C133,56.73813722186839,23.41586019361131,61.407362077810696
2007_2014,C134,56.48621603923382,52.987580142516954,61.689860415135406
2007_2014,C135,57.014828068878835,54.618066554133875,61.418596936227836
2007_2014,C136,56.60209961398374,50.57279397443071,61.10231178110247
2007_2014,C137,56.97534630990933,44.85770110998658,61.42438001138442
2007_2014,C138,57.12511496885334,56.35678588639515,61.46171653571781
2007_2014,C139,57.070961660667074,49.19710469663246,60.855303026214635
2007_2014,C14,56.985835000071226,59.249578637319,62.099215744089385
2007_2014,C140,56.5423753145564,32.83472797280976,61.868231627642544
2007_2014,C141,56.230311288201825,55.01580849506911,62.14681880131503
2007_2014,C142,56.66952826131072,33.38792350264891,60.73798055279858
2007_2014,C143,56.00434553715618,47.915655926333145,61.20575818295597
2007_2014,C144,57.14093334573193,53.65037936697762,61.38724352591441
2007_2014,C145,56.294941038840356,56.55510289127498,61.23587467996415
2007_2014,C146,57.30800724545492,45.489718688108155,61.45796014858709
2007_2014,C147,57.04901305533172,26.2814365434968,61.3299566414498
2007_2014,C148,57.01731047827328,28.28143321211209,61.50634638328616
2007_2014,C149,57.006342138791744,50.95992723422543,61.182864872178975
2007_2014,C15,57.13597191266532,47.600142201879166,62.24767765277162
2007_2014,C150,57.85843400457478,56.506110881089036,61.95083040797139
2007_2014,C151,56.61266730767138,58.00325772931821,61.3109122239771
2007_2014,C152,57.31493148129354,56.32228822442997,62.140692849571465
2007_2014,C153,57.345496741048,53.281853814752935,61.64221466178672
2007_2014,C154,56.95696804088998,50.71197539407846,60.876602316393324
2007_2014,C155,56.98627473960637,51.47873187643988,61.45782865720493
2007_2014,C156,57.67475162461145,46.17587448576966,61.00398572514607
2007_2014,C157,56.99039745937955,40.77489606826983,60.57281736001899
2007_2014,C158,56.55180324002331,38.92964948713917,60.94532665356693
2007_2014,C159,57.344239923733994,51.42778312752613,61.36905039608556
2007_2014,C16,56.69736436398798,51.834828987629074,62.08129733156338
2007_2014,C160,56.75614612683328,58.42983773974236,60.695536490064406
2007_2014,C161,56.842411392485225,46.506362984482976,61.36157353089351
2007_2014,C162,56.63727197352668,40.86434778349777,61.393305400626254
2007_2014,C163,56.42803631446904,52.22963383120411,60.789787153646124
2007_2014,C164,56.45044998185888,49.81115235838809,61.51345939487501
2007_2014,C165,58.11252385836473,54.27354952538241,61.59578828107795
2007_2014,C166,56.72771218349783,46.506362984482976,61.08146498048038
2007_2014,C167,57.72696894896102,43.939360731805294,61.67025057056239
2007_2014,C168,56.4578661816787,34.20489541076586,61.90094053898225
2007_2014,C169,56.9487504435309,60.00799428463735,61.244744095714765
2007_2014,C17,57.14697303356105,47.36276592886368,61.96909060066959
2007_2014,C170,57.20548731736573,45.267900412611304,60.34170437131776
2007_2014,C171,57.284907537792954,39.60984242656742,60.27607558359507
2007_2014,C172,56.82174975415467,67.50761052783204,61.254428081857014
2007_2014,C173,56.47841527109404,57.824514476740596,60.387717132734245
2007_2014,C174,56.813935620914016,40.190934868175226,61.600553783037796
2007_2014,C175,56.558392805212605,51.88071862773051,61.280797742324765
2007_2014,C176,56.62380302565277,39.21750037031453,61.74128697564192
2007_2014,C177,57.19692433613635,26.244368757701686,60.8815436015921
2007_2014,C178,57.45756265779,51.855251899552904,60.835371750215245
2007_2014,C179,56.664111969437755,47.873562453360634,61.46626662774049
2007_2014,C18,57.24425085361822,52.92121216692733,62.244036197219806
2007_2014,C180,57.29012289264432,20.215356098634178,61.1327705841542
2007_2014,C181,57.199457735707924,56.14445882983379,60.49081825326863
2007_2014,C182,56.7203120508019,56.82679947771081,60.875552975516875
2007_2014,C183,56.9607388942332,41.09420583903333,61.427801865078585
2007_2014,C184,57.11894696971866,51.25371613227407,61.670299303660066
2007_2014,C185,57.01068882604375,47.28845929372809,61.28785539038802
2007_2014,C186,56.85344340229228,48.124120067674724,61.451976229590954
2007_2014,C187,57.25079835634694,47.37426308462357,61.408079574850156
2007_2014,C188,57.34341056459628,52.94280691088085,61.50368491932168
2007_2014,C189,56.87575612706586,40.77529459203852,61.11745371854565
2007_2014,C19,57.32548798639405,48.77725078225226,61.962954997104
2007_2014,C190,56.53489787975556,49.94657657268797,61.21592644892437
2007_2014,C191,56.7699196397793,60.937633717761294,61.12453109216241
2007_2014,C192,56.315271103237194,50.71197539407846,60.79299401940775
2007_2014,C193,56.7156514954519,46.3495087760906,61.81824774312712
2007_2014,C194,57.44152105540403,55.235071064715925,61.058990180722375
2007_2014,C195,56.630850708360285,47.599314084661145,60.90597749965861
2007_2014,C196,57.09161478948897,28.789362074641563,61.25561562095733
2007_2014,C197,57.00289506687336,44.355790556933506,61.46098649938806
2007_2014,C198,56.63350318335068,48.786749835301414,60.90111870532684
2007_2014,C199,56.67892046596917,49.654914479289786,61.089333075317995
2007_2014,C2,56.74841999253231,51.34872169462607,62.37104985393149
2007_2014,C20,57.330393567829326,48.12946764827533,62.25251326457668
2007_2014,C200,57.72164507923874,59.142127365438036,60.9306246108758
2007_2014,C201,57.25936674139962,42.12538055360979,61.00588316076335
2007_2014,C202,57.14902896107796,61.97890467408689,61.194839141887996
2007_2014,C203,56.639503862505286,60.1405150299805,61.01457739117
2007_2014,C204,57.827763222157614,46.17587448576966,61.390716221615584
2007_2014,C205,57.426769045679805,54.167312131690856,60.59429912591341
2007_2014,C206,57.10324648316439,39.70323413119195,60.72176381839026
2007_2014,C207,57.47965944202564,59.952367058893316,60.73938773465111
2007_2014,C208,56.92736103074562,49.71520187923457,60.7001608693532
2007_2014,C209,57.18314904883353,57.690643773021854,61.830943346080886
2007_2014,C21,56.921585646896304,46.711004293933655,62.33415792875745
2007_2014,C210,57.20347352054711,53.98383318322853,60.8539858147627
2007_2014,C211,57.077771718968286,36.7012961930102,61.25323756612047
2007_2014,C212,56.56508836353187,49.51793200382816,58.743129179304155
2007_2014,C213,57.030806846421285,65.98675459600744,60.965731116169806
2007_2014,C214,56.61983129379642,69.749849972528,60.59315226330559
2007_2014,C215,57.68450534975133,46.103575887406286,61.2714977259182
2007_2014,C216,56.37948405062286,43.17572418832473,61.05443154251926
2007_2014,C217,56.908011427802904,53.84327867489423,61.23904534594767
2007_2014,C218,56.719805511418336,46.103575887406286,60.885213221965564
2007_2014,C219,57.95766830133766,55.2484862161068,61.556267232387626
2007_2014,C22,56.99020934722739,54.63598513353192,62.03372027730183
2007_2014,C220,57.102298505459316,51.25371613227407,61.20559870174737
2007_2014,C221,56.8716925314949,48.41962570206112,60.57316540762067
2007_2014,C222,57.42532264335147,33.513589215439275,60.47394766153109
2007_2014,C223,57.15933037037031,38.366519742715454,61.283102832582756
2007_2014,C224,56.97780947047513,63.728267392096164,60.631579646658416
2007_2014,C225,57.34550276151404,65.1838256073985,60.49418014111023
2007_2014,C226,57.14125389606159,46.025113187863276,60.5049522916768
2007_2014,C227,56.87095513873921,37.28278433201506,60.53014247097347
2007_2014,C228,57.006837389700635,53.32452027198733,61.10697307729602
2007_2014,C229,56.74484969782308,48.0974237805036,60.63108991636385
2007_2014,C23,57.24418584742848,50.14066995423627,62.08904536519453
2007_2014,C230,56.73379339017417,46.12255922095685,60.74731682639108
2007_2014,C231,57.339330148138934,49.25832985467653,61.6503821176828
2007_2014,C232,56.78441427931779,40.826635548893286,60.5877107016513
2007_2014,C233,56.6493697468854,46.35208238330452,60.48447221928617
2007_2014,C234,57.233413310170164,21.236456400117685,61.590347695237256
2007_2014,C235,55.86079328145501,34.81762003886962,61.16406382084337
2007_2014,C236,57.576636427466276,60.113374164424904,60.26497754522002
2007_2014,C237,57.67625909370668,35.33060784867517,61.46794436423493
2007_2014,C238,56.79031854375354,34.54374063521101,60.72484884454835
2007_2014,C239,56.773132996317926,59.789471650855646,61.24412064549494
2007_2014,C24,57.01533727570278,53.75857415698246,62.088671051504
2007_2014,C240,58.108990811297595,48.924217625706454,61.065531535963466
2007_2014,C241,56.83537742829015,63.728267392096164,61.05643730267397
2007_2014,C242,57.79353438425536,59.20838447906631,61.46296091894768
2007_2014,C243,56.92523772890615,44.75034547403762,61.49235294001731
2007_2014,C244,56.93971249658624,32.51464581163943,61.13379597112007
2007_2014,C245,56.45842379486366,65.21625395659392,61.342831790256
2007_2014,C246,58.1149199217983,60.09698405239198,61.08599727787266
2007_2014,C247,56.408343103491056,44.64342414061523,61.00471752258385
2007_2014,C248,56.8800753080565,54.75438997752547,59.45594071140949
2007_2014,C249,57.64659132135829,33.82291056046848,60.708157923716634
2007_2014,C25,56.94592639880003,43.06326547980494,61.823961243179284
2007_2014,C250,56.58207419190984,42.45855943889945,60.31196948809602
2007_2014,C251,56.90608918708761,42.137171372455505,61.51388031967651
2007_2014,C252,56.9935347285565,39.53357522990231,59.69987672226854
2007_2014,C253,56.996324988518026,46.103575887406286,60.5465627383014
2007_2014,C254,56.747756405766076,58.78787505272647,61.14549670386584
2007_2014,C255,56.84362551017097,69.03932644788513,60.7786790364641
2007_2014,C256,56.43658155328012,54.3137649834274,60.7968652014733
2007_2014,C257,57.837104368131506,52.3036640330667,60.42913812298175
2007_2014,C258,57.43546083892628,48.22914113395324,60.369858079314426
2007_2014,C259,57.36712827955493,39.502282461672436,61.199587132763874
2007_2014,C26,56.89405950150731,54.98421452671284,61.96237572396042
2007_2014,C260,56.46098287771602,60.54790786748192,59.29740356126815
2007_2014,C261,56.01896481893785,49.05029164512041,60.71497107470318
2007_2014,C262,57.646845648896225,60.52407802283312,61.38278004225425
2007_2014,C263,56.35497056019787,37.38745256372595,62.04335053756945
2007_2014,C264,56.170070547195806,30.45021295209023,61.38524308201191
2007_2014,C265,56.701380695847554,39.57647607063827,60.254557085467425
2007_2014,C266,57.04224185534575,56.929346595908,60.59082823997086
2007_2014,C267,56.199155889636764,42.45855943889945,60.50138883970507
2007_2014,C268,56.31430552397968,43.26078852049103,61.50775731550501
2007_2014,C269,56.868177804087665,57.40244612564893,59.717760210032075
2007_2014,C27,57.13832544676878,59.957007783563725,62.15271439985073
2007_2014,C270,55.89573470669899,49.88886910306723,59.9199870382398
2007_2014,C271,56.907074873491055,44.85770110998658,59.354908880259735
2007_2014,C272,57.5068363078045,51.88071862773051,60.41120015805062
2007_2014,C273,55.88232104986517,60.1405150299805,60.13385732068762
2007_2014,C274,56.42884745942683,60.54790786748193,60.702268599096556
2007_2014,C275,57.60002098613549,59.84369635231149,61.2786577899586
2007_2014,C276,56.7395079679672,45.496408686309515,60.40433352035338
2007_2014,C277,55.458186265122414,13.669805071556773,60.31993825519129
2007_2014,C278,56.90098574307382,39.53357522990231,61.130043592625256
2007_2014,C279,56.35334037345918,33.59401649997233,59.935719525226816
2007_2014,C28,56.74360944996664,57.4586651931691,62.111785948061836
2007_2014,C280,55.96925667936377,38.16019491407121,60.997095684584096
2007_2014,C281,56.379714338094296,39.53357522990231,60.181688710436184
2007_2014,C282,57.0482197739162,40.733308907532866,60.947379655309504
2007_2014,C283,56.245918961096876,56.929346595908,60.80902776742342
2007_2014,C284,56.393706187251865,45.39648188563856,60.60464543496541
2007_2014,C285,57.83291536378232,51.0272498719374,61.277099793585265
2007_2014,C286,57.7476237760049,59.28802669574746,61.093884886148594
2007_2014,C287,56.739752540907816,65.1838256073985,60.82777147087702
2007_2014,C288,56.48277863178353,58.027921085181234,60.70757954092545
2007_2014,C289,57.08829384629472,51.237118253442425,60.90261637124695
2007_2014,C29,57.125154706764235,57.065124353855424,61.722508921968654
2007_2014,C290,56.379900946170395,51.62935344813639,61.36505106078909
2007_2014,C291,57.545243307396,40.986565624952746,61.020984047449105
2007_2014,C292,57.30742368925747,41.28810682277019,61.12065040499666
2007_2014,C293,56.67466199103941,51.64901484928742,61.10890994840165
2007_2014,C294,56.75884673635339,68.20669369412069,61.290278752941454
2007_2014,C295,57.67646206423688,53.459067956646514,62.18633711293881
2007_2014,C296,56.79136775199248,62.08479837535069,61.275453201367014
2007_2014,C297,56.79856956690257,38.971514566547675,60.96122620502175
2007_2014,C299,57.321996107439716,51.63879958644118,61.6421442379084
2007_2014,C3,56.804452533205186,53.326684192558155,62.183892353661705
2007_2014,C30,56.7148272181535,55.97947644563441,61.940784593141196
2007_2014,C300,57.07959383673497,54.291307229344895,61.80071735039679
2007_2014,C301,56.4393254625248,53.03306755519233,61.10375150945751
2007_2014,C302,57.5429124121916,69.59542624518653,61.04104664647616
2007_2014,C303,57.132339434259094,54.24406807062482,62.044404768888526
2007_2014,C304,56.29574251690962,21.02794307646444,60.81139748896624
2007_2014,C305,56.81878432523913,46.103575887406286,60.21239073796031
2007_2014,C306,56.95442479508318,51.6293534481364,62.01811288272012
2007_2014,C307,56.961185131232625,41.48532417201661,60.84023217617873
2007_2014,C308,57.62632570510671,62.50835724793494,61.180093082094
2007_2014,C309,56.196721361517064,63.00360108755008,60.73826540423671
2007_2014,C31,56.78459449926814,51.009477718309554,61.972419469734035
2007_2014,C310,56.631639569104024,39.84751774971506,60.812418974192404
2007_2014,C311,57.087769689883885,45.39648188563856,60.64873151753315
2007_2014,C312,57.17126410703017,57.75839578744331,61.37996572752157
2007_2014,C313,56.64630988312603,66.67440646179239,61.51030292188244
2007_2014,C314,56.65271493773345,49.40891060686354,61.177105550157634
2007_2014,C315,56.95408069256331,56.819796302787225,61.29684731231128
2007_2014,C316,55.511590655306,50.99371272203616,61.141713668312455
2007_2014,C317,58.20684363152341,51.26018983639603,61.21352245175441
2007_2014,C318,56.92341337039353,42.205772995875684,60.41459176282738
2007_2014,C319,57.28011317878828,38.68698634671749,60.896721658524605
