garbage_bin,stratum,stage,total_candidates,kept_n,dropped_n,dropped_classes,kept_classes,support_json,note
g5,Q1|F,after_support,24,22,2,a3|c22,a1|a2|a4|a5|b11|b12|b13|b14|b15|b16|b2|b31|b32|b33|b4|b5|b6|b7|b8|c11|c12|c21,"{""a1"":84,""a2"":166,""a3"":5,""a4"":80,""a5"":125,""b11"":424,""b12"":61,""b13"":449,""b14"":341,""b15"":188,""b16"":629,""b2"":414,""b31"":760,""b32"":282,""b33"":495,""b4"":649,""b5"":490,""b6"":190,""b7"":1251,""b8"":539,""c11"":55,""c12"":266,""c21"":52,""c22"":12}",AGE_Q×SEX
g5,Q1|M,after_minpc,24,22,2,a3|b13,a1|a2|a4|a5|b11|b12|b14|b15|b16|b2|b31|b32|b33|b4|b5|b6|b7|b8|c11|c12|c21|c22,"{""a1"":256,""a2"":203,""a3"":0,""a4"":86,""a5"":157,""b11"":577,""b12"":170,""b13"":1,""b14"":564,""b15"":245,""b16"":687,""b2"":673,""b31"":1794,""b32"":416,""b33"":800,""b4"":698,""b5"":1044,""b6"":263,""b7"":1400,""b8"":694,""c11"":133,""c12"":425,""c21"":100,""c22"":39}",AGE_Q×SEX
g5,Q1|M,after_support,24,22,2,a3|b13,a1|a2|a4|a5|b11|b12|b14|b15|b16|b2|b31|b32|b33|b4|b5|b6|b7|b8|c11|c12|c21|c22,"{""a1"":256,""a2"":203,""a3"":0,""a4"":86,""a5"":157,""b11"":577,""b12"":170,""b13"":1,""b14"":564,""b15"":245,""b16"":687,""b2"":673,""b31"":1794,""b32"":416,""b33"":800,""b4"":698,""b5"":1044,""b6"":263,""b7"":1400,""b8"":694,""c11"":133,""c12"":425,""c21"":100,""c22"":39}",AGE_Q×SEX
g5,Q2|F,after_minpc,24,20,4,a3|a4|c21|c22,a1|a2|a5|b11|b12|b13|b14|b15|b16|b2|b31|b32|b33|b4|b5|b6|b7|b8|c11|c12,"{""a1"":16,""a2"":429,""a3"":0,""a4"":0,""a5"":302,""b11"":1220,""b12"":127,""b13"":565,""b14"":829,""b15"":402,""b16"":1070,""b2"":1002,""b31"":3166,""b32"":1210,""b33"":1372,""b4"":2360,""b5"":378,""b6"":523,""b7"":1822,""b8"":2391,""c11"":22,""c12"":263,""c21"":7,""c22"":3}",AGE_Q×SEX
g5,Q2|F,after_support,24,19,5,a1|a3|a4|c21|c22,a2|a5|b11|b12|b13|b14|b15|b16|b2|b31|b32|b33|b4|b5|b6|b7|b8|c11|c12,"{""a1"":16,""a2"":429,""a3"":0,""a4"":0,""a5"":302,""b11"":1220,""b12"":127,""b13"":565,""b14"":829,""b15"":402,""b16"":1070,""b2"":1002,""b31"":3166,""b32"":1210,""b33"":1372,""b4"":2360,""b5"":378,""b6"":523,""b7"":1822,""b8"":2391,""c11"":22,""c12"":263,""c21"":7,""c22"":3}",AGE_Q×SEX
g5,Q2|M,after_minpc,24,20,4,a3|a4|b13|c22,a1|a2|a5|b11|b12|b14|b15|b16|b2|b31|b32|b33|b4|b5|b6|b7|b8|c11|c12|c21,"{""a1"":54,""a2"":504,""a3"":0,""a4"":0,""a5"":288,""b11"":1670,""b12"":244,""b13"":7,""b14"":1150,""b15"":599,""b16"":1538,""b2"":1154,""b31"":5125,""b32"":1255,""b33"":1578,""b4"":2344,""b5"":609,""b6"":629,""b7"":1729,""b8"":2100,""c11"":48,""c12"":329,""c21"":29,""c22"":4}",AGE_Q×SEX
g5,Q2|M,after_support,24,20,4,a3|a4|b13|c22,a1|a2|a5|b11|b12|b14|b15|b16|b2|b31|b32|b33|b4|b5|b6|b7|b8|c11|c12|c21,"{""a1"":54,""a2"":504,""a3"":0,""a4"":0,""a5"":288,""b11"":1670,""b12"":244,""b13"":7,""b14"":1150,""b15"":599,""b16"":1538,""b2"":1154,""b31"":5125,""b32"":1255,""b33"":1578,""b4"":2344,""b5"":609,""b6"":629,""b7"":1729,""b8"":2100,""c11"":48,""c12"":329,""c21"":29,""c22"":4}",AGE_Q×SEX
g5,Q3|F,after_minpc,24,18,6,a1|a3|a4|c11|c21|c22,a2|a5|b11|b12|b13|b14|b15|b16|b2|b31|b32|b33|b4|b5|b6|b7|b8|c12,"{""a1"":6,""a2"":483,""a3"":0,""a4"":0,""a5"":316,""b11"":391,""b12"":43,""b13"":230,""b14"":456,""b15"":216,""b16"":478,""b2"":594,""b31"":3314,""b32"":1309,""b33"":1491,""b4"":1598,""b5"":77,""b6"":396,""b7"":1364,""b8"":4884,""c11"":6,""c12"":305,""c21"":0,""c22"":1}",AGE_Q×SEX
g5,Q3|F,after_support,24,18,6,a1|a3|a4|c11|c21|c22,a2|a5|b11|b12|b13|b14|b15|b16|b2|b31|b32|b33|b4|b5|b6|b7|b8|c12,"{""a1"":6,""a2"":483,""a3"":0,""a4"":0,""a5"":316,""b11"":391,""b12"":43,""b13"":230,""b14"":456,""b15"":216,""b16"":478,""b2"":594,""b31"":3314,""b32"":1309,""b33"":1491,""b4"":1598,""b5"":77,""b6"":396,""b7"":1364,""b8"":4884,""c11"":6,""c12"":305,""c21"":0,""c22"":1}",AGE_Q×SEX
g5,Q3|M,after_minpc,24,18,6,a1|a3|a4|b13|c21|c22,a2|a5|b11|b12|b14|b15|b16|b2|b31|b32|b33|b4|b5|b6|b7|b8|c11|c12,"{""a1"":6,""a2"":405,""a3"":0,""a4"":0,""a5"":217,""b11"":465,""b12"":46,""b13"":0,""b14"":378,""b15"":240,""b16"":767,""b2"":388,""b31"":3068,""b32"":800,""b33"":1030,""b4"":1383,""b5"":73,""b6"":339,""b7"":800,""b8"":2505,""c11"":12,""c12"":246,""c21"":4,""c22"":2}",AGE_Q×SEX
g5,Q3|M,after_support,24,17,7,a1|a3|a4|b13|c11|c21|c22,a2|a5|b11|b12|b14|b15|b16|b2|b31|b32|b33|b4|b5|b6|b7|b8|c12,"{""a1"":6,""a2"":405,""a3"":0,""a4"":0,""a5"":217,""b11"":465,""b12"":46,""b13"":0,""b14"":378,""b15"":240,""b16"":767,""b2"":388,""b31"":3068,""b32"":800,""b33"":1030,""b4"":1383,""b5"":73,""b6"":339,""b7"":800,""b8"":2505,""c11"":12,""c12"":246,""c21"":4,""c22"":2}",AGE_Q×SEX
g5,Q4|F,after_minpc,24,18,6,a1|a3|a4|c11|c21|c22,a2|a5|b11|b12|b13|b14|b15|b16|b2|b31|b32|b33|b4|b5|b6|b7|b8|c12,"{""a1"":2,""a2"":536,""a3"":0,""a4"":0,""a5"":302,""b11"":115,""b12"":16,""b13"":160,""b14"":224,""b15"":96,""b16"":277,""b2"":374,""b31"":3503,""b32"":1161,""b33"":1521,""b4"":1059,""b5"":46,""b6"":335,""b7"":1126,""b8"":5481,""c11"":5,""c12"":390,""c21"":0,""c22"":0}",AGE_Q×SEX
g5,Q4|F,after_support,24,17,7,a1|a3|a4|b12|c11|c21|c22,a2|a5|b11|b13|b14|b15|b16|b2|b31|b32|b33|b4|b5|b6|b7|b8|c12,"{""a1"":2,""a2"":536,""a3"":0,""a4"":0,""a5"":302,""b11"":115,""b12"":16,""b13"":160,""b14"":224,""b15"":96,""b16"":277,""b2"":374,""b31"":3503,""b32"":1161,""b33"":1521,""b4"":1059,""b5"":46,""b6"":335,""b7"":1126,""b8"":5481,""c11"":5,""c12"":390,""c21"":0,""c22"":0}",AGE_Q×SEX
g5,Q4|M,after_minpc,24,17,7,a1|a3|a4|b13|c11|c21|c22,a2|a5|b11|b12|b14|b15|b16|b2|b31|b32|b33|b4|b5|b6|b7|b8|c12,"{""a1"":3,""a2"":312,""a3"":0,""a4"":0,""a5"":113,""b11"":92,""b12"":13,""b13"":1,""b14"":93,""b15"":77,""b16"":383,""b2"":196,""b31"":1733,""b32"":399,""b33"":606,""b4"":641,""b5"":15,""b6"":193,""b7"":433,""b8"":1686,""c11"":8,""c12"":146,""c21"":2,""c22"":0}",AGE_Q×SEX
