garbage_bin,stratum,stage,total_candidates,kept_n,dropped_n,dropped_classes,kept_classes,support_json,note
g1,Q4|M,after_minpc,19,13,6,a1|a3|a4|b12|b13|b5,a2|a5|b11|b14|b15|b16|b2|b31|b32|b33|b4|b6|b7,"{""a1"":0,""a2"":286,""a3"":0,""a4"":0,""a5"":127,""b11"":19,""b12"":8,""b13"":0,""b14"":53,""b15"":44,""b16"":89,""b2"":64,""b31"":152,""b32"":84,""b33"":104,""b4"":196,""b5"":7,""b6"":120,""b7"":548}",AGE_Q×SEX
g1,Q4|M,after_support,19,12,7,a1|a3|a4|b11|b12|b13|b5,a2|a5|b14|b15|b16|b2|b31|b32|b33|b4|b6|b7,"{""a1"":0,""a2"":286,""a3"":0,""a4"":0,""a5"":127,""b11"":19,""b12"":8,""b13"":0,""b14"":53,""b15"":44,""b16"":89,""b2"":64,""b31"":152,""b32"":84,""b33"":104,""b4"":196,""b5"":7,""b6"":120,""b7"":548}",AGE_Q×SEX
g2,Q1|F,after_minpc,8,8,0,,b2|b31|b32|b33|b4|b5|b6|b7,"{""b2"":486,""b31"":1456,""b32"":112,""b33"":911,""b4"":839,""b5"":81,""b6"":191,""b7"":417}",AGE_Q×SEX
g2,Q1|F,after_support,8,8,0,,b2|b31|b32|b33|b4|b5|b6|b7,"{""b2"":486,""b31"":1456,""b32"":112,""b33"":911,""b4"":839,""b5"":81,""b6"":191,""b7"":417}",AGE_Q×SEX
g2,Q1|M,after_minpc,8,8,0,,b2|b31|b32|b33|b4|b5|b6|b7,"{""b2"":573,""b31"":2619,""b32"":136,""b33"":1115,""b4"":922,""b5"":134,""b6"":278,""b7"":404}",AGE_Q×SEX
g2,Q1|M,after_support,8,8,0,,b2|b31|b32|b33|b4|b5|b6|b7,"{""b2"":573,""b31"":2619,""b32"":136,""b33"":1115,""b4"":922,""b5"":134,""b6"":278,""b7"":404}",AGE_Q×SEX
g2,Q2|F,after_minpc,8,8,0,,b2|b31|b32|b33|b4|b5|b6|b7,"{""b2"":356,""b31"":2136,""b32"":210,""b33"":1203,""b4"":877,""b5"":38,""b6"":217,""b7"":322}",AGE_Q×SEX
g2,Q2|F,after_support,8,8,0,,b2|b31|b32|b33|b4|b5|b6|b7,"{""b2"":356,""b31"":2136,""b32"":210,""b33"":1203,""b4"":877,""b5"":38,""b6"":217,""b7"":322}",AGE_Q×SEX
g2,Q2|M,after_minpc,8,8,0,,b2|b31|b32|b33|b4|b5|b6|b7,"{""b2"":297,""b31"":2428,""b32"":152,""b33"":894,""b4"":795,""b5"":32,""b6"":217,""b7"":241}",AGE_Q×SEX
g2,Q2|M,after_support,8,8,0,,b2|b31|b32|b33|b4|b5|b6|b7,"{""b2"":297,""b31"":2428,""b32"":152,""b33"":894,""b4"":795,""b5"":32,""b6"":217,""b7"":241}",AGE_Q×SEX
g2,Q3|F,after_minpc,8,7,1,b5,b2|b31|b32|b33|b4|b6|b7,"{""b2"":222,""b31"":2034,""b32"":197,""b33"":1319,""b4"":500,""b5"":7,""b6"":178,""b7"":268}",AGE_Q×SEX
g2,Q3|F,after_support,8,7,1,b5,b2|b31|b32|b33|b4|b6|b7,"{""b2"":222,""b31"":2034,""b32"":197,""b33"":1319,""b4"":500,""b5"":7,""b6"":178,""b7"":268}",AGE_Q×SEX
g2,Q3|M,after_minpc,8,7,1,b5,b2|b31|b32|b33|b4|b6|b7,"{""b2"":141,""b31"":1607,""b32"":79,""b33"":645,""b4"":378,""b5"":7,""b6"":131,""b7"":157}",AGE_Q×SEX
g2,Q3|M,after_support,8,7,1,b5,b2|b31|b32|b33|b4|b6|b7,"{""b2"":141,""b31"":1607,""b32"":79,""b33"":645,""b4"":378,""b5"":7,""b6"":131,""b7"":157}",AGE_Q×SEX
g2,Q4|F,after_minpc,8,7,1,b5,b2|b31|b32|b33|b4|b6|b7,"{""b2"":144,""b31"":2542,""b32"":200,""b33"":1610,""b4"":417,""b5"":3,""b6"":167,""b7"":284}",AGE_Q×SEX
g2,Q4|F,after_support,8,7,1,b5,b2|b31|b32|b33|b4|b6|b7,"{""b2"":144,""b31"":2542,""b32"":200,""b33"":1610,""b4"":417,""b5"":3,""b6"":167,""b7"":284}",AGE_Q×SEX
g2,Q4|M,after_minpc,8,7,1,b5,b2|b31|b32|b33|b4|b6|b7,"{""b2"":73,""b31"":1094,""b32"":76,""b33"":512,""b4"":242,""b5"":2,""b6"":87,""b7"":100}",AGE_Q×SEX
g2,Q4|M,after_support,8,7,1,b5,b2|b31|b32|b33|b4|b6|b7,"{""b2"":73,""b31"":1094,""b32"":76,""b33"":512,""b4"":242,""b5"":2,""b6"":87,""b7"":100}",AGE_Q×SEX
g4,Q1|F,after_minpc,22,16,6,a1|a3|a4|b12|c21|c22,a2|a5|b11|b13|b14|b15|b16|b2|b31|b32|b33|b4|b5|b6|b7|c12,"{""a1"":4,""a2"":19,""a3"":0,""a4"":9,""a5"":22,""b11"":38,""b12"":4,""b13"":32,""b14"":36,""b15"":27,""b16"":59,""b2"":36,""b31"":40,""b32"":13,""b33"":36,""b4"":33,""b5"":56,""b6"":64,""b7"":127,""c12"":18,""c21"":1,""c22"":3}",AGE_Q×SEX
g4,Q1|F,after_support,22,13,9,a1|a2|a3|a4|b12|b32|c12|c21|c22,a5|b11|b13|b14|b15|b16|b2|b31|b33|b4|b5|b6|b7,"{""a1"":4,""a2"":19,""a3"":0,""a4"":9,""a5"":22,""b11"":38,""b12"":4,""b13"":32,""b14"":36,""b15"":27,""b16"":59,""b2"":36,""b31"":40,""b32"":13,""b33"":36,""b4"":33,""b5"":56,""b6"":64,""b7"":127,""c12"":18,""c21"":1,""c22"":3}",AGE_Q×SEX
g4,Q1|M,after_minpc,22,16,6,a1|a3|a4|b13|c21|c22,a2|a5|b11|b12|b14|b15|b16|b2|b31|b32|b33|b4|b5|b6|b7|c12,"{""a1"":8,""a2"":19,""a3"":0,""a4"":8,""a5"":24,""b11"":41,""b12"":15,""b13"":0,""b14"":63,""b15"":27,""b16"":69,""b2"":46,""b31"":52,""b32"":21,""b33"":59,""b4"":39,""b5"":96,""b6"":85,""b7"":117,""c12"":24,""c21"":3,""c22"":1}",AGE_Q×SEX
g4,Q1|M,after_support,22,14,8,a1|a2|a3|a4|b12|b13|c21|c22,a5|b11|b14|b15|b16|b2|b31|b32|b33|b4|b5|b6|b7|c12,"{""a1"":8,""a2"":19,""a3"":0,""a4"":8,""a5"":24,""b11"":41,""b12"":15,""b13"":0,""b14"":63,""b15"":27,""b16"":69,""b2"":46,""b31"":52,""b32"":21,""b33"":59,""b4"":39,""b5"":96,""b6"":85,""b7"":117,""c12"":24,""c21"":3,""c22"":1}",AGE_Q×SEX
g4,Q2|F,after_minpc,22,16,6,a1|a3|a4|b12|c21|c22,a2|a5|b11|b13|b14|b15|b16|b2|b31|b32|b33|b4|b5|b6|b7|c12,"{""a1"":0,""a2"":23,""a3"":0,""a4"":0,""a5"":36,""b11"":27,""b12"":2,""b13"":28,""b14"":33,""b15"":27,""b16"":45,""b2"":38,""b31"":68,""b32"":36,""b33"":63,""b4"":57,""b5"":11,""b6"":53,""b7"":139,""c12"":15,""c21"":0,""c22"":0}",AGE_Q×SEX
g4,Q2|F,after_support,22,14,8,a1|a3|a4|b12|b5|c12|c21|c22,a2|a5|b11|b13|b14|b15|b16|b2|b31|b32|b33|b4|b6|b7,"{""a1"":0,""a2"":23,""a3"":0,""a4"":0,""a5"":36,""b11"":27,""b12"":2,""b13"":28,""b14"":33,""b15"":27,""b16"":45,""b2"":38,""b31"":68,""b32"":36,""b33"":63,""b4"":57,""b5"":11,""b6"":53,""b7"":139,""c12"":15,""c21"":0,""c22"":0}",AGE_Q×SEX
g4,Q2|M,after_minpc,22,15,7,a1|a3|a4|b12|b13|c21|c22,a2|a5|b11|b14|b15|b16|b2|b31|b32|b33|b4|b5|b6|b7|c12,"{""a1"":1,""a2"":22,""a3"":0,""a4"":0,""a5"":29,""b11"":39,""b12"":9,""b13"":0,""b14"":48,""b15"":26,""b16"":75,""b2"":33,""b31"":66,""b32"":42,""b33"":34,""b4"":57,""b5"":16,""b6"":68,""b7"":79,""c12"":12,""c21"":0,""c22"":0}",AGE_Q×SEX
g4,Q2|M,after_support,22,13,9,a1|a3|a4|b12|b13|b5|c12|c21|c22,a2|a5|b11|b14|b15|b16|b2|b31|b32|b33|b4|b6|b7,"{""a1"":1,""a2"":22,""a3"":0,""a4"":0,""a5"":29,""b11"":39,""b12"":9,""b13"":0,""b14"":48,""b15"":26,""b16"":75,""b2"":33,""b31"":66,""b32"":42,""b33"":34,""b4"":57,""b5"":16,""b6"":68,""b7"":79,""c12"":12,""c21"":0,""c22"":0}",AGE_Q×SEX
g4,Q3|F,after_minpc,22,12,10,a1|a3|a4|b11|b12|b13|b15|b5|c21|c22,a2|a5|b14|b16|b2|b31|b32|b33|b4|b6|b7|c12,"{""a1"":0,""a2"":22,""a3"":0,""a4"":0,""a5"":51,""b11"":6,""b12"":6,""b13"":6,""b14"":34,""b15"":7,""b16"":22,""b2"":23,""b31"":68,""b32"":64,""b33"":52,""b4"":32,""b5"":4,""b6"":55,""b7"":125,""c12"":25,""c21"":0,""c22"":0}",AGE_Q×SEX
g4,Q3|F,after_support,22,12,10,a1|a3|a4|b11|b12|b13|b15|b5|c21|c22,a2|a5|b14|b16|b2|b31|b32|b33|b4|b6|b7|c12,"{""a1"":0,""a2"":22,""a3"":0,""a4"":0,""a5"":51,""b11"":6,""b12"":6,""b13"":6,""b14"":34,""b15"":7,""b16"":22,""b2"":23,""b31"":68,""b32"":64,""b33"":52,""b4"":32,""b5"":4,""b6"":55,""b7"":125,""c12"":25,""c21"":0,""c22"":0}",AGE_Q×SEX
g4,Q3|M,after_minpc,22,12,10,a1|a3|a4|b12|b13|b15|b5|c12|c21|c22,a2|a5|b11|b14|b16|b2|b31|b32|b33|b4|b6|b7,"{""a1"":0,""a2"":18,""a3"":0,""a4"":0,""a5"":26,""b11"":11,""b12"":2,""b13"":0,""b14"":21,""b15"":8,""b16"":29,""b2"":11,""b31"":55,""b32"":34,""b33"":29,""b4"":34,""b5"":0,""b6"":41,""b7"":56,""c12"":8,""c21"":0,""c22"":0}",AGE_Q×SEX
g4,Q3|M,after_support,22,9,13,a1|a2|a3|a4|b11|b12|b13|b15|b2|b5|c12|c21|c22,a5|b14|b16|b31|b32|b33|b4|b6|b7,"{""a1"":0,""a2"":18,""a3"":0,""a4"":0,""a5"":26,""b11"":11,""b12"":2,""b13"":0,""b14"":21,""b15"":8,""b16"":29,""b2"":11,""b31"":55,""b32"":34,""b33"":29,""b4"":34,""b5"":0,""b6"":41,""b7"":56,""c12"":8,""c21"":0,""c22"":0}",AGE_Q×SEX
g4,Q4|F,after_minpc,22,12,10,a1|a3|a4|b11|b12|b13|b15|b5|c21|c22,a2|a5|b14|b16|b2|b31|b32|b33|b4|b6|b7|c12,"{""a1"":0,""a2"":35,""a3"":0,""a4"":0,""a5"":45,""b11"":5,""b12"":1,""b13"":7,""b14"":18,""b15"":5,""b16"":10,""b2"":16,""b31"":93,""b32"":63,""b33"":56,""b4"":27,""b5"":2,""b6"":52,""b7"":150,""c12"":24,""c21"":0,""c22"":0}",AGE_Q×SEX
g4,Q4|F,after_support,22,9,13,a1|a3|a4|b11|b12|b13|b14|b15|b16|b2|b5|c21|c22,a2|a5|b31|b32|b33|b4|b6|b7|c12,"{""a1"":0,""a2"":35,""a3"":0,""a4"":0,""a5"":45,""b11"":5,""b12"":1,""b13"":7,""b14"":18,""b15"":5,""b16"":10,""b2"":16,""b31"":93,""b32"":63,""b33"":56,""b4"":27,""b5"":2,""b6"":52,""b7"":150,""c12"":24,""c21"":0,""c22"":0}",AGE_Q×SEX
g4,Q4|M,after_minpc,22,9,13,a1|a3|a4|b11|b12|b13|b14|b15|b2|b5|c12|c21|c22,a2|a5|b16|b31|b32|b33|b4|b6|b7,"{""a1"":0,""a2"":20,""a3"":0,""a4"":0,""a5"":19,""b11"":3,""b12"":1,""b13"":0,""b14"":6,""b15"":2,""b16"":21,""b2"":6,""b31"":38,""b32"":19,""b33"":21,""b4"":20,""b5"":0,""b6"":21,""b7"":41,""c12"":8,""c21"":0,""c22"":0}",AGE_Q×SEX
g4,Q4|M,after_support,22,7,15,a1|a3|a4|a5|b11|b12|b13|b14|b15|b2|b32|b5|c12|c21|c22,a2|b16|b31|b33|b4|b6|b7,"{""a1"":0,""a2"":20,""a3"":0,""a4"":0,""a5"":19,""b11"":3,""b12"":1,""b13"":0,""b14"":6,""b15"":2,""b16"":21,""b2"":6,""b31"":38,""b32"":19,""b33"":21,""b4"":20,""b5"":0,""b6"":21,""b7"":41,""c12"":8,""c21"":0,""c22"":0}",AGE_Q×SEX
g5,Q1|F,after_minpc,24,23,1,a3,a1|a2|a4|a5|b11|b12|b13|b14|b15|b16|b2|b31|b32|b33|b4|b5|b6|b7|b8|c11|c12|c21|c22,"{""a1"":132,""a2"":125,""a3"":7,""a4"":85,""a5"":73,""b11"":255,""b12"":32,""b13"":306,""b14"":220,""b15"":141,""b16"":457,""b2"":240,""b31"":553,""b32"":232,""b33"":354,""b4"":356,""b5"":323,""b6"":119,""b7"":896,""b8"":322,""c11"":45,""c12"":180,""c21"":41,""c22"":13}",AGE_Q×SEX
g5,Q1|F,after_support,24,22,2,a3|c22,a1|a2|a4|a5|b11|b12|b13|b14|b15|b16|b2|b31|b32|b33|b4|b5|b6|b7|b8|c11|c12|c21,"{""a1"":132,""a2"":125,""a3"":7,""a4"":85,""a5"":73,""b11"":255,""b12"":32,""b13"":306,""b14"":220,""b15"":141,""b16"":457,""b2"":240,""b31"":553,""b32"":232,""b33"":354,""b4"":356,""b5"":323,""b6"":119,""b7"":896,""b8"":322,""c11"":45,""c12"":180,""c21"":41,""c22"":13}",AGE_Q×SEX
g5,Q1|M,after_minpc,24,22,2,a3|b13,a1|a2|a4|a5|b11|b12|b14|b15|b16|b2|b31|b32|b33|b4|b5|b6|b7|b8|c11|c12|c21|c22,"{""a1"":296,""a2"":142,""a3"":0,""a4"":106,""a5"":95,""b11"":399,""b12"":111,""b13"":1,""b14"":349,""b15"":223,""b16"":419,""b2"":334,""b31"":1238,""b32"":298,""b33"":572,""b4"":413,""b5"":701,""b6"":207,""b7"":1038,""b8"":558,""c11"":126,""c12"":374,""c21"":65,""c22"":39}",AGE_Q×SEX
g5,Q1|M,after_support,24,22,2,a3|b13,a1|a2|a4|a5|b11|b12|b14|b15|b16|b2|b31|b32|b33|b4|b5|b6|b7|b8|c11|c12|c21|c22,"{""a1"":296,""a2"":142,""a3"":0,""a4"":106,""a5"":95,""b11"":399,""b12"":111,""b13"":1,""b14"":349,""b15"":223,""b16"":419,""b2"":334,""b31"":1238,""b32"":298,""b33"":572,""b4"":413,""b5"":701,""b6"":207,""b7"":1038,""b8"":558,""c11"":126,""c12"":374,""c21"":65,""c22"":39}",AGE_Q×SEX
g5,Q2|F,after_minpc,24,21,3,a3|a4|c22,a1|a2|a5|b11|b12|b13|b14|b15|b16|b2|b31|b32|b33|b4|b5|b6|b7|b8|c11|c12|c21,"{""a1"":27,""a2"":397,""a3"":0,""a4"":1,""a5"":242,""b11"":1250,""b12"":76,""b13"":550,""b14"":786,""b15"":376,""b16"":1047,""b2"":921,""b31"":3331,""b32"":1008,""b33"":1158,""b4"":2077,""b5"":388,""b6"":485,""b7"":1540,""b8"":1462,""c11"":17,""c12"":215,""c21"":11,""c22"":2}",AGE_Q×SEX
g5,Q2|F,after_support,24,19,5,a3|a4|c11|c21|c22,a1|a2|a5|b11|b12|b13|b14|b15|b16|b2|b31|b32|b33|b4|b5|b6|b7|b8|c12,"{""a1"":27,""a2"":397,""a3"":0,""a4"":1,""a5"":242,""b11"":1250,""b12"":76,""b13"":550,""b14"":786,""b15"":376,""b16"":1047,""b2"":921,""b31"":3331,""b32"":1008,""b33"":1158,""b4"":2077,""b5"":388,""b6"":485,""b7"":1540,""b8"":1462,""c11"":17,""c12"":215,""c21"":11,""c22"":2}",AGE_Q×SEX
g5,Q2|M,after_minpc,24,20,4,a3|a4|b13|c22,a1|a2|a5|b11|b12|b14|b15|b16|b2|b31|b32|b33|b4|b5|b6|b7|b8|c11|c12|c21,"{""a1"":101,""a2"":484,""a3"":0,""a4"":0,""a5"":226,""b11"":1708,""b12"":220,""b13"":7,""b14"":1101,""b15"":521,""b16"":1387,""b2"":1020,""b31"":5316,""b32"":1047,""b33"":1442,""b4"":2182,""b5"":617,""b6"":571,""b7"":1454,""b8"":1405,""c11"":46,""c12"":268,""c21"":28,""c22"":3}",AGE_Q×SEX
g5,Q2|M,after_support,24,20,4,a3|a4|b13|c22,a1|a2|a5|b11|b12|b14|b15|b16|b2|b31|b32|b33|b4|b5|b6|b7|b8|c11|c12|c21,"{""a1"":101,""a2"":484,""a3"":0,""a4"":0,""a5"":226,""b11"":1708,""b12"":220,""b13"":7,""b14"":1101,""b15"":521,""b16"":1387,""b2"":1020,""b31"":5316,""b32"":1047,""b33"":1442,""b4"":2182,""b5"":617,""b6"":571,""b7"":1454,""b8"":1405,""c11"":46,""c12"":268,""c21"":28,""c22"":3}",AGE_Q×SEX
g5,Q3|F,after_minpc,24,19,5,a1|a3|a4|c21|c22,a2|a5|b11|b12|b13|b14|b15|b16|b2|b31|b32|b33|b4|b5|b6|b7|b8|c11|c12,"{""a1"":6,""a2"":579,""a3"":0,""a4"":0,""a5"":282,""b11"":457,""b12"":64,""b13"":246,""b14"":527,""b15"":274,""b16"":543,""b2"":634,""b31"":4220,""b32"":1474,""b33"":1431,""b4"":1685,""b5"":99,""b6"":387,""b7"":1454,""b8"":3909,""c11"":11,""c12"":279,""c21"":2,""c22"":0}",AGE_Q×SEX
g5,Q3|F,after_support,24,18,6,a1|a3|a4|c11|c21|c22,a2|a5|b11|b12|b13|b14|b15|b16|b2|b31|b32|b33|b4|b5|b6|b7|b8|c12,"{""a1"":6,""a2"":579,""a3"":0,""a4"":0,""a5"":282,""b11"":457,""b12"":64,""b13"":246,""b14"":527,""b15"":274,""b16"":543,""b2"":634,""b31"":4220,""b32"":1474,""b33"":1431,""b4"":1685,""b5"":99,""b6"":387,""b7"":1454,""b8"":3909,""c11"":11,""c12"":279,""c21"":2,""c22"":0}",AGE_Q×SEX
g5,Q3|M,after_minpc,24,18,6,a1|a3|a4|b13|c21|c22,a2|a5|b11|b12|b14|b15|b16|b2|b31|b32|b33|b4|b5|b6|b7|b8|c11|c12,"{""a1"":6,""a2"":451,""a3"":0,""a4"":0,""a5"":191,""b11"":552,""b12"":52,""b13"":4,""b14"":424,""b15"":256,""b16"":838,""b2"":457,""b31"":3785,""b32"":957,""b33"":940,""b4"":1434,""b5"":88,""b6"":351,""b7"":894,""b8"":2112,""c11"":12,""c12"":214,""c21"":4,""c22"":2}",AGE_Q×SEX
g5,Q3|M,after_support,24,17,7,a1|a3|a4|b13|c11|c21|c22,a2|a5|b11|b12|b14|b15|b16|b2|b31|b32|b33|b4|b5|b6|b7|b8|c12,"{""a1"":6,""a2"":451,""a3"":0,""a4"":0,""a5"":191,""b11"":552,""b12"":52,""b13"":4,""b14"":424,""b15"":256,""b16"":838,""b2"":457,""b31"":3785,""b32"":957,""b33"":940,""b4"":1434,""b5"":88,""b6"":351,""b7"":894,""b8"":2112,""c11"":12,""c12"":214,""c21"":4,""c22"":2}",AGE_Q×SEX
g5,Q4|F,after_minpc,24,18,6,a1|a3|a4|c11|c21|c22,a2|a5|b11|b12|b13|b14|b15|b16|b2|b31|b32|b33|b4|b5|b6|b7|b8|c12,"{""a1"":0,""a2"":650,""a3"":0,""a4"":0,""a5"":261,""b11"":129,""b12"":17,""b13"":144,""b14"":262,""b15"":113,""b16"":264,""b2"":368,""b31"":4283,""b32"":1252,""b33"":1469,""b4"":1009,""b5"":26,""b6"":351,""b7"":1135,""b8"":4481,""c11"":2,""c12"":292,""c21"":0,""c22"":0}",AGE_Q×SEX
g5,Q4|F,after_support,24,17,7,a1|a3|a4|b12|c11|c21|c22,a2|a5|b11|b13|b14|b15|b16|b2|b31|b32|b33|b4|b5|b6|b7|b8|c12,"{""a1"":0,""a2"":650,""a3"":0,""a4"":0,""a5"":261,""b11"":129,""b12"":17,""b13"":144,""b14"":262,""b15"":113,""b16"":264,""b2"":368,""b31"":4283,""b32"":1252,""b33"":1469,""b4"":1009,""b5"":26,""b6"":351,""b7"":1135,""b8"":4481,""c11"":2,""c12"":292,""c21"":0,""c22"":0}",AGE_Q×SEX
g5,Q4|M,after_minpc,24,17,7,a1|a3|a4|b13|c11|c21|c22,a2|a5|b11|b12|b14|b15|b16|b2|b31|b32|b33|b4|b5|b6|b7|b8|c12,"{""a1"":1,""a2"":321,""a3"":0,""a4"":0,""a5"":106,""b11"":112,""b12"":17,""b13"":2,""b14"":104,""b15"":67,""b16"":345,""b2"":139,""b31"":1893,""b32"":431,""b33"":561,""b4"":578,""b5"":22,""b6"":157,""b7"":442,""b8"":1305,""c11"":5,""c12"":142,""c21"":1,""c22"":0}",AGE_Q×SEX
