fips,cluster,period
55007,C964,1999_2004
55031,C964,1999_2004
30093,C965,1999_2004
54079,C966,1999_2004
54045,C967,1999_2004
23029,C968,1999_2004
48049,C969,1999_2004
18089,C97,1999_2004
29213,C970,1999_2004
18083,C971,1999_2004
18125,C971,1999_2004
27061,C972,1999_2004
18059,C973,1999_2004
33003,C974,1999_2004
39009,C975,1999_2004
19169,C976,1999_2004
40013,C977,1999_2004
29159,C978,1999_2004
36033,C979,1999_2004
06111,C98,1999_2004
40111,C980,1999_2004
42031,C981,1999_2004
55109,C982,1999_2004
27013,C983,1999_2004
28109,C984,1999_2004
01053,C985,1999_2004
13223,C986,1999_2004
47105,C987,1999_2004
48497,C988,1999_2004
13071,C989,1999_2004
34039,C99,1999_2004
26067,C990,1999_2004
50023,C991,1999_2004
01031,C992,1999_2004
13175,C993,1999_2004
28003,C994,1999_2004
31157,C995,1999_2004
21095,C996,1999_2004
21131,C996,1999_2004
12121,C997,1999_2004
36031,C998,1999_2004
48147,C999,1999_2004
02013,C1,2005_2010
02060,C1,2005_2010
06037,C1,2005_2010
25007,C1,2005_2010
25019,C1,2005_2010
53055,C1,2005_2010
08001,C10,2005_2010
42071,C100,2005_2010
49005,C1000,2005_2010
51171,C1001,2005_2010
39011,C1002,2005_2010
55023,C1003,2005_2010
55043,C1003,2005_2010
27141,C1004,2005_2010
39071,C1005,2005_2010
42117,C1006,2005_2010
48459,C1007,2005_2010
54099,C1008,2005_2010
51031,C1009,2005_2010
48141,C101,2005_2010
39015,C1010,2005_2010
13013,C1011,2005_2010
21073,C1012,2005_2010
26085,C1013,2005_2010
26123,C1013,2005_2010
40115,C1014,2005_2010
47043,C1015,2005_2010
47177,C1016,2005_2010
17093,C1017,2005_2010
29125,C1018,2005_2010
29161,C1018,2005_2010
36003,C1019,2005_2010
34007,C102,2005_2010
51730,C1020,2005_2010
06009,C1021,2005_2010
29069,C1022,2005_2010
21083,C1023,2005_2010
37111,C1024,2005_2010
40135,C1025,2005_2010
36033,C1026,2005_2010
40123,C1027,2005_2010
42103,C1028,2005_2010
26057,C1029,2005_2010
06081,C103,2005_2010
37145,C1030,2005_2010
13233,C1031,2005_2010
22009,C1032,2005_2010
27013,C1033,2005_2010
27161,C1033,2005_2010
40097,C1034,2005_2010
42031,C1035,2005_2010
48497,C1036,2005_2010
55085,C1037,2005_2010
37181,C1038,2005_2010
53065,C1039,2005_2010
42129,C104,2005_2010
20125,C1040,2005_2010
40013,C1041,2005_2010
02068,C1042,2005_2010
02170,C1042,2005_2010
02240,C1042,2005_2010
30031,C1043,2005_2010
39059,C1044,2005_2010
51155,C1045,2005_2010
21009,C1046,2005_2010
36107,C1047,2005_2010
40021,C1048,2005_2010
24041,C1049,2005_2010
48031,C105,2005_2010
48453,C105,2005_2010
31053,C1050,2005_2010
47003,C1051,2005_2010
18099,C1052,2005_2010
26023,C1053,2005_2010
26059,C1054,2005_2010
40113,C1055,2005_2010
01001,C1056,2005_2010
12075,C1057,2005_2010
13031,C1058,2005_2010
31157,C1059,2005_2010
53061,C106,2005_2010
32019,C1060,2005_2010
38035,C1061,2005_2010
17081,C1062,2005_2010
18071,C1063,2005_2010
29213,C1064,2005_2010
42059,C1065,2005_2010
48471,C1066,2005_2010
20035,C1067,2005_2010
26063,C1068,2005_2010
28003,C1069,2005_2010
25013,C107,2005_2010
39091,C1070,2005_2010
20037,C1071,2005_2010
23013,C1072,2005_2010
26041,C1073,2005_2010
17141,C1074,2005_2010
18083,C1075,2005_2010
36023,C1076,2005_2010
51173,C1077,2005_2010
01021,C1078,2005_2010
45025,C1079,2005_2010
10003,C108,2005_2010
06005,C1080,2005_2010
16069,C1081,2005_2010
01053,C1082,2005_2010
01093,C1083,2005_2010
21089,C1084,2005_2010
26073,C1085,2005_2010
13071,C1086,2005_2010
39149,C1087,2005_2010
54037,C1088,2005_2010
12093,C1089,2005_2010
39095,C109,2005_2010
47051,C1090,2005_2010
54029,C1091,2005_2010
05055,C1092,2005_2010
55095,C1093,2005_2010
48097,C1094,2005_2010
23015,C1095,2005_2010
19181,C1096,2005_2010
39135,C1097,2005_2010
13009,C1098,2005_2010
13125,C1098,2005_2010
13141,C1098,2005_2010
48147,C1099,2005_2010
42101,C11,2005_2010
42079,C110,2005_2010
42113,C110,2005_2010
28001,C1100,2005_2010
42099,C1101,2005_2010
48241,C1102,2005_2010
18145,C1103,2005_2010
27027,C1104,2005_2010
37165,C1105,2005_2010
21095,C1106,2005_2010
21131,C1106,2005_2010
45089,C1107,2005_2010
29109,C1108,2005_2010
37141,C1109,2005_2010
12083,C111,2005_2010
30093,C1110,2005_2010
48397,C1111,2005_2010
42035,C1112,2005_2010
36073,C1113,2005_2010
29029,C1114,2005_2010
55031,C1115,2005_2010
05091,C1116,2005_2010
27131,C1117,2005_2010
50025,C1118,2005_2010
48217,C1119,2005_2010
13089,C112,2005_2010
18113,C1120,2005_2010
33019,C1121,2005_2010
18169,C1122,2005_2010
19111,C1123,2005_2010
29045,C1123,2005_2010
45071,C1124,2005_2010
50003,C1125,2005_2010
05009,C1126,2005_2010
18107,C1127,2005_2010
23029,C1128,2005_2010
39079,C1129,2005_2010
01097,C113,2005_2010
33007,C1130,2005_2010
47045,C1131,2005_2010
29159,C1132,2005_2010
28045,C1133,2005_2010
32005,C1134,2005_2010
17021,C1135,2005_2010
26069,C1136,2005_2010
28095,C1137,2005_2010
45023,C1138,2005_2010
17105,C1139,2005_2010
34039,C114,2005_2010
28107,C1140,2005_2010
21157,C1141,2005_2010
27169,C1142,2005_2010
47017,C1143,2005_2010
54047,C1144,2005_2010
54051,C1145,2005_2010
22069,C1146,2005_2010
29201,C1147,2005_2010
36031,C1148,2005_2010
48053,C1149,2005_2010
26081,C115,2005_2010
18025,C1150,2005_2010
18037,C1150,2005_2010
17165,C1151,2005_2010
21235,C1152,2005_2010
37113,C1153,2005_2010
48067,C1154,2005_2010
19179,C1155,2005_2010
21193,C1156,2005_2010
41009,C1157,2005_2010
51117,C1158,2005_2010
05063,C1159,2005_2010
37183,C116,2005_2010
37197,C1160,2005_2010
39021,C1161,2005_2010
55081,C1162,2005_2010
18055,C1163,2005_2010
41007,C1164,2005_2010
26035,C1165,2005_2010
47029,C1166,2005_2010
19099,C1167,2005_2010
01059,C1168,2005_2010
17011,C1169,2005_2010
25023,C117,2005_2010
16059,C1170,2005_2010
16085,C1170,2005_2010
30081,C1170,2005_2010
22099,C1171,2005_2010
29113,C1172,2005_2010
45087,C1173,2005_2010
21121,C1174,2005_2010
28085,C1175,2005_2010
31011,C1176,2005_2010
31119,C1176,2005_2010
31125,C1176,2005_2010
47025,C1177,2005_2010
48099,C1178,2005_2010
29101,C1179,2005_2010
26049,C118,2005_2010
37139,C1180,2005_2010
47103,C1181,2005_2010
27019,C1182,2005_2010
39039,C1183,2005_2010
48481,C1184,2005_2010
27041,C1185,2005_2010
39051,C1186,2005_2010
47183,C1187,2005_2010
21177,C1188,2005_2010
28011,C1189,2005_2010
36067,C119,2005_2010
39107,C1190,2005_2010
18069,C1191,2005_2010
22039,C1192,2005_2010
40015,C1193,2005_2010
40149,C1193,2005_2010
05133,C1194,2005_2010
40089,C1194,2005_2010
22089,C1195,2005_2010
26143,C1196,2005_2010
28015,C1197,2005_2010
28083,C1197,2005_2010
21013,C1198,2005_2010
18029,C1199,2005_2010
12011,C12,2005_2010
22051,C120,2005_2010
22075,C120,2005_2010
22011,C1200,2005_2010
22061,C1201,2005_2010
39027,C1202,2005_2010
13137,C1203,2005_2010
17137,C1204,2005_2010
29009,C1205,2005_2010
08085,C1206,2005_2010
35009,C1207,2005_2010
35037,C1207,2005_2010
42119,C1208,2005_2010
29105,C1209,2005_2010
17097,C121,2005_2010
17075,C1210,2005_2010
20113,C1211,2005_2010
42047,C1212,2005_2010
54059,C1213,2005_2010
18017,C1214,2005_2010
46013,C1215,2005_2010
48227,C1216,2005_2010
48477,C1217,2005_2010
45067,C1218,2005_2010
28009,C1219,2005_2010
28093,C1219,2005_2010
34017,C122,2005_2010
40049,C1220,2005_2010
47131,C1221,2005_2010
53047,C1222,2005_2010
05039,C1223,2005_2010
05103,C1223,2005_2010
17157,C1224,2005_2010
22087,C1225,2005_2010
27099,C1226,2005_2010
29107,C1227,2005_2010
36121,C1228,2005_2010
29207,C1229,2005_2010
16009,C123,2005_2010
53063,C123,2005_2010
56013,C1230,2005_2010
56035,C1230,2005_2010
27119,C1231,2005_2010
31111,C1232,2005_2010
39031,C1233,2005_2010
17203,C1234,2005_2010
37059,C1235,2005_2010
21035,C1236,2005_2010
24019,C1237,2005_2010
39171,C1238,2005_2010
47143,C1239,2005_2010
39151,C124,2005_2010
48325,C1240,2005_2010
51047,C1241,2005_2010
22067,C1242,2005_2010
26061,C1243,2005_2010
26083,C1243,2005_2010
26131,C1243,2005_2010
27007,C1244,2005_2010
27017,C1245,2005_2010
29127,C1246,2005_2010
37099,C1247,2005_2010
40133,C1248,2005_2010
17135,C1249,2005_2010
06097,C125,2005_2010
22095,C1250,2005_2010
35039,C1251,2005_2010
39131,C1252,2005_2010
48223,C1253,2005_2010
13155,C1254,2005_2010
13277,C1254,2005_2010
37017,C1255,2005_2010
41015,C1256,2005_2010
48321,C1257,2005_2010
28073,C1258,2005_2010
05059,C1259,2005_2010
20173,C126,2005_2010
19139,C1260,2005_2010
28071,C1261,2005_2010
13293,C1262,2005_2010
02122,C1263,2005_2010
02150,C1263,2005_2010
27067,C1264,2005_2010
50011,C1265,2005_2010
17027,C1266,2005_2010
18103,C1267,2005_2010
29167,C1268,2005_2010
29185,C1268,2005_2010
21185,C1269,2005_2010
27123,C127,2005_2010
23027,C1270,2005_2010
45027,C1271,2005_2010
01079,C1272,2005_2010
16017,C1273,2005_2010
39097,C1274,2005_2010
48249,C1275,2005_2010
26033,C1276,2005_2010
28099,C1277,2005_2010
53021,C1278,2005_2010
31019,C1279,2005_2010
31099,C1279,2005_2010
47093,C128,2005_2010
37175,C1280,2005_2010
45033,C1281,2005_2010
17007,C1282,2005_2010
48013,C1283,2005_2010
02090,C1284,2005_2010
17103,C1285,2005_2010
13087,C1286,2005_2010
20079,C1287,2005_2010
40081,C1288,2005_2010
47109,C1289,2005_2010
24003,C129,2005_2010
18033,C1290,2005_2010
13143,C1291,2005_2010
21113,C1292,2005_2010
01109,C1293,2005_2010
13213,C1294,2005_2010
18023,C1295,2005_2010
26007,C1296,2005_2010
26119,C1296,2005_2010
39127,C1297,2005_2010
48323,C1298,2005_2010
48105,C1299,2005_2010
48465,C1299,2005_2010
36081,C13,2005_2010
06099,C130,2005_2010
05111,C1300,2005_2010
48189,C1301,2005_2010
22115,C1302,2005_2010
48149,C1303,2005_2010
51093,C1304,2005_2010
18051,C1305,2005_2010
54077,C1306,2005_2010
55019,C1307,2005_2010
55083,C1308,2005_2010
17063,C1309,2005_2010
34031,C131,2005_2010
48427,C1310,2005_2010
17107,C1311,2005_2010
54009,C1312,2005_2010
18133,C1313,2005_2010
27025,C1314,2005_2010
27065,C1314,2005_2010
54083,C1315,2005_2010
08029,C1316,2005_2010
39159,C1317,2005_2010
51187,C1318,2005_2010
19049,C1319,2005_2010
19077,C1319,2005_2010
37081,C132,2005_2010
24035,C1320,2005_2010
26107,C1321,2005_2010
37039,C1322,2005_2010
41065,C1323,2005_2010
53031,C1324,2005_2010
54067,C1325,2005_2010
13249,C1326,2005_2010
13261,C1326,2005_2010
28133,C1327,2005_2010
27005,C1328,2005_2010
51073,C1329,2005_2010
51115,C1329,2005_2010
34005,C133,2005_2010
22053,C1330,2005_2010
37189,C1331,2005_2010
54005,C1332,2005_2010
01061,C1333,2005_2010
19125,C1334,2005_2010
18077,C1335,2005_2010
21043,C1336,2005_2010
21063,C1336,2005_2010
27047,C1337,2005_2010
45069,C1338,2005_2010
48143,C1339,2005_2010
22033,C134,2005_2010
22091,C134,2005_2010
39161,C1340,2005_2010
48055,C1341,2005_2010
51167,C1342,2005_2010
05023,C1343,2005_2010
21049,C1344,2005_2010
27009,C1345,2005_2010
39001,C1346,2005_2010
42109,C1347,2005_2010
53049,C1348,2005_2010
51035,C1349,2005_2010
51640,C1349,2005_2010
17197,C135,2005_2010
13103,C1350,2005_2010
17109,C1351,2005_2010
39047,C1352,2005_2010
47021,C1353,2005_2010
51197,C1354,2005_2010
47055,C1355,2005_2010
47071,C1356,2005_2010
48363,C1357,2005_2010
48429,C1357,2005_2010
55045,C1358,2005_2010
05123,C1359,2005_2010
42011,C136,2005_2010
48419,C1360,2005_2010
01133,C1361,2005_2010
51027,C1362,2005_2010
45039,C1363,2005_2010
48225,C1364,2005_2010
51009,C1365,2005_2010
35017,C1366,2005_2010
47115,C1367,2005_2010
51169,C1368,2005_2010
23023,C1369,2005_2010
31055,C137,2005_2010
55069,C1370,2005_2010
21141,C1371,2005_2010
51105,C1372,2005_2010
54109,C1373,2005_2010
29015,C1374,2005_2010
36099,C1375,2005_2010
48171,C1376,2005_2010
18027,C1377,2005_2010
39053,C1378,2005_2010
39065,C1379,2005_2010
45045,C138,2005_2010
47047,C1380,2005_2010
47117,C1381,2005_2010
31001,C1382,2005_2010
26051,C1383,2005_2010
20161,C1384,2005_2010
21115,C1385,2005_2010
16087,C1386,2005_2010
41045,C1386,2005_2010
47077,C1387,2005_2010
54053,C1388,2005_2010
18135,C1389,2005_2010
42029,C139,2005_2010
49003,C1390,2005_2010
16011,C1391,2005_2010
21021,C1392,2005_2010
21229,C1392,2005_2010
26165,C1393,2005_2010
29083,C1394,2005_2010
05107,C1395,2005_2010
21179,C1396,2005_2010
18061,C1397,2005_2010
26129,C1398,2005_2010
29215,C1399,2005_2010
42003,C14,2005_2010
36085,C140,2005_2010
48493,C1400,2005_2010
22047,C1401,2005_2010
01111,C1402,2005_2010
05027,C1403,2005_2010
26047,C1404,2005_2010
37003,C1405,2005_2010
37149,C1406,2005_2010
54035,C1407,2005_2010
01005,C1408,2005_2010
28091,C1409,2005_2010
08041,C141,2005_2010
28027,C1410,2005_2010
40083,C1411,2005_2010
40087,C1412,2005_2010
26043,C1413,2005_2010
31067,C1414,2005_2010
37117,C1415,2005_2010
01025,C1416,2005_2010
18149,C1417,2005_2010
20009,C1418,2005_2010
13069,C1419,2005_2010
13067,C142,2005_2010
26105,C1420,2005_2010
51137,C1421,2005_2010
51175,C1422,2005_2010
01019,C1423,2005_2010
29027,C1424,2005_2010
37009,C1425,2005_2010
13179,C1426,2005_2010
26101,C1427,2005_2010
48337,C1428,2005_2010
55033,C1429,2005_2010
12081,C143,2005_2010
13257,C1430,2005_2010
19015,C1431,2005_2010
20021,C1432,2005_2010
20111,C1433,2005_2010
29209,C1434,2005_2010
50019,C1435,2005_2010
17049,C1436,2005_2010
23007,C1437,2005_2010
48331,C1438,2005_2010
05015,C1439,2005_2010
48215,C144,2005_2010
13291,C1440,2005_2010
24011,C1441,2005_2010
54057,C1442,2005_2010
06015,C1443,2005_2010
39073,C1444,2005_2010
39105,C1445,2005_2010
51775,C1446,2005_2010
28117,C1447,2005_2010
55123,C1448,2005_2010
36095,C1449,2005_2010
42133,C145,2005_2010
40091,C1450,2005_2010
55051,C1451,2005_2010
55125,C1451,2005_2010
12051,C1452,2005_2010
24023,C1453,2005_2010
37007,C1454,2005_2010
47171,C1455,2005_2010
55029,C1456,2005_2010
56033,C1457,2005_2010
13055,C1458,2005_2010
18021,C1459,2005_2010
29510,C146,2005_2010
28105,C1460,2005_2010
48133,C1461,2005_2010
04009,C1462,2005_2010
27015,C1463,2005_2010
13039,C1464,2005_2010
28057,C1465,2005_2010
28127,C1466,2005_2010
13305,C1467,2005_2010
27085,C1468,2005_2010
28007,C1469,2005_2010
34027,C147,2005_2010
42131,C1470,2005_2010
47069,C1471,2005_2010
47097,C1472,2005_2010
48007,C1473,2005_2010
48259,C1474,2005_2010
55015,C1475,2005_2010
06069,C1476,2005_2010
18041,C1477,2005_2010
29007,C1478,2005_2010
29169,C1479,2005_2010
12069,C148,2005_2010
29221,C1480,2005_2010
39117,C1481,2005_2010
37131,C1482,2005_2010
40129,C1483,2005_2010
48179,C1483,2005_2010
48483,C1483,2005_2010
12133,C1484,2005_2010
48015,C1485,2005_2010
51053,C1486,2005_2010
21183,C1487,2005_2010
21209,C1488,2005_2010
22031,C1489,2005_2010
05105,C149,2005_2010
05119,C149,2005_2010
22041,C1490,2005_2010
29175,C1491,2005_2010
32007,C1492,2005_2010
39075,C1493,2005_2010
08067,C1494,2005_2010
37055,C1495,2005_2010
41057,C1496,2005_2010
12007,C1497,2005_2010
18073,C1498,2005_2010
08083,C1499,2005_2010
48113,C15,2005_2010
47007,C150,2005_2010
47065,C150,2005_2010
47121,C150,2005_2010
13279,C1500,2005_2010
50005,C1501,2005_2010
22111,C1502,2005_2010
28029,C1503,2005_2010
29141,C1504,2005_2010
56037,C1505,2005_2010
01087,C1506,2005_2010
01099,C1507,2005_2010
12027,C1508,2005_2010
21211,C1509,2005_2010
20091,C151,2005_2010
35047,C1510,2005_2010
18183,C1511,2005_2010
26031,C1512,2005_2010
27097,C1513,2005_2010
29195,C1514,2005_2010
40039,C1515,2005_2010
48293,C1516,2005_2010
51163,C1517,2005_2010
51678,C1517,2005_2010
17133,C1518,2005_2010
28145,C1519,2005_2010
41039,C152,2005_2010
40009,C1520,2005_2010
48233,C1521,2005_2010
18151,C1522,2005_2010
19083,C1523,2005_2010
39137,C1524,2005_2010
48473,C1525,2005_2010
13227,C1526,2005_2010
38059,C1527,2005_2010
01013,C1528,2005_2010
05083,C1529,2005_2010
22071,C153,2005_2010
08087,C1530,2005_2010
13147,C1531,2005_2010
20077,C1532,2005_2010
20191,C1532,2005_2010
21085,C1533,2005_2010
45001,C1534,2005_2010
22029,C1535,2005_2010
24029,C1536,2005_2010
05135,C1537,2005_2010
20099,C1538,2005_2010
21137,C1539,2005_2010
06091,C154,2005_2010
32029,C154,2005_2010
32031,C154,2005_2010
27021,C1540,2005_2010
48299,C1541,2005_2010
48407,C1542,2005_2010
49045,C1543,2005_2010
28123,C1544,2005_2010
50001,C1545,2005_2010
53017,C1546,2005_2010
55057,C1547,2005_2010
28141,C1548,2005_2010
39069,C1549,2005_2010
13135,C155,2005_2010
35055,C1550,2005_2010
17173,C1551,2005_2010
29025,C1552,2005_2010
29049,C1552,2005_2010
35029,C1553,2005_2010
51023,C1554,2005_2010
51139,C1555,2005_2010
13123,C1556,2005_2010
28043,C1557,2005_2010
32001,C1558,2005_2010
40065,C1559,2005_2010
42077,C156,2005_2010
04023,C1560,2005_2010
47185,C1561,2005_2010
21217,C1562,2005_2010
29131,C1563,2005_2010
37091,C1564,2005_2010
37093,C1565,2005_2010
13111,C1566,2005_2010
29225,C1567,2005_2010
48089,C1568,2005_2010
48365,C1569,2005_2010
55133,C157,2005_2010
51109,C1570,2005_2010
01091,C1571,2005_2010
22085,C1572,2005_2010
17045,C1573,2005_2010
18175,C1574,2005_2010
28115,C1575,2005_2010
29055,C1576,2005_2010
53075,C1577,2005_2010
30047,C1578,2005_2010
05071,C1579,2005_2010
39099,C158,2005_2010
17085,C1580,2005_2010
18001,C1581,2005_2010
18143,C1582,2005_2010
19027,C1583,2005_2010
39019,C1584,2005_2010
45011,C1585,2005_2010
46029,C1586,2005_2010
48123,C1587,2005_2010
51520,C1588,2005_2010
17181,C1589,2005_2010
12033,C159,2005_2010
54043,C1590,2005_2010
18075,C1591,2005_2010
51670,C1592,2005_2010
05057,C1593,2005_2010
13081,C1594,2005_2010
13107,C1595,2005_2010
13119,C1596,2005_2010
26137,C1597,2005_2010
31141,C1598,2005_2010
08045,C1599,2005_2010
06065,C16,2005_2010
19153,C160,2005_2010
21133,C1600,2005_2010
13131,C1601,2005_2010
27091,C1602,2005_2010
56029,C1603,2005_2010
24039,C1604,2005_2010
28163,C1605,2005_2010
53037,C1606,2005_2010
05003,C1607,2005_2010
05113,C1608,2005_2010
48457,C1609,2005_2010
41005,C161,2005_2010
54097,C1610,2005_2010
55121,C1611,2005_2010
01107,C1612,2005_2010
19167,C1613,2005_2010
47005,C1614,2005_2010
27095,C1615,2005_2010
28079,C1616,2005_2010
37033,C1617,2005_2010
49021,C1618,2005_2010
26109,C1619,2005_2010
41067,C162,2005_2010
13199,C1620,2005_2010
21051,C1621,2005_2010
35051,C1622,2005_2010
37115,C1623,2005_2010
18031,C1624,2005_2010
18119,C1625,2005_2010
27147,C1626,2005_2010
29121,C1627,2005_2010
36049,C1628,2005_2010
50017,C1629,2005_2010
33011,C163,2005_2010
13311,C1630,2005_2010
21173,C1631,2005_2010
12003,C1632,2005_2010
26127,C1633,2005_2010
27059,C1634,2005_2010
28139,C1635,2005_2010
37015,C1636,2005_2010
48035,C1637,2005_2010
13195,C1638,2005_2010
13225,C1639,2005_2010
06083,C164,2005_2010
18087,C1640,2005_2010
26029,C1641,2005_2010
28137,C1642,2005_2010
05149,C1643,2005_2010
18181,C1644,2005_2010
28101,C1645,2005_2010
47133,C1646,2005_2010
05029,C1647,2005_2010
12059,C1648,2005_2010
18137,C1649,2005_2010
18161,C165,2005_2010
39017,C165,2005_2010
18153,C1650,2005_2010
18179,C1651,2005_2010
28039,C1652,2005_2010
37123,C1653,2005_2010
41061,C1654,2005_2010
47057,C1655,2005_2010
27153,C1656,2005_2010
13267,C1657,2005_2010
51840,C1658,2005_2010
06035,C1659,2005_2010
06095,C166,2005_2010
13105,C1660,2005_2010
18079,C1661,2005_2010
26009,C1662,2005_2010
55067,C1663,2005_2010
05001,C1664,2005_2010
17193,C1665,2005_2010
19183,C1666,2005_2010
28031,C1667,2005_2010
47049,C1668,2005_2010
20051,C1669,2005_2010
06107,C167,2005_2010
20059,C1670,2005_2010
20107,C1670,2005_2010
48025,C1671,2005_2010
48285,C1672,2005_2010
05121,C1673,2005_2010
46081,C1674,2005_2010
48463,C1675,2005_2010
05019,C1676,2005_2010
06027,C1677,2005_2010
17145,C1678,2005_2010
38089,C1679,2005_2010
48085,C168,2005_2010
42067,C1680,2005_2010
47111,C1681,2005_2010
12079,C1682,2005_2010
48503,C1683,2005_2010
51005,C1684,2005_2010
51580,C1684,2005_2010
55137,C1685,2005_2010
13205,C1686,2005_2010
22077,C1687,2005_2010
26053,C1688,2005_2010
27045,C1689,2005_2010
36001,C169,2005_2010
27083,C1690,2005_2010
29155,C1691,2005_2010
17083,C1692,2005_2010
19171,C1693,2005_2010
55001,C1694,2005_2010
29143,C1695,2005_2010
51690,C1696,2005_2010
31047,C1697,2005_2010
05021,C1698,2005_2010
28051,C1699,2005_2010
39035,C17,2005_2010
34021,C170,2005_2010
29219,C1700,2005_2010
38093,C1701,2005_2010
13033,C1702,2005_2010
13035,C1703,2005_2010
18129,C1704,2005_2010
55047,C1705,2005_2010
05141,C1706,2005_2010
13207,C1707,2005_2010
17033,C1708,2005_2010
19145,C1709,2005_2010
53011,C171,2005_2010
47085,C1710,2005_2010
22083,C1711,2005_2010
26133,C1712,2005_2010
27115,C1713,2005_2010
40023,C1714,2005_2010
47081,C1715,2005_2010
47151,C1716,2005_2010
19065,C1717,2005_2010
27093,C1718,2005_2010
28159,C1719,2005_2010
12117,C172,2005_2010
29039,C1720,2005_2010
01007,C1721,2005_2010
13303,C1722,2005_2010
18049,C1723,2005_2010
29177,C1724,2005_2010
54041,C1725,2005_2010
13091,C1726,2005_2010
13189,C1727,2005_2010
56005,C1728,2005_2010
20121,C1729,2005_2010
55025,C173,2005_2010
30053,C1730,2005_2010
54103,C1731,2005_2010
13145,C1732,2005_2010
37185,C1733,2005_2010
47159,C1734,2005_2010
48289,C1735,2005_2010
13229,C1736,2005_2010
29217,C1737,2005_2010
29229,C1738,2005_2010
45037,C1739,2005_2010
37067,C174,2005_2010
05067,C1740,2005_2010
19097,C1741,2005_2010
20041,C1742,2005_2010
21167,C1743,2005_2010
29119,C1744,2005_2010
45049,C1745,2005_2010
20057,C1746,2005_2010
36123,C1747,2005_2010
37121,C1748,2005_2010
42093,C1749,2005_2010
22017,C175,2005_2010
22081,C175,2005_2010
48315,C175,2005_2010
08075,C1750,2005_2010
17159,C1751,2005_2010
19011,C1752,2005_2010
23021,C1753,2005_2010
37199,C1754,2005_2010
51081,C1755,2005_2010
06063,C1756,2005_2010
19087,C1757,2005_2010
48185,C1758,2005_2010
49007,C1759,2005_2010
45019,C176,2005_2010
48449,C1760,2005_2010
51135,C1761,2005_2010
51193,C1762,2005_2010
05089,C1763,2005_2010
17053,C1764,2005_2010
19017,C1765,2005_2010
19149,C1766,2005_2010
13237,C1767,2005_2010
17051,C1768,2005_2010
18047,C1769,2005_2010
18003,C177,2005_2010
51033,C1770,2005_2010
21205,C1771,2005_2010
21207,C1772,2005_2010
48177,C1773,2005_2010
48455,C1774,2005_2010
51077,C1775,2005_2010
55093,C1776,2005_2010
16057,C1777,2005_2010
26071,C1778,2005_2010
39175,C1779,2005_2010
42069,C178,2005_2010
45061,C1780,2005_2010
06021,C1781,2005_2010
19123,C1782,2005_2010
26011,C1783,2005_2010
40001,C1784,2005_2010
05075,C1785,2005_2010
27079,C1786,2005_2010
31025,C1787,2005_2010
54027,C1788,2005_2010
12049,C1789,2005_2010
42049,C179,2005_2010
27129,C1790,2005_2010
28013,C1791,2005_2010
28025,C1792,2005_2010
51141,C1793,2005_2010
08089,C1794,2005_2010
46093,C1795,2005_2010
18045,C1796,2005_2010
21097,C1797,2005_2010
41001,C1798,2005_2010
01057,C1799,2005_2010
12043,C18,2005_2010
12099,C18,2005_2010
25001,C180,2005_2010
18117,C1800,2005_2010
19157,C1801,2005_2010
47041,C1802,2005_2010
01065,C1803,2005_2010
17039,C1804,2005_2010
46135,C1805,2005_2010
05047,C1806,2005_2010
13187,C1807,2005_2010
29157,C1808,2005_2010
16067,C1809,2005_2010
17089,C181,2005_2010
17127,C1810,2005_2010
19067,C1811,2005_2010
47091,C1812,2005_2010
17015,C1813,2005_2010
17187,C1814,2005_2010
21025,C1815,2005_2010
17023,C1816,2005_2010
17191,C1817,2005_2010
20011,C1818,2005_2010
48161,C1819,2005_2010
17119,C182,2005_2010
48273,C1820,2005_2010
01067,C1821,2005_2010
13321,C1822,2005_2010
17149,C1823,2005_2010
21231,C1824,2005_2010
40153,C1825,2005_2010
12125,C1826,2005_2010
13169,C1827,2005_2010
16075,C1828,2005_2010
20133,C1829,2005_2010
42095,C183,2005_2010
37053,C1830,2005_2010
48145,C1831,2005_2010
13017,C1832,2005_2010
17041,C1833,2005_2010
17101,C1834,2005_2010
22049,C1835,2005_2010
40035,C1836,2005_2010
20055,C1837,2005_2010
21027,C1838,2005_2010
41013,C1839,2005_2010
12021,C184,2005_2010
48281,C1840,2005_2010
51147,C1841,2005_2010
53003,C1842,2005_2010
16045,C1843,2005_2010
19007,C1844,2005_2010
21119,C1845,2005_2010
22007,C1846,2005_2010
29053,C1847,2005_2010
40117,C1848,2005_2010
45053,C1849,2005_2010
48339,C185,2005_2010
47139,C1850,2005_2010
13029,C1851,2005_2010
18123,C1852,2005_2010
20061,C1853,2005_2010
21239,C1854,2005_2010
28153,C1855,2005_2010
37079,C1856,2005_2010
46083,C1857,2005_2010
47075,C1858,2005_2010
49047,C1859,2005_2010
45083,C186,2005_2010
27127,C1860,2005_2010
37173,C1861,2005_2010
48387,C1862,2005_2010
21163,C1863,2005_2010
27103,C1864,2005_2010
29147,C1865,2005_2010
46005,C1866,2005_2010
48071,C1867,2005_2010
18165,C1868,2005_2010
19085,C1869,2005_2010
45079,C187,2005_2010
21161,C1870,2005_2010
12129,C1871,2005_2010
38105,C1872,2005_2010
48057,C1873,2005_2010
51149,C1874,2005_2010
55049,C1875,2005_2010
21045,C1876,2005_2010
22037,C1877,2005_2010
29163,C1878,2005_2010
48093,C1879,2005_2010
51810,C188,2005_2010
51570,C1880,2005_2010
