garbage_bin,stratum,stage,total_candidates,kept_n,dropped_n,dropped_classes,kept_classes,support_json,note
g1,Q1|F,after_minpc,19,17,2,a3|a4,a1|a2|a5|b11|b12|b13|b14|b15|b16|b2|b31|b32|b33|b4|b5|b6|b7,"{""a1"":10,""a2"":280,""a3"":0,""a4"":1,""a5"":177,""b11"":99,""b12"":22,""b13"":158,""b14"":166,""b15"":194,""b16"":201,""b2"":154,""b31"":71,""b32"":87,""b33"":167,""b4"":227,""b5"":334,""b6"":145,""b7"":945}",AGE_Q×SEX
g1,Q1|F,after_support,19,16,3,a1|a3|a4,a2|a5|b11|b12|b13|b14|b15|b16|b2|b31|b32|b33|b4|b5|b6|b7,"{""a1"":10,""a2"":280,""a3"":0,""a4"":1,""a5"":177,""b11"":99,""b12"":22,""b13"":158,""b14"":166,""b15"":194,""b16"":201,""b2"":154,""b31"":71,""b32"":87,""b33"":167,""b4"":227,""b5"":334,""b6"":145,""b7"":945}",AGE_Q×SEX
g1,Q1|M,after_minpc,19,16,3,a3|a4|b13,a1|a2|a5|b11|b12|b14|b15|b16|b2|b31|b32|b33|b4|b5|b6|b7,"{""a1"":31,""a2"":384,""a3"":0,""a4"":7,""a5"":137,""b11"":155,""b12"":49,""b13"":2,""b14"":232,""b15"":250,""b16"":209,""b2"":180,""b31"":107,""b32"":113,""b33"":259,""b4"":270,""b5"":532,""b6"":152,""b7"":1007}",AGE_Q×SEX
g1,Q1|M,after_support,19,16,3,a3|a4|b13,a1|a2|a5|b11|b12|b14|b15|b16|b2|b31|b32|b33|b4|b5|b6|b7,"{""a1"":31,""a2"":384,""a3"":0,""a4"":7,""a5"":137,""b11"":155,""b12"":49,""b13"":2,""b14"":232,""b15"":250,""b16"":209,""b2"":180,""b31"":107,""b32"":113,""b33"":259,""b4"":270,""b5"":532,""b6"":152,""b7"":1007}",AGE_Q×SEX
g1,Q2|F,after_minpc,19,16,3,a1|a3|a4,a2|a5|b11|b12|b13|b14|b15|b16|b2|b31|b32|b33|b4|b5|b6|b7,"{""a1"":2,""a2"":316,""a3"":0,""a4"":0,""a5"":195,""b11"":129,""b12"":23,""b13"":84,""b14"":136,""b15"":147,""b16"":166,""b2"":117,""b31"":114,""b32"":99,""b33"":181,""b4"":293,""b5"":105,""b6"":155,""b7"":990}",AGE_Q×SEX
g1,Q2|F,after_support,19,16,3,a1|a3|a4,a2|a5|b11|b12|b13|b14|b15|b16|b2|b31|b32|b33|b4|b5|b6|b7,"{""a1"":2,""a2"":316,""a3"":0,""a4"":0,""a5"":195,""b11"":129,""b12"":23,""b13"":84,""b14"":136,""b15"":147,""b16"":166,""b2"":117,""b31"":114,""b32"":99,""b33"":181,""b4"":293,""b5"":105,""b6"":155,""b7"":990}",AGE_Q×SEX
g1,Q2|M,after_minpc,19,15,4,a1|a3|a4|b13,a2|a5|b11|b12|b14|b15|b16|b2|b31|b32|b33|b4|b5|b6|b7,"{""a1"":7,""a2"":355,""a3"":0,""a4"":0,""a5"":193,""b11"":204,""b12"":45,""b13"":1,""b14"":220,""b15"":249,""b16"":240,""b2"":171,""b31"":211,""b32"":164,""b33"":206,""b4"":349,""b5"":160,""b6"":182,""b7"":890}",AGE_Q×SEX
g1,Q2|M,after_support,19,15,4,a1|a3|a4|b13,a2|a5|b11|b12|b14|b15|b16|b2|b31|b32|b33|b4|b5|b6|b7,"{""a1"":7,""a2"":355,""a3"":0,""a4"":0,""a5"":193,""b11"":204,""b12"":45,""b13"":1,""b14"":220,""b15"":249,""b16"":240,""b2"":171,""b31"":211,""b32"":164,""b33"":206,""b4"":349,""b5"":160,""b6"":182,""b7"":890}",AGE_Q×SEX
g1,Q3|F,after_minpc,19,16,3,a1|a3|a4,a2|a5|b11|b12|b13|b14|b15|b16|b2|b31|b32|b33|b4|b5|b6|b7,"{""a1"":3,""a2"":368,""a3"":0,""a4"":0,""a5"":240,""b11"":60,""b12"":17,""b13"":41,""b14"":88,""b15"":105,""b16"":96,""b2"":118,""b31"":182,""b32"":122,""b33"":198,""b4"":266,""b5"":44,""b6"":131,""b7"":1061}",AGE_Q×SEX
g1,Q3|F,after_support,19,15,4,a1|a3|a4|b12,a2|a5|b11|b13|b14|b15|b16|b2|b31|b32|b33|b4|b5|b6|b7,"{""a1"":3,""a2"":368,""a3"":0,""a4"":0,""a5"":240,""b11"":60,""b12"":17,""b13"":41,""b14"":88,""b15"":105,""b16"":96,""b2"":118,""b31"":182,""b32"":122,""b33"":198,""b4"":266,""b5"":44,""b6"":131,""b7"":1061}",AGE_Q×SEX
g1,Q3|M,after_minpc,19,15,4,a1|a3|a4|b13,a2|a5|b11|b12|b14|b15|b16|b2|b31|b32|b33|b4|b5|b6|b7,"{""a1"":3,""a2"":380,""a3"":0,""a4"":0,""a5"":122,""b11"":100,""b12"":24,""b13"":0,""b14"":106,""b15"":159,""b16"":212,""b2"":121,""b31"":196,""b32"":139,""b33"":205,""b4"":341,""b5"":39,""b6"":144,""b7"":774}",AGE_Q×SEX
g1,Q3|M,after_support,19,15,4,a1|a3|a4|b13,a2|a5|b11|b12|b14|b15|b16|b2|b31|b32|b33|b4|b5|b6|b7,"{""a1"":3,""a2"":380,""a3"":0,""a4"":0,""a5"":122,""b11"":100,""b12"":24,""b13"":0,""b14"":106,""b15"":159,""b16"":212,""b2"":121,""b31"":196,""b32"":139,""b33"":205,""b4"":341,""b5"":39,""b6"":144,""b7"":774}",AGE_Q×SEX
g1,Q4|F,after_minpc,19,15,4,a1|a3|a4|b12,a2|a5|b11|b13|b14|b15|b16|b2|b31|b32|b33|b4|b5|b6|b7,"{""a1"":0,""a2"":634,""a3"":0,""a4"":0,""a5"":232,""b11"":31,""b12"":3,""b13"":23,""b14"":65,""b15"":66,""b16"":64,""b2"":88,""b31"":201,""b32"":155,""b33"":268,""b4"":313,""b5"":18,""b6"":129,""b7"":1457}",AGE_Q×SEX
g1,Q4|F,after_support,19,14,5,a1|a3|a4|b12|b5,a2|a5|b11|b13|b14|b15|b16|b2|b31|b32|b33|b4|b6|b7,"{""a1"":0,""a2"":634,""a3"":0,""a4"":0,""a5"":232,""b11"":31,""b12"":3,""b13"":23,""b14"":65,""b15"":66,""b16"":64,""b2"":88,""b31"":201,""b32"":155,""b33"":268,""b4"":313,""b5"":18,""b6"":129,""b7"":1457}",AGE_Q×SEX
g1,Q4|M,after_minpc,19,14,5,a1|a3|a4|b12|b13,a2|a5|b11|b14|b15|b16|b2|b31|b32|b33|b4|b5|b6|b7,"{""a1"":1,""a2"":440,""a3"":0,""a4"":0,""a5"":168,""b11"":34,""b12"":9,""b13"":0,""b14"":42,""b15"":61,""b16"":124,""b2"":84,""b31"":171,""b32"":121,""b33"":163,""b4"":288,""b5"":16,""b6"":119,""b7"":855}",AGE_Q×SEX
