garbage_bin,stratum,stage,total_candidates,kept_n,dropped_n,dropped_classes,kept_classes,support_json,note
g1,Q3|M,after_minpc,19,14,5,a1|a3|a4|b12|b13,a2|a5|b11|b14|b15|b16|b2|b31|b32|b33|b4|b5|b6|b7,"{""a1"":3,""a2"":264,""a3"":0,""a4"":0,""a5"":53,""b11"":54,""b12"":4,""b13"":0,""b14"":94,""b15"":106,""b16"":143,""b2"":103,""b31"":221,""b32"":134,""b33"":151,""b4"":209,""b5"":10,""b6"":98,""b7"":589}",AGE_Q×SEX
g1,Q3|M,after_support,19,13,6,a1|a3|a4|b12|b13|b5,a2|a5|b11|b14|b15|b16|b2|b31|b32|b33|b4|b6|b7,"{""a1"":3,""a2"":264,""a3"":0,""a4"":0,""a5"":53,""b11"":54,""b12"":4,""b13"":0,""b14"":94,""b15"":106,""b16"":143,""b2"":103,""b31"":221,""b32"":134,""b33"":151,""b4"":209,""b5"":10,""b6"":98,""b7"":589}",AGE_Q×SEX
g1,Q4|F,after_minpc,19,14,5,a1|a3|a4|b11|b12,a2|a5|b13|b14|b15|b16|b2|b31|b32|b33|b4|b5|b6|b7,"{""a1"":0,""a2"":351,""a3"":0,""a4"":0,""a5"":72,""b11"":8,""b12"":0,""b13"":10,""b14"":64,""b15"":41,""b16"":39,""b2"":142,""b31"":246,""b32"":127,""b33"":202,""b4"":135,""b5"":10,""b6"":98,""b7"":1029}",AGE_Q×SEX
g1,Q4|F,after_support,19,12,7,a1|a3|a4|b11|b12|b13|b5,a2|a5|b14|b15|b16|b2|b31|b32|b33|b4|b6|b7,"{""a1"":0,""a2"":351,""a3"":0,""a4"":0,""a5"":72,""b11"":8,""b12"":0,""b13"":10,""b14"":64,""b15"":41,""b16"":39,""b2"":142,""b31"":246,""b32"":127,""b33"":202,""b4"":135,""b5"":10,""b6"":98,""b7"":1029}",AGE_Q×SEX
g1,Q4|M,after_minpc,19,13,6,a1|a3|a4|b12|b13|b5,a2|a5|b11|b14|b15|b16|b2|b31|b32|b33|b4|b6|b7,"{""a1"":0,""a2"":193,""a3"":0,""a4"":0,""a5"":27,""b11"":10,""b12"":1,""b13"":1,""b14"":31,""b15"":33,""b16"":63,""b2"":51,""b31"":104,""b32"":60,""b33"":97,""b4"":125,""b5"":5,""b6"":68,""b7"":377}",AGE_Q×SEX
g1,Q4|M,after_support,19,12,7,a1|a3|a4|b11|b12|b13|b5,a2|a5|b14|b15|b16|b2|b31|b32|b33|b4|b6|b7,"{""a1"":0,""a2"":193,""a3"":0,""a4"":0,""a5"":27,""b11"":10,""b12"":1,""b13"":1,""b14"":31,""b15"":33,""b16"":63,""b2"":51,""b31"":104,""b32"":60,""b33"":97,""b4"":125,""b5"":5,""b6"":68,""b7"":377}",AGE_Q×SEX
g2,Q1|F,after_minpc,8,8,0,,b2|b31|b32|b33|b4|b5|b6|b7,"{""b2"":620,""b31"":2190,""b32"":181,""b33"":993,""b4"":715,""b5"":72,""b6"":182,""b7"":349}",AGE_Q×SEX
g2,Q1|F,after_support,8,8,0,,b2|b31|b32|b33|b4|b5|b6|b7,"{""b2"":620,""b31"":2190,""b32"":181,""b33"":993,""b4"":715,""b5"":72,""b6"":182,""b7"":349}",AGE_Q×SEX
g2,Q1|M,after_minpc,8,8,0,,b2|b31|b32|b33|b4|b5|b6|b7,"{""b2"":572,""b31"":3507,""b32"":170,""b33"":1070,""b4"":726,""b5"":103,""b6"":247,""b7"":349}",AGE_Q×SEX
g2,Q1|M,after_support,8,8,0,,b2|b31|b32|b33|b4|b5|b6|b7,"{""b2"":572,""b31"":3507,""b32"":170,""b33"":1070,""b4"":726,""b5"":103,""b6"":247,""b7"":349}",AGE_Q×SEX
g2,Q2|F,after_minpc,8,8,0,,b2|b31|b32|b33|b4|b5|b6|b7,"{""b2"":353,""b31"":2521,""b32"":261,""b33"":907,""b4"":556,""b5"":27,""b6"":171,""b7"":277}",AGE_Q×SEX
g2,Q2|F,after_support,8,8,0,,b2|b31|b32|b33|b4|b5|b6|b7,"{""b2"":353,""b31"":2521,""b32"":261,""b33"":907,""b4"":556,""b5"":27,""b6"":171,""b7"":277}",AGE_Q×SEX
g2,Q2|M,after_minpc,8,8,0,,b2|b31|b32|b33|b4|b5|b6|b7,"{""b2"":259,""b31"":2548,""b32"":188,""b33"":654,""b4"":548,""b5"":26,""b6"":159,""b7"":180}",AGE_Q×SEX
g2,Q2|M,after_support,8,8,0,,b2|b31|b32|b33|b4|b5|b6|b7,"{""b2"":259,""b31"":2548,""b32"":188,""b33"":654,""b4"":548,""b5"":26,""b6"":159,""b7"":180}",AGE_Q×SEX
g2,Q3|F,after_minpc,8,8,0,,b2|b31|b32|b33|b4|b5|b6|b7,"{""b2"":257,""b31"":3154,""b32"":318,""b33"":1175,""b4"":468,""b5"":14,""b6"":186,""b7"":308}",AGE_Q×SEX
g2,Q3|F,after_support,8,7,1,b5,b2|b31|b32|b33|b4|b6|b7,"{""b2"":257,""b31"":3154,""b32"":318,""b33"":1175,""b4"":468,""b5"":14,""b6"":186,""b7"":308}",AGE_Q×SEX
g2,Q3|M,after_minpc,8,8,0,,b2|b31|b32|b33|b4|b5|b6|b7,"{""b2"":128,""b31"":2002,""b32"":159,""b33"":547,""b4"":386,""b5"":14,""b6"":124,""b7"":138}",AGE_Q×SEX
g2,Q3|M,after_support,8,7,1,b5,b2|b31|b32|b33|b4|b6|b7,"{""b2"":128,""b31"":2002,""b32"":159,""b33"":547,""b4"":386,""b5"":14,""b6"":124,""b7"":138}",AGE_Q×SEX
g2,Q4|F,after_minpc,8,7,1,b5,b2|b31|b32|b33|b4|b6|b7,"{""b2"":158,""b31"":3115,""b32"":339,""b33"":1062,""b4"":290,""b5"":3,""b6"":137,""b7"":310}",AGE_Q×SEX
g2,Q4|F,after_support,8,7,1,b5,b2|b31|b32|b33|b4|b6|b7,"{""b2"":158,""b31"":3115,""b32"":339,""b33"":1062,""b4"":290,""b5"":3,""b6"":137,""b7"":310}",AGE_Q×SEX
g2,Q4|M,after_minpc,8,7,1,b5,b2|b31|b32|b33|b4|b6|b7,"{""b2"":34,""b31"":1063,""b32"":81,""b33"":311,""b4"":157,""b5"":2,""b6"":91,""b7"":91}",AGE_Q×SEX
g2,Q4|M,after_support,8,7,1,b5,b2|b31|b32|b33|b4|b6|b7,"{""b2"":34,""b31"":1063,""b32"":81,""b33"":311,""b4"":157,""b5"":2,""b6"":91,""b7"":91}",AGE_Q×SEX
g4,Q1|F,after_minpc,22,19,3,a3|c21|c22,a1|a2|a4|a5|b11|b12|b13|b14|b15|b16|b2|b31|b32|b33|b4|b5|b6|b7|c12,"{""a1"":11,""a2"":22,""a3"":0,""a4"":10,""a5"":44,""b11"":43,""b12"":10,""b13"":39,""b14"":45,""b15"":30,""b16"":84,""b2"":74,""b31"":67,""b32"":51,""b33"":72,""b4"":63,""b5"":48,""b6"":93,""b7"":145,""c12"":16,""c21"":0,""c22"":2}",AGE_Q×SEX
g4,Q1|F,after_support,22,15,7,a1|a3|a4|b12|c12|c21|c22,a2|a5|b11|b13|b14|b15|b16|b2|b31|b32|b33|b4|b5|b6|b7,"{""a1"":11,""a2"":22,""a3"":0,""a4"":10,""a5"":44,""b11"":43,""b12"":10,""b13"":39,""b14"":45,""b15"":30,""b16"":84,""b2"":74,""b31"":67,""b32"":51,""b33"":72,""b4"":63,""b5"":48,""b6"":93,""b7"":145,""c12"":16,""c21"":0,""c22"":2}",AGE_Q×SEX
g4,Q1|M,after_minpc,22,18,4,a3|b13|c21|c22,a1|a2|a4|a5|b11|b12|b14|b15|b16|b2|b31|b32|b33|b4|b5|b6|b7|c12,"{""a1"":33,""a2"":26,""a3"":0,""a4"":18,""a5"":49,""b11"":73,""b12"":10,""b13"":0,""b14"":93,""b15"":34,""b16"":88,""b2"":44,""b31"":122,""b32"":60,""b33"":71,""b4"":70,""b5"":78,""b6"":108,""b7"":142,""c12"":24,""c21"":5,""c22"":4}",AGE_Q×SEX
g4,Q1|M,after_support,22,16,6,a3|a4|b12|b13|c21|c22,a1|a2|a5|b11|b14|b15|b16|b2|b31|b32|b33|b4|b5|b6|b7|c12,"{""a1"":33,""a2"":26,""a3"":0,""a4"":18,""a5"":49,""b11"":73,""b12"":10,""b13"":0,""b14"":93,""b15"":34,""b16"":88,""b2"":44,""b31"":122,""b32"":60,""b33"":71,""b4"":70,""b5"":78,""b6"":108,""b7"":142,""c12"":24,""c21"":5,""c22"":4}",AGE_Q×SEX
g4,Q2|F,after_minpc,22,16,6,a1|a3|a4|b12|c21|c22,a2|a5|b11|b13|b14|b15|b16|b2|b31|b32|b33|b4|b5|b6|b7|c12,"{""a1"":0,""a2"":31,""a3"":0,""a4"":0,""a5"":41,""b11"":14,""b12"":2,""b13"":17,""b14"":47,""b15"":18,""b16"":29,""b2"":46,""b31"":112,""b32"":111,""b33"":56,""b4"":69,""b5"":13,""b6"":78,""b7"":144,""c12"":19,""c21"":0,""c22"":0}",AGE_Q×SEX
g4,Q2|F,after_support,22,11,11,a1|a3|a4|b11|b12|b13|b15|b5|c12|c21|c22,a2|a5|b14|b16|b2|b31|b32|b33|b4|b6|b7,"{""a1"":0,""a2"":31,""a3"":0,""a4"":0,""a5"":41,""b11"":14,""b12"":2,""b13"":17,""b14"":47,""b15"":18,""b16"":29,""b2"":46,""b31"":112,""b32"":111,""b33"":56,""b4"":69,""b5"":13,""b6"":78,""b7"":144,""c12"":19,""c21"":0,""c22"":0}",AGE_Q×SEX
g4,Q2|M,after_minpc,22,14,8,a1|a3|a4|b12|b13|b5|c21|c22,a2|a5|b11|b14|b15|b16|b2|b31|b32|b33|b4|b6|b7|c12,"{""a1"":0,""a2"":37,""a3"":0,""a4"":0,""a5"":25,""b11"":38,""b12"":2,""b13"":1,""b14"":34,""b15"":17,""b16"":70,""b2"":25,""b31"":95,""b32"":69,""b33"":44,""b4"":62,""b5"":8,""b6"":63,""b7"":101,""c12"":10,""c21"":0,""c22"":0}",AGE_Q×SEX
g4,Q2|M,after_support,22,12,10,a1|a3|a4|b12|b13|b15|b5|c12|c21|c22,a2|a5|b11|b14|b16|b2|b31|b32|b33|b4|b6|b7,"{""a1"":0,""a2"":37,""a3"":0,""a4"":0,""a5"":25,""b11"":38,""b12"":2,""b13"":1,""b14"":34,""b15"":17,""b16"":70,""b2"":25,""b31"":95,""b32"":69,""b33"":44,""b4"":62,""b5"":8,""b6"":63,""b7"":101,""c12"":10,""c21"":0,""c22"":0}",AGE_Q×SEX
g4,Q3|F,after_minpc,22,13,9,a1|a3|a4|b11|b12|b13|b5|c21|c22,a2|a5|b14|b15|b16|b2|b31|b32|b33|b4|b6|b7|c12,"{""a1"":1,""a2"":55,""a3"":0,""a4"":0,""a5"":46,""b11"":9,""b12"":1,""b13"":8,""b14"":33,""b15"":11,""b16"":25,""b2"":35,""b31"":144,""b32"":136,""b33"":81,""b4"":52,""b5"":5,""b6"":48,""b7"":152,""c12"":27,""c21"":0,""c22"":0}",AGE_Q×SEX
g4,Q3|F,after_support,22,12,10,a1|a3|a4|b11|b12|b13|b15|b5|c21|c22,a2|a5|b14|b16|b2|b31|b32|b33|b4|b6|b7|c12,"{""a1"":1,""a2"":55,""a3"":0,""a4"":0,""a5"":46,""b11"":9,""b12"":1,""b13"":8,""b14"":33,""b15"":11,""b16"":25,""b2"":35,""b31"":144,""b32"":136,""b33"":81,""b4"":52,""b5"":5,""b6"":48,""b7"":152,""c12"":27,""c21"":0,""c22"":0}",AGE_Q×SEX
g4,Q3|M,after_minpc,22,11,11,a1|a3|a4|b11|b12|b13|b15|b5|c12|c21|c22,a2|a5|b14|b16|b2|b31|b32|b33|b4|b6|b7,"{""a1"":1,""a2"":24,""a3"":0,""a4"":0,""a5"":21,""b11"":9,""b12"":2,""b13"":0,""b14"":22,""b15"":5,""b16"":38,""b2"":10,""b31"":48,""b32"":47,""b33"":33,""b4"":37,""b5"":1,""b6"":41,""b7"":64,""c12"":8,""c21"":0,""c22"":0}",AGE_Q×SEX
g4,Q3|M,after_support,22,10,12,a1|a3|a4|b11|b12|b13|b15|b2|b5|c12|c21|c22,a2|a5|b14|b16|b31|b32|b33|b4|b6|b7,"{""a1"":1,""a2"":24,""a3"":0,""a4"":0,""a5"":21,""b11"":9,""b12"":2,""b13"":0,""b14"":22,""b15"":5,""b16"":38,""b2"":10,""b31"":48,""b32"":47,""b33"":33,""b4"":37,""b5"":1,""b6"":41,""b7"":64,""c12"":8,""c21"":0,""c22"":0}",AGE_Q×SEX
g4,Q4|F,after_minpc,22,12,10,a1|a3|a4|b11|b12|b13|b15|b5|c21|c22,a2|a5|b14|b16|b2|b31|b32|b33|b4|b6|b7|c12,"{""a1"":0,""a2"":46,""a3"":0,""a4"":0,""a5"":63,""b11"":4,""b12"":1,""b13"":8,""b14"":23,""b15"":6,""b16"":25,""b2"":27,""b31"":148,""b32"":126,""b33"":54,""b4"":34,""b5"":2,""b6"":58,""b7"":150,""c12"":26,""c21"":0,""c22"":0}",AGE_Q×SEX
g4,Q4|F,after_support,22,12,10,a1|a3|a4|b11|b12|b13|b15|b5|c21|c22,a2|a5|b14|b16|b2|b31|b32|b33|b4|b6|b7|c12,"{""a1"":0,""a2"":46,""a3"":0,""a4"":0,""a5"":63,""b11"":4,""b12"":1,""b13"":8,""b14"":23,""b15"":6,""b16"":25,""b2"":27,""b31"":148,""b32"":126,""b33"":54,""b4"":34,""b5"":2,""b6"":58,""b7"":150,""c12"":26,""c21"":0,""c22"":0}",AGE_Q×SEX
g4,Q4|M,after_minpc,22,10,12,a1|a3|a4|b11|b12|b13|b14|b15|b2|b5|c21|c22,a2|a5|b16|b31|b32|b33|b4|b6|b7|c12,"{""a1"":0,""a2"":24,""a3"":0,""a4"":0,""a5"":17,""b11"":3,""b12"":1,""b13"":0,""b14"":6,""b15"":2,""b16"":27,""b2"":7,""b31"":38,""b32"":39,""b33"":12,""b4"":20,""b5"":0,""b6"":17,""b7"":41,""c12"":10,""c21"":0,""c22"":1}",AGE_Q×SEX
g4,Q4|M,after_support,22,6,16,a1|a3|a4|a5|b11|b12|b13|b14|b15|b2|b33|b5|b6|c12|c21|c22,a2|b16|b31|b32|b4|b7,"{""a1"":0,""a2"":24,""a3"":0,""a4"":0,""a5"":17,""b11"":3,""b12"":1,""b13"":0,""b14"":6,""b15"":2,""b16"":27,""b2"":7,""b31"":38,""b32"":39,""b33"":12,""b4"":20,""b5"":0,""b6"":17,""b7"":41,""c12"":10,""c21"":0,""c22"":1}",AGE_Q×SEX
g5,Q1|F,after_minpc,24,23,1,a3,a1|a2|a4|a5|b11|b12|b13|b14|b15|b16|b2|b31|b32|b33|b4|b5|b6|b7|b8|c11|c12|c21|c22,"{""a1"":38,""a2"":64,""a3"":3,""a4"":46,""a5"":60,""b11"":77,""b12"":10,""b13"":153,""b14"":84,""b15"":84,""b16"":232,""b2"":112,""b31"":160,""b32"":108,""b33"":165,""b4"":152,""b5"":107,""b6"":53,""b7"":484,""b8"":139,""c11"":52,""c12"":87,""c21"":15,""c22"":18}",AGE_Q×SEX
g5,Q1|F,after_support,24,20,4,a3|b12|c21|c22,a1|a2|a4|a5|b11|b13|b14|b15|b16|b2|b31|b32|b33|b4|b5|b6|b7|b8|c11|c12,"{""a1"":38,""a2"":64,""a3"":3,""a4"":46,""a5"":60,""b11"":77,""b12"":10,""b13"":153,""b14"":84,""b15"":84,""b16"":232,""b2"":112,""b31"":160,""b32"":108,""b33"":165,""b4"":152,""b5"":107,""b6"":53,""b7"":484,""b8"":139,""c11"":52,""c12"":87,""c21"":15,""c22"":18}",AGE_Q×SEX
g5,Q1|M,after_minpc,24,22,2,a3|b13,a1|a2|a4|a5|b11|b12|b14|b15|b16|b2|b31|b32|b33|b4|b5|b6|b7|b8|c11|c12|c21|c22,"{""a1"":105,""a2"":72,""a3"":0,""a4"":65,""a5"":80,""b11"":118,""b12"":29,""b13"":2,""b14"":117,""b15"":123,""b16"":212,""b2"":137,""b31"":410,""b32"":103,""b33"":232,""b4"":151,""b5"":219,""b6"":71,""b7"":532,""b8"":301,""c11"":153,""c12"":188,""c21"":62,""c22"":42}",AGE_Q×SEX
g5,Q1|M,after_support,24,22,2,a3|b13,a1|a2|a4|a5|b11|b12|b14|b15|b16|b2|b31|b32|b33|b4|b5|b6|b7|b8|c11|c12|c21|c22,"{""a1"":105,""a2"":72,""a3"":0,""a4"":65,""a5"":80,""b11"":118,""b12"":29,""b13"":2,""b14"":117,""b15"":123,""b16"":212,""b2"":137,""b31"":410,""b32"":103,""b33"":232,""b4"":151,""b5"":219,""b6"":71,""b7"":532,""b8"":301,""c11"":153,""c12"":188,""c21"":62,""c22"":42}",AGE_Q×SEX
g5,Q2|F,after_minpc,24,20,4,a3|a4|c21|c22,a1|a2|a5|b11|b12|b13|b14|b15|b16|b2|b31|b32|b33|b4|b5|b6|b7|b8|c11|c12,"{""a1"":13,""a2"":255,""a3"":0,""a4"":0,""a5"":151,""b11"":917,""b12"":64,""b13"":553,""b14"":642,""b15"":300,""b16"":918,""b2"":693,""b31"":2718,""b32"":762,""b33"":833,""b4"":1246,""b5"":294,""b6"":326,""b7"":925,""b8"":478,""c11"":25,""c12"":137,""c21"":7,""c22"":2}",AGE_Q×SEX
g5,Q2|F,after_support,24,19,5,a1|a3|a4|c21|c22,a2|a5|b11|b12|b13|b14|b15|b16|b2|b31|b32|b33|b4|b5|b6|b7|b8|c11|c12,"{""a1"":13,""a2"":255,""a3"":0,""a4"":0,""a5"":151,""b11"":917,""b12"":64,""b13"":553,""b14"":642,""b15"":300,""b16"":918,""b2"":693,""b31"":2718,""b32"":762,""b33"":833,""b4"":1246,""b5"":294,""b6"":326,""b7"":925,""b8"":478,""c11"":25,""c12"":137,""c21"":7,""c22"":2}",AGE_Q×SEX
g5,Q2|M,after_minpc,24,20,4,a3|a4|b13|c22,a1|a2|a5|b11|b12|b14|b15|b16|b2|b31|b32|b33|b4|b5|b6|b7|b8|c11|c12|c21,"{""a1"":50,""a2"":312,""a3"":0,""a4"":0,""a5"":166,""b11"":1698,""b12"":163,""b13"":5,""b14"":938,""b15"":408,""b16"":1123,""b2"":773,""b31"":5141,""b32"":860,""b33"":1191,""b4"":1386,""b5"":521,""b6"":368,""b7"":940,""b8"":570,""c11"":58,""c12"":195,""c21"":17,""c22"":9}",AGE_Q×SEX
g5,Q2|M,after_support,24,19,5,a3|a4|b13|c21|c22,a1|a2|a5|b11|b12|b14|b15|b16|b2|b31|b32|b33|b4|b5|b6|b7|b8|c11|c12,"{""a1"":50,""a2"":312,""a3"":0,""a4"":0,""a5"":166,""b11"":1698,""b12"":163,""b13"":5,""b14"":938,""b15"":408,""b16"":1123,""b2"":773,""b31"":5141,""b32"":860,""b33"":1191,""b4"":1386,""b5"":521,""b6"":368,""b7"":940,""b8"":570,""c11"":58,""c12"":195,""c21"":17,""c22"":9}",AGE_Q×SEX
g5,Q3|F,after_minpc,24,20,4,a3|a4|c21|c22,a1|a2|a5|b11|b12|b13|b14|b15|b16|b2|b31|b32|b33|b4|b5|b6|b7|b8|c11|c12,"{""a1"":15,""a2"":559,""a3"":0,""a4"":0,""a5"":189,""b11"":766,""b12"":68,""b13"":364,""b14"":775,""b15"":315,""b16"":718,""b2"":753,""b31"":6020,""b32"":1759,""b33"":1361,""b4"":1872,""b5"":152,""b6"":411,""b7"":1408,""b8"":1501,""c11"":11,""c12"":235,""c21"":0,""c22"":0}",AGE_Q×SEX
g5,Q3|F,after_support,24,18,6,a1|a3|a4|c11|c21|c22,a2|a5|b11|b12|b13|b14|b15|b16|b2|b31|b32|b33|b4|b5|b6|b7|b8|c12,"{""a1"":15,""a2"":559,""a3"":0,""a4"":0,""a5"":189,""b11"":766,""b12"":68,""b13"":364,""b14"":775,""b15"":315,""b16"":718,""b2"":753,""b31"":6020,""b32"":1759,""b33"":1361,""b4"":1872,""b5"":152,""b6"":411,""b7"":1408,""b8"":1501,""c11"":11,""c12"":235,""c21"":0,""c22"":0}",AGE_Q×SEX
g5,Q3|M,after_minpc,24,20,4,a3|a4|b13|c22,a1|a2|a5|b11|b12|b14|b15|b16|b2|b31|b32|b33|b4|b5|b6|b7|b8|c11|c12|c21,"{""a1"":16,""a2"":642,""a3"":0,""a4"":0,""a5"":151,""b11"":1004,""b12"":69,""b13"":7,""b14"":657,""b15"":299,""b16"":1126,""b2"":553,""b31"":6086,""b32"":1284,""b33"":1185,""b4"":1942,""b5"":125,""b6"":405,""b7"":912,""b8"":1051,""c11"":18,""c12"":195,""c21"":12,""c22"":2}",AGE_Q×SEX
g5,Q3|M,after_support,24,17,7,a1|a3|a4|b13|c11|c21|c22,a2|a5|b11|b12|b14|b15|b16|b2|b31|b32|b33|b4|b5|b6|b7|b8|c12,"{""a1"":16,""a2"":642,""a3"":0,""a4"":0,""a5"":151,""b11"":1004,""b12"":69,""b13"":7,""b14"":657,""b15"":299,""b16"":1126,""b2"":553,""b31"":6086,""b32"":1284,""b33"":1185,""b4"":1942,""b5"":125,""b6"":405,""b7"":912,""b8"":1051,""c11"":18,""c12"":195,""c21"":12,""c22"":2}",AGE_Q×SEX
g5,Q4|F,after_minpc,24,18,6,a1|a3|a4|c11|c21|c22,a2|a5|b11|b12|b13|b14|b15|b16|b2|b31|b32|b33|b4|b5|b6|b7|b8|c12,"{""a1"":4,""a2"":967,""a3"":0,""a4"":0,""a5"":231,""b11"":192,""b12"":25,""b13"":199,""b14"":442,""b15"":157,""b16"":375,""b2"":463,""b31"":7368,""b32"":2038,""b33"":1461,""b4"":1139,""b5"":49,""b6"":346,""b7"":1486,""b8"":2375,""c11"":5,""c12"":328,""c21"":0,""c22"":0}",AGE_Q×SEX
g5,Q4|F,after_support,24,18,6,a1|a3|a4|c11|c21|c22,a2|a5|b11|b12|b13|b14|b15|b16|b2|b31|b32|b33|b4|b5|b6|b7|b8|c12,"{""a1"":4,""a2"":967,""a3"":0,""a4"":0,""a5"":231,""b11"":192,""b12"":25,""b13"":199,""b14"":442,""b15"":157,""b16"":375,""b2"":463,""b31"":7368,""b32"":2038,""b33"":1461,""b4"":1139,""b5"":49,""b6"":346,""b7"":1486,""b8"":2375,""c11"":5,""c12"":328,""c21"":0,""c22"":0}",AGE_Q×SEX
g5,Q4|M,after_minpc,24,17,7,a1|a3|a4|b13|c11|c21|c22,a2|a5|b11|b12|b14|b15|b16|b2|b31|b32|b33|b4|b5|b6|b7|b8|c12,"{""a1"":6,""a2"":493,""a3"":0,""a4"":0,""a5"":86,""b11"":164,""b12"":15,""b13"":3,""b14"":210,""b15"":95,""b16"":521,""b2"":204,""b31"":3155,""b32"":808,""b33"":631,""b4"":812,""b5"":22,""b6"":221,""b7"":508,""b8"":707,""c11"":8,""c12"":148,""c21"":3,""c22"":0}",AGE_Q×SEX
