cluster,deaths,S_raw,I_raw,S_rare,I_rare,S_resid,I_resid,period
C1154,1044,0.8933240116850898,0.6379554362026632,0.8892604023776862,0.6347382157001847,0.0062952778638712004,0.020265342201773104,2005_2010
C1155,1050,0.8895238095238096,0.6273308150404746,0.877876848041457,0.6253432596637943,0.002492723699666674,0.00963333299820809,2005_2010
C1156,1031,0.8865104175976354,0.6183485616972024,0.8898557765584514,0.6065166704544515,-5.131735468435907e-4,6.746217189732119e-4,2005_2010
C1157,1023,0.8860509359989069,0.6207558185404424,0.8919705456485291,0.613148851103985,-9.694581225218496e-4,0.0030919209555842885,2005_2010
C1158,1021,0.8942434152148658,0.6322732486847774,0.8854785855814662,0.6036458864741786,0.0072238242518329245,0.014611873957097449,2005_2010
C1159,1045,0.883514571552849,0.6148541240871503,0.8803250266727632,0.6058713865366981,-0.0035145552051653885,-0.0028372041950730058,2005_2010
C116,10688,0.8861805183607336,0.615098742843697,0.871527777777778,0.6007801884724967,-0.0018034426996130124,-0.005591882446324815,2005_2010
C1160,1090,0.8834003871727968,0.6033385163151165,0.880153558908703,0.5927446356304747,-0.003646043680376192,-0.014407167074275902,2005_2010
C1161,987,0.8836721349170421,0.6081330309901731,0.8866598079561042,0.608226019134186,-0.0033335564881354332,-0.009484682861286215,2005_2010
C1162,1029,0.8903319761890595,0.6229587810356261,0.8891222755677488,0.6393836616428349,0.003309181970899539,0.005287344338561276,2005_2010
C1163,1047,0.8888761176016619,0.6294642991339757,0.8873456790123456,0.6393152120315527,0.0018462060957705928,0.011770505825146868,2005_2010
C1164,973,0.890265324079013,0.6279432132963911,0.8892175354366711,0.6332668366960458,0.0032654955821513685,0.010343915837520347,2005_2010
C1165,1068,0.8873984766233218,0.6135519182742872,0.884845107453132,0.6055333333333289,3.6041452116319564e-4,-0.0041674774442338565,2005_2010
C1166,1046,0.8911066102680154,0.6361448568985879,0.8807060661484529,0.6194401128685024,0.004077090948682472,0.018452295514468923,2005_2010
C1167,1034,0.8843068738331917,0.6106947788629503,0.8742426840420667,0.6094182825484677,-0.0027179098096242645,-0.006982906955457978,2005_2010
C1168,999,0.8845301758214672,0.60828214011900406,0.875985939643347,0.5985114644970443,-0.0024804751858620243,-0.00935115268668545,2005_2010
C1169,1037,0.8855174363404563,0.6264467592592531,0.8769385383325712,0.6340339421147606,-0.0015085363491771486,0.008765338442475887,2005_2010
C117,10614,0.8892535000666981,0.623523453431741,0.8815872199359853,0.6211424615121403,0.0012723929737777212,0.002841792939004901,2005_2010
C1170,1395,0.8908241158258501,0.6245742989155176,0.8874314128943758,0.6245661529918157,0.003676412284117119,0.0065105007799041185,2005_2010
C1171,1002,0.884671774216039,0.6102468856765585,0.8824112178021642,0.6082887170335212,-0.0023401073924759048,-0.007390272656841013,2005_2010
C1172,987,0.8861706746981274,0.619327757157183,0.8891746684956561,0.6037144295108315,-8.350167070501594e-4,0.0017100433057236786,2005_2010
C1173,999,0.8963978994009024,0.6430421903558282,0.8982338820301783,0.6456568059065493,0.009387248393573196,0.02540889755013871,2005_2010
C1174,992,0.8822068483350677,0.6097914531275459,0.8703989483310473,0.6107897918504663,-0.004800916852346143,-0.007832774826769745,2005_2010
C1175,1029,0.8834414232165169,0.618030138461683,0.8861215896966925,0.6266540295502844,-0.003581371001643057,3.587017646181774e-4,2005_2010
C1176,1359,0.8824640028242208,0.6106349350273,0.8837305669867397,0.613560090702965,-0.004672967629537322,-0.007395148652759424,2005_2010
C1177,950,0.881201108033241,0.609923359045359,0.8737854366712392,0.6056807113457123,-0.005788903109231813,-0.007645100432962718,2005_2010
C1178,1014,0.8894179708927092,0.6230911242603631,0.8900653482700807,0.5985909226948821,0.0024012034142520348,0.005438618578148665,2005_2010
C1179,1020,0.8890984236831988,0.6168036212594662,0.8743617588782198,0.6090755283957484,0.0020792348889583086,-8.564901876081415e-4,2005_2010
C118,10614,0.8865745718978695,0.6176860950108302,0.8850546791647614,0.6407455879436971,-0.0014065351950509214,-0.00299556548190592,2005_2010
C1180,1020,0.8807016532103038,0.5923832671064598,0.8764336610272824,0.5773619464864824,-0.006317535583936691,-0.025276844340614505,2005_2010
C1181,1027,0.8870107866570465,0.6163370017846517,0.8826684194482548,0.6037935582396272,-1.1209085859861625e-5,-0.0013319267657817735,2005_2010
C1182,1037,0.8922053732253767,0.6331680440771329,0.8969573997866178,0.6334134173848485,0.005179400535743272,0.0154866232603557,2005_2010
C1183,996,0.8865381203528975,0.6202929687499876,0.8840353985672915,0.6053173408803482,-4.7129635589089494e-4,0.002663553086029709,2005_2010
C1184,968,0.8830595587733079,0.6026153312521723,0.8814681450998323,0.607958489518262,-0.00393815538338156,-0.014977324704464527,2005_2010
C1185,1004,0.8867279884446279,0.6166974358974403,0.8921086724584666,0.6230430226824444,-2.847115215056016e-4,-9.422930364817387e-4,2005_2010
C1186,992,0.8953767234651404,0.6357667931472935,0.8970002667276329,0.6432898962200819,0.008368958277726586,0.018142565192977807,2005_2010
C1187,1021,0.894594514221908,0.6487761426223552,0.8935899634202102,0.6449507535303197,0.007574923258875146,0.031114767894675207,2005_2010
C1188,1014,0.8941952701624982,0.6412981240477333,0.8977194787379972,0.6470570784383536,0.0071785026840410155,0.023645618365518945,2005_2010
C1189,1016,0.8873302746605494,0.6204529289234368,0.8842021033379057,0.611609344181462,3.1269849012109115e-4,0.0027978830021431287,2005_2010
C119,10519,0.8874909815340009,0.6195390795865848,0.8980909922267946,0.6020988432246641,-4.864323746503713e-4,-0.0011309799859698932,2005_2010
C1190,985,0.8897606225360097,0.6247103711411749,0.880477442463039,0.615577470962088,0.002755763583778931,0.007095272166062337,2005_2010
C1191,1030,0.8796436987463475,0.5920245871096319,0.8776244093888126,0.5654893984220932,-0.007379494128213068,-0.025648101835018387,2005_2010
C1192,1001,0.8809232725316641,0.5959585040765321,0.8857834171620179,0.6115022276638613,-0.006088199285905466,-0.021677367033782573,2005_2010
C1193,1379,0.8863050386481991,0.6166838842975291,0.8876886145404663,0.6153562732282466,-8.37929217016927e-4,-0.0013650382723737538,2005_2010
C1194,1458,0.8928046575254824,0.6247719659553829,0.8779578189300411,0.5975896128578367,0.005638820483546319,0.006651207410232971,2005_2010
C1195,991,0.8928591429831144,0.6279916753381959,0.8982100670629477,0.6144700594461322,0.005851791715522654,0.010368747576469415,2005_2010
C1196,943,0.8902703292328694,0.6272515040283033,0.8904320987654321,0.6292772010765122,0.0032833531519273506,0.009692578194662693,2005_2010
C1197,1161,0.8875534990552116,0.6143219601952167,0.8812966773357719,0.6203883740309631,4.8116713330764743e-4,-0.003505082858102682,2005_2010
C1198,979,0.887182413940973,0.6209651352298424,0.8883078036884621,0.6157393889026261,1.8006251670203986e-4,0.003357912826705404,2005_2010
C1199,998,0.8931128790647427,0.627075126739105,0.9000676345069348,0.6235207100591735,0.006102639078346835,0.009443125020102108,2005_2010
C12,39505,0.8864585910559643,0.6171482492077981,0.8843116521871666,0.5957575757575725,-0.002062403238263173,-0.005229288845550925,2005_2010
C120,11056,0.8893900032147875,0.6248882720107839,0.885192805974699,0.63749311294766,0.0013921366548586627,0.0041539671805666725,2005_2010
C1200,996,0.8752963661876421,0.5923337959323859,0.8841687623837828,0.5952816534050438,-0.011713050521146308,-0.025295619731572034,2005_2010
C1201,956,0.894786943505891,0.6351955327546044,0.8988054412437128,0.6327354536489171,0.00779434861031874,0.01761895726817405,2005_2010
C1202,988,0.8894589322886788,0.626867949062415,0.8901225041914341,0.6283344330285614,0.0024528252887377837,0.009248929757090619,2005_2010
C1203,977,0.8917927061409344,0.6173035922243147,0.8983577198597774,0.6194391177529457,0.0047911939720904975,-3.009939347275133e-4,2005_2010
C1204,999,0.886107328549771,0.6210026041666473,0.8795772367017222,0.6113616312126189,-9.033224575581917e-4,0.003369311360957817,2005_2010
C1205,955,0.8889164222471972,0.6186509002956266,0.882639841487578,0.6255250070859797,0.001924256850240787,0.0010756739374274866,2005_2010
C1206,926,0.8878592520373747,0.6226221041094142,0.8899272214601432,0.6249771961134388,8.797415404024244e-4,0.005086628945284892,2005_2010
C1207,1293,0.8851134283060251,0.6141926743117019,0.8633687700045727,0.622765741920719,-0.002003105518494428,-0.003773214438645795,2005_2010
C1208,1017,0.8861372401717507,0.6156491671624164,0.8979242874561805,0.6166030895760555,-8.80739748477821e-4,-0.002007147005697462,2005_2010
C1209,995,0.8771717885911972,0.6047053254437971,0.8794248209114464,0.611820170315791,-0.00983721585926395,-0.012922795246609537,2005_2010
C121,10775,0.8874068851911865,0.6206960450841617,0.8704799192196314,0.5832398054620348,-5.804060470802818e-4,-5.040861333987365e-6,2005_2010
C1210,925,0.8843687363038714,0.6198687208788392,0.8819587334247827,0.6225422467849949,-0.0026103307873496756,0.0023346385276195626,2005_2010
C1211,1015,0.8769501807857507,0.5917820859324134,0.890903635116598,0.5874517906336069,-0.01006699123768123,-0.025871690494399545,2005_2010
C1212,962,0.8883930308046732,0.6177360642077084,0.8920991464715744,0.6321929222625189,0.001397868304563802,1.5142343855143543e-4,2005_2010
C1213,1009,0.8863577652465767,0.6145919860764928,0.8790437814357567,0.5992823073550109,-6.569735097890774e-4,-0.0030541470444473092,2005_2010
C1214,960,0.8967361111111111,0.6432888888888925,0.898067177259564,0.6330348465917036,0.009741802697356333,0.0257069309502976,2005_2010
C1215,1000,0.886984,0.6167785300851885,0.8881506249047401,0.6044180051556707,-2.7061617447016022e-5,-8.560525167459392e-4,2005_2010
C1216,986,0.8890676365671119,0.6238220468989787,0.8951855662246608,0.6160955531425982,0.0020623611775532993,0.006205639823363257,2005_2010
C1217,949,0.8860105640566688,0.6137609649122566,0.8773672077427221,0.6196468407327101,-9.79014875991821e-4,-0.0038061369215047335,2005_2010
C1218,982,0.8914161630323418,0.6274505723205024,0.8918609967992683,0.6285666666666582,0.00441255593091814,0.009839405621776223,2005_2010
C1219,1265,0.892649471168117,0.626741441008391,0.8832352156683432,0.6269706309561776,0.005541924288601576,0.008803781781421728,2005_2010
C122,10399,0.8880647268699534,0.6186509617370879,0.8706418609967995,0.5683526510273336,9.202600024432446e-5,-0.002004293378230364,2005_2010
C1220,989,0.8820503802699258,0.603547135110287,0.8772909998475842,0.5961999999999943,-0.004956141904773802,-0.0140731883295957,2005_2010
C1221,1019,0.8880399013445228,0.6224859179454699,0.8952665371132449,0.6119585321075862,0.001021115113164753,0.004827071016904992,2005_2010
C1222,945,0.8733238151227567,0.5947710364714822,0.8709562185642434,0.6098914096899504,-0.01366403040906788,-0.022790620455316636,2005_2010
C1223,1225,0.8840129945855895,0.613127328511948,0.8948140527358635,0.6160396150716769,-0.003081362866131843,-0.0047689004781511024,2005_2010
C1224,975,0.8904583826429979,0.6323411323979956,0.8962286617893613,0.6412258878673164,0.003457711447607647,0.014739187879662103,2005_2010
C1225,967,0.8831287716998062,0.6179170026846541,0.8756858710562414,0.611067542397803,-0.003868518279882589,3.2567914014972255e-4,2005_2010
C1226,1057,0.8953975344797803,0.64379469434833,0.8950855433622923,0.6487958218856092,0.008363721563858695,0.026088646046774487,2005_2010
C1227,973,0.8850177822798286,0.6070038367144635,0.8849403673220545,0.6033746556473788,-0.0019820462170330386,-0.010595460744407335,2005_2010
C1228,994,0.874955973264132,0.5873449098796122,0.8752857796067672,0.5790362879238633,-0.012052618513879901,-0.03028191453641562,2005_2010
C1229,946,0.8935631947579437,0.6380390972509549,0.8979862063709799,0.6390778533635769,0.006574915189746278,0.020476076942058156,2005_2010
C123,10719,0.8844336796688643,0.610761865009491,0.8422448940710259,0.6193632653061184,-0.0035514711047756626,-0.009932497372413803,2005_2010
C1230,1136,0.8780251934140052,0.5883618738733194,0.8693129858253317,0.5869082326808346,-0.009038203501748285,-0.029437102805398206,2005_2010
C1231,940,0.8815210502489814,0.6051839507383179,0.8874409388812681,0.606906423331556,-0.005464618195667289,-0.012370867587232205,2005_2010
C1232,923,0.8802893198846382,0.5951804845385968,0.8750857338820301,0.5992371968439749,-0.006688858956747823,-0.022350807668756117,2005_2010
C1233,908,0.8819257117351395,0.5975980975029774,0.8814205151653711,0.5992218528315054,-0.005045743300038708,-0.01991207408502719,2005_2010
C1234,1008,0.893502771478962,0.6398605395519031,0.9022490855052583,0.6222079775340853,0.006488439671999063,0.02221568472827964,2005_2010
C1235,984,0.881781264458986,0.6079151284027791,0.88570720926688,0.5972612175527754,-0.005223177633352506,-0.009698661144483358,2005_2010
C1236,947,0.8933652539169433,0.6417308397506545,0.891179888736473,0.6507357303904157,0.00637654077045911,0.024166457498585873,2005_2010
C1237,917,0.8801827589610518,0.6002142365672035,0.8860882487425696,0.591394238683123,-0.006792743549118622,-0.017308648828425935,2005_2010
C1238,971,0.8861175956497437,0.6163845838373557,0.8908321902149062,0.6099659358895942,-8.813884164226417e-4,-0.0012120611210218674,2005_2010
C1239,944,0.8897878662740593,0.6218125822604398,0.895780940405426,0.6121486686390578,0.002800455237662432,0.004252290157708492,2005_2010
C124,10452,0.8905433092420088,0.6286098088579303,0.8780006858710562,0.6278124289790682,0.002568520110420667,0.007947994156734271,2005_2010
C1240,950,0.890034349030471,0.6242209141274121,0.8873837829599146,0.6122077619588285,0.0030443378879981163,0.006652454649090386,2005_2010
C1241,913,0.897720524635633,0.6422097436572817,0.8944187242798353,0.6359083521035122,0.010746816081975542,0.024692493384299453,2005_2010
C1242,986,0.8806290089652702,0.6010582010582047,0.8774624676116445,0.5948996010491789,-0.006376266424288364,-0.0165582060174107,2005_2010
C1243,1298,0.8867524056210694,0.6251879154170643,0.8811061575979271,0.6197568102554453,-3.6571253009040476e-4,0.007217050027167959,2005_2010
C1244,954,0.8881659041265069,0.6150770707448739,0.8921324874256972,0.630804169525855,0.0011741686776677706,-0.002496805073133294,2005_2010
C1245,928,0.8870531733055886,0.6128729592794105,0.8952427221460143,0.6142112043233722,7.277743028089622e-5,-0.004665297008716769,2005_2010
C1246,924,0.8795890256929217,0.599920866812763,0.8839877686328302,0.6000720021747622,-0.007389597513449361,-0.017611821220616337,2005_2010
C1247,877,0.8751015759384966,0.57873296099763,0.8792581161408322,0.577604384785501,-0.011855624418695924,-0.03873243422140135,2005_2010
C1248,922,0.8829056893201143,0.6093539437178023,0.8794248209114464,0.6036716244539303,-0.0040720446751117455,-0.008175951152071884,2005_2010
C1249,988,0.8907087478896556,0.6288519837907901,0.8926135497637555,0.6250835375362096,0.003702640889714595,0.01123296448546567,2005_2010
C125,10177,0.8899407093636889,0.6238556497005455,0.877757773205304,0.6457249099551231,0.001976872771819267,0.0032282387901698176,2005_2010
C1250,954,0.8922423075739796,0.626588015145537,0.8894318701417466,0.6132577213892074,0.005250572125140502,0.009014139327529732,2005_2010
C1251,939,0.8800176019398427,0.5917777777777844,0.8830923258649596,0.5844688429238919,-0.006967629699460624,-0.025775668467853768,2005_2010
C1252,874,0.8771947279401369,0.5932227891156382,0.8804822054564851,0.6082571401640153,-0.009761066316235217,-0.02423818930146953,2005_2010
C1253,961,0.8848613079724229,0.6219607599866224,0.886774119798811,0.623544258157564,-0.002133427706465137,0.0043774599355450245,2005_2010
C1254,1249,0.8841109717237362,0.6122320807344571,0.8831304298125285,0.6006129439336588,-0.002991350088349444,-0.0056891656666748875,2005_2010
C1255,919,0.8864865888905596,0.6217963154812771,0.887517146776406,0.6390814254708507,-4.898076686875691e-4,0.004270621725375845,2005_2010
C1256,975,0.8870038132807363,0.6160665972944896,0.8833638164913884,0.609548083521218,3.1420853460192365e-6,-0.001535347223843857,2005_2010
C1257,920,0.8811271266540641,0.6077580959337738,0.8814348041457094,0.6130815071126513,-0.005849716201140778,-0.009768999713667363,2005_2010
C1258,978,0.8879688525892748,0.6264886201394173,0.8895128410303307,0.6261051767220999,9.669205784029026e-4,0.008882715185129366,2005_2010
C1259,935,0.8851702936886958,0.6079785502250199,0.8827779682975155,0.6048304580606908,-0.0018131860699627015,-0.009569393065432112,2005_2010
C126,10147,0.8868868589650732,0.6211737619907209,0.8717468754762996,0.6184916440224187,-0.001075764946425533,5.501603157263907e-4,2005_2010
C1260,931,0.8936927249841653,0.6285786264530034,0.8948521566834323,0.6345587943684422,0.006711004608875287,0.011036209685069371,2005_2010
C1261,969,0.89105298303124425,0.6299410336455034,0.8888460219478738,0.632826903778398,0.004054845135075626,0.012347046651063584,2005_2010
C1262,920,0.8826819470699432,0.6005116477692152,0.8890841716201798,0.6068866053722728,-0.004294895785261712,-0.017015447878226023,2005_2010
C1263,1043,0.890800101852371,0.6245104600436359,0.8968287989635726,0.6365230536659248,0.003771761344144311,0.006821601505775166,2005_2010
C1264,981,0.8876336426767086,0.6184252514741577,0.8973050983081847,0.6160393046107414,6.30453708032123e-4,8.153982015353646e-4,2005_2010
C1265,945,0.8921900282746844,0.6372480515990337,0.9006296677335771,0.6357040214629102,0.005202182742859833,0.019686394672234896,2005_2010
C1266,999,0.8854760666572479,0.6210344251121892,0.8852833028501752,0.6356764928193614,-0.0015345843500813524,0.0034011323064996996,2005_2010
C1267,910,0.8868131868131869,0.6165712766622873,0.88224451303155,0.6012667615996223,-1.5917111331876659e-4,-9.417310610031094e-4,2005_2010
C1268,1277,0.8868855585446753,0.6150785870666272,0.8885935832952293,0.6099368318756132,-2.258639804585149e-4,-0.0028712462226670567,2005_2010
C1269,897,0.8883942386923339,0.6267776456599343,0.8775910684346897,0.6213556851312014,0.0014277853451424535,0.009283185224928499,2005_2010
C127,10074,0.8885939107188106,0.6187502787855275,0.8785817710714829,0.5910841962524678,6.342527029384916e-4,-0.00186400650665918,2005_2010
C1270,928,0.8795240041617123,0.5841300039635396,0.8869408245694254,0.5797737919132163,-0.007456391713595461,-0.03340825232458766,2005_2010
C1271,1000,0.9010659999999999,0.6592559535883901,0.9124133135192806,0.6537065614997626,0.014054938382552914,0.04162137098645567,2005_2010
C1272,913,0.8927899190109037,0.6371755962573257,0.8942043895747599,0.6460486522025023,0.005816210457246186,0.01965834598434345,2005_2010
C1273,995,0.8946380141915607,0.630597284974302,0.8841973403444596,0.6341481816810025,0.007629009741099644,0.0129691642838954,2005_2010
C1274,910,0.8830455259026687,0.6177050103208831,0.871923106233806,0.6219826211424744,-0.003926832023836933,1.920025975927052e-4,2005_2010
C1275,893,0.8865118647085896,0.6107925489998869,0.8818348955951836,0.6164425936942408,-4.527546382852236e-4,-0.006696150528070792,2005_2010
C1276,912,0.8873836180363189,0.6222792972064112,0.8963143956713915,0.6150755524499961,4.1035919851222354e-4,0.004763459567434928,2005_2010
C1277,946,0.8921395974594263,0.6256822752082712,0.8944758802011887,0.6270619285512269,0.005151317891228902,0.00811925489937453,2005_2010
C1278,923,0.8794441790336988,0.6026142457119025,0.8818063176345069,0.5979969284057048,-0.007533999807687275,-0.014917046495450486,2005_2010
C1279,1051,0.8789001639506032,0.594671201814052,0.8853404587715287,0.5977077136625115,-0.008131312568185082,-0.023027507466571985,2005_2010
C128,9996,0.8889182323589699,0.6214259720738761,0.8902225270538028,0.6111662952920442,9.617672248847719e-4,8.217161666479372e-4,2005_2010
C1280,900,0.8789753086419754,0.5984439300411558,0.8815110120408474,0.5853313229558306,-0.007992514852307089,-0.019054834258992105,2005_2010
C1281,947,0.8877653993213718,0.6229851851851831,0.8878315043438499,0.6274189414327881,7.766861748875586e-4,0.005420802933114481,2005_2010
C1282,936,0.8866950653809628,0.6267789696610232,0.8867074378905654,0.6096529843347318,-2.888530487343865e-4,0.009229648430199378,2005_2010
C1283,921,0.8893793155482934,0.6158675799086718,0.8843497561347355,0.6088976550515051,0.0024020268814455878,-0.001660916108994274,2005_2010
C1284,955,0.8893966722403444,0.6244536058359961,0.8848641594269165,0.6282122837244322,0.002404506843387895,0.006878379477796921,2005_2010
C1285,903,0.8883639989256926,0.621721555350369,0.8905559365950312,0.616176978406695,0.0013948098388331263,0.004218501491582302,2005_2010
C1286,931,0.8824624088993391,0.6000806549793094,0.8810728166438042,0.615095498004695,-0.0045193114759508775,-0.01746176178862467,2005_2010
C1287,926,0.8919409989317485,0.6357286340394505,0.8966144642584971,0.6513726496923439,0.0049614884347762185,0.01819315887532114,2005_2010
C1288,837,0.8854288442680164,0.6192666429334311,0.8801011659807956,0.6087573964497067,-0.0015092003866396025,0.0018614190353919999,2005_2010
C1289,948,0.882515266428101,0.6065418423030471,0.8845355128791342,0.5944830174516776,-0.004473879839550036,-0.011023900456301564,2005_2010
C129,9938,0.8861855356703208,0.6139393958865166,0.8828875171467764,0.6068144044321382,-0.0017685390785550238,-0.006657351414047065,2005_2010
C1290,904,0.8865905709139322,0.6099107417667001,0.8756096631611034,0.6106921795959391,-3.7907236356351636e-4,-0.0075937387821551445,2005_2010
C1291,960,0.8877408854166665,0.6136144967632198,0.8878838972717573,0.6286814369029432,7.465770029117782e-4,-0.003967461175375087,2005_2010
C1292,870,0.8867591491610516,0.6134127984317032,0.8829399100746836,0.6063200628801204,-1.9476277638642693e-4,-0.004042267301357824,2005_2010
C1293,906,0.8910013693356529,0.6222879684418061,0.8933137098003352,0.6188510959939648,0.004030819180551238,0.004780639236086336,2005_2010
C1294,890,0.8971670243656105,0.6482152407570363,0.8928659884163999,0.6645166666666619,0.010203785912098537,0.03073087885008906,2005_2010
C1295,913,0.8886678847222005,0.6194968171682611,0.8898510135650053,0.6328137764271333,0.0016941761685430167,0.0019795668952788874,2005_2010
C1296,1308,0.8899620308803038,0.6282788987274315,0.8786436899862825,0.6439447731755431,0.0028407622889448482,0.010298137268825105,2005_2010
C1297,933,0.8942169286458531,0.6302002441172073,0.8951093583295229,0.6319400686130487,0.007234327637024077,0.012655061129488186,2005_2010
C1298,908,0.8878519862601641,0.6143365141700914,0.883106614845298,0.613678876305142,8.805312249859917e-4,-0.0031736574179132343,2005_2010
C1299,1028,0.8852934942239851,0.6184228163859495,0.8775910684346898,0.6191085854615537,-0.0017289009505411048,7.526331528352476e-4,2005_2010
C13,38663,0.8885172654987339,0.6221583036337746,0.8856071864045114,0.6387235797023718,5.121657004111366e-6,-1.9143364238305094e-4,2005_2010
C130,9640,0.888754046073587,0.6235097848374693,0.8934661255906111,0.6439333333333306,8.124771918896599e-4,0.002952320593574954,2005_2010
C1300,874,0.8885316464975992,0.6283759317759048,0.8796439186099679,0.6200073964497014,0.001575852241227109,0.010914953358797063,2005_2010
C1301,864,0.8882056970164609,0.6246486552238075,0.8898319615912208,0.6054402153018112,0.0012546248280398196,0.0072025096255893825,2005_2010
C1302,835,0.8904643407795189,0.6377411979881022,0.8879220012193263,0.6442029724858142,0.0035272777630566904,0.020339057582654703,2005_2010
C1303,984,0.887984169475841,0.6212370288424084,0.8890698826398414,0.6157231025584986,9.797273835025484e-4,0.003623239295145973,2005_2010
C1304,931,0.8924674737326669,0.6290812938997649,0.8988006782502667,0.6029364419787039,0.005485753357376871,0.011538877131830789,2005_2010
C1305,955,0.8810964611715688,0.6018065707895204,0.8781245237006553,0.598170823885123,-0.005895704225387648,-0.015768655568678774,2005_2010
C1306,860,0.8858896700919415,0.6166995397764614,0.8768813824112178,0.6149878251954392,-0.001059497966124452,-7.406246243253275e-4,2005_2010
C1307,946,0.8811218036106182,0.6068748487049161,0.8855786084438347,0.5848461955236075,-0.005866475957579175,-0.010688171603980565,2005_2010
C1308,890,0.8847620249968439,0.6054127987234301,0.8909226870903826,0.6092964106081344,-0.0022012134566680645,-0.012071563183517108,2005_2010
C1309,912,0.8879895737149893,0.6253644314868839,0.8891556165218716,0.6102271773387302,0.0010163148771826125,0.007848593847907674,2005_2010
C131,9733,0.8904426709532053,0.62589145290253,0.8725661103490323,0.6017236960143599,0.002497158213487961,0.005321600329551047,2005_2010
C1310,930,0.8849624234015494,0.6151463963963992,0.8918324188385917,0.6201928374655616,-0.002018855948052903,-0.0023946350348096426,2005_2010
C1311,942,0.8952876159050853,0.6287869340619292,0.8983481938728852,0.6272456870910315,0.008301075240600172,0.01122937594546546,2005_2010
C1312,920,0.88836011342155,0.6256178483927318,0.8904654397195549,0.6302914931588436,0.0013832705663450711,0.008090752745290626,2005_2010
C1313,885,0.8905895496185642,0.6230907231360031,0.8888174439871971,0.6263135001488078,0.0036286230191479264,0.005613623156130232,2005_2010
C1314,1277,0.8836612337181714,0.6162950978675745,0.896571597317482,0.6025811570865288,-0.0034501888069624364,-0.001654735421719744,2005_2010
C1315,892,0.8913787729493857,0.6327365602062994,0.8846545877152873,0.6226309786697093,0.004414613384751036,0.01524930493258941,2005_2010
C1316,912,0.8935249307479225,0.6284088233298579,0.8953379820149368,0.6348047941141635,0.006551671910115788,0.010892985690881677,2005_2010
C1317,897,0.8831842547125375,0.6055732381687275,0.8779768709038256,0.6092246415707956,-0.0037821986346539866,-0.01192122226627828,2005_2010
C1318,911,0.8886725363016479,0.6187763786804071,0.8867217268709038,0.5937940535691416,0.001699727672531323,0.0012619552235292296,2005_2010
C1319,1193,0.8940571888685676,0.6281988283809353,0.9006582456942538,0.6416863190380532,0.006973696589343274,0.010336728746348467,2005_2010
C132,9867,0.8856460838958493,0.6134570029886329,0.8739569044352995,0.5913153353057202,-0.002305045629870667,-0.0071304928648713165,2005_2010
C1320,911,0.8843998404667431,0.6077912540957678,0.8929755372656607,0.6194605992585954,-0.0025729681623734265,-0.009723169361110064,2005_2010
C1321,860,0.8834910762574364,0.6165139830581581,0.8829970659960371,0.6195144266901879,-0.003458091800629588,-9.261813426286644e-4,2005_2010
C1322,848,0.888614164293343,0.612989158684185,0.893499466544734,0.6207257584771115,0.0016707621599436812,-0.004432893966156821,2005_2010
C1323,842,0.8867417809649009,0.62081994184266,0.8882554107605547,0.6281362672541216,-1.9870757196909107e-4,0.003407041294762464,2005_2010
C1324,913,0.8881472319628009,0.6070631000700911,0.8920753315043438,0.6031034270216988,0.0011735234091434076,-0.010454150202891095,2005_2010
C1325,897,0.8881282709987088,0.6256912294238746,0.878543667123914,0.6278802300218254,0.0011618176515173736,0.008196768988868737,2005_2010
C1326,985,0.8913169625602309,0.6292500209960564,0.8938662170400853,0.6172337278106562,0.0043121036080000456,0.011634922020943869,2005_2010
C1327,822,0.8861065231676346,0.6180486762620652,0.8815062490474013,0.6079269016257277,-8.241013806333391e-4,6.667601807150748e-4,2005_2010
C1328,826,0.8844397282038353,0.6049666880329412,0.8947616598079561,0.616847480215344,-0.002492888180521972,-0.012421484744474605,2005_2010
C1329,1226,0.8915676918532397,0.6338705117330921,0.8918467078189299,0.6076101890424422,0.004472999452140976,0.015973230610007206,2005_2010
C133,9871,0.8868143145451821,0.6164151167482366,0.9022824264593812,0.6219145484045449,-0.001136981471072521,-0.004172902080365241,2005_2010
C1330,867,0.8850708205122064,0.6095795701183264,0.8759478356957779,0.609957708573625,-0.001881674004428197,-0.007871043254818272,2005_2010
C1331,840,0.8880442176870749,0.6206100052836546,0.8800725880201188,0.6273458905580249,0.0011047049591878036,0.0032001699178053514,2005_2010
C1332,872,0.8828171029374632,0.613788241452541,0.8822492760249961,0.601772114479542,-0.004137751237517799,-0.0036697840089633307,2005_2010
C1333,885,0.8889348526923936,0.622833725157702,0.8913323045267489,0.6214250493096672,0.0019739260929773307,0.0053566251778290885,2005_2010
C1334,837,0.878988365171739,0.5985002286236755,0.8754048544429203,0.6008804283164889,-0.007949679482917032,-0.01890499527436368,2005_2010
C1335,875,0.8931160816326531,0.6357062347234878,0.8911274958085658,0.6377588757396419,0.006159818141063078,0.01824378235872054,2005_2010
C1336,1083,0.883974527853872,0.605756671681594,0.8888745999085504,0.6056773009094075,-0.003069258661232523,-0.011980705391993664,2005_2010
C1337,863,0.8753667244474461,0.5882890809654413,0.8781149977137631,0.5924395229217772,-0.011583872535151423,-0.02915557193042927,2005_2010
C1338,877,0.8930777541868788,0.6431012165632428,0.8970812376162169,0.6463009869857567,0.006120553829686344,0.025635821344211402,2005_2010
