garbage_bin,stratum,stage,total_candidates,kept_n,dropped_n,dropped_classes,kept_classes,support_json,note
g1,Q4|F,after_minpc,19,14,5,a1|a3|a4|b12|b5,a2|a5|b11|b13|b14|b15|b16|b2|b31|b32|b33|b4|b6|b7,"{""a1"":1,""a2"":369,""a3"":0,""a4"":0,""a5"":84,""b11"":11,""b12"":3,""b13"":15,""b14"":53,""b15"":38,""b16"":57,""b2"":101,""b31"":244,""b32"":142,""b33"":196,""b4"":121,""b5"":5,""b6"":100,""b7"":987}",AGE_Q×SEX
g1,Q4|F,after_support,19,12,7,a1|a3|a4|b11|b12|b13|b5,a2|a5|b14|b15|b16|b2|b31|b32|b33|b4|b6|b7,"{""a1"":1,""a2"":369,""a3"":0,""a4"":0,""a5"":84,""b11"":11,""b12"":3,""b13"":15,""b14"":53,""b15"":38,""b16"":57,""b2"":101,""b31"":244,""b32"":142,""b33"":196,""b4"":121,""b5"":5,""b6"":100,""b7"":987}",AGE_Q×SEX
g1,Q4|M,after_minpc,19,13,6,a1|a3|a4|b12|b13|b5,a2|a5|b11|b14|b15|b16|b2|b31|b32|b33|b4|b6|b7,"{""a1"":0,""a2"":184,""a3"":0,""a4"":0,""a5"":27,""b11"":14,""b12"":2,""b13"":1,""b14"":40,""b15"":23,""b16"":73,""b2"":51,""b31"":98,""b32"":84,""b33"":86,""b4"":111,""b5"":2,""b6"":68,""b7"":389}",AGE_Q×SEX
g1,Q4|M,after_support,19,12,7,a1|a3|a4|b11|b12|b13|b5,a2|a5|b14|b15|b16|b2|b31|b32|b33|b4|b6|b7,"{""a1"":0,""a2"":184,""a3"":0,""a4"":0,""a5"":27,""b11"":14,""b12"":2,""b13"":1,""b14"":40,""b15"":23,""b16"":73,""b2"":51,""b31"":98,""b32"":84,""b33"":86,""b4"":111,""b5"":2,""b6"":68,""b7"":389}",AGE_Q×SEX
g2,Q1|F,after_minpc,8,8,0,,b2|b31|b32|b33|b4|b5|b6|b7,"{""b2"":545,""b31"":2237,""b32"":205,""b33"":900,""b4"":669,""b5"":69,""b6"":206,""b7"":372}",AGE_Q×SEX
g2,Q1|F,after_support,8,8,0,,b2|b31|b32|b33|b4|b5|b6|b7,"{""b2"":545,""b31"":2237,""b32"":205,""b33"":900,""b4"":669,""b5"":69,""b6"":206,""b7"":372}",AGE_Q×SEX
g2,Q1|M,after_minpc,8,8,0,,b2|b31|b32|b33|b4|b5|b6|b7,"{""b2"":517,""b31"":3570,""b32"":194,""b33"":1059,""b4"":742,""b5"":125,""b6"":201,""b7"":369}",AGE_Q×SEX
g2,Q1|M,after_support,8,8,0,,b2|b31|b32|b33|b4|b5|b6|b7,"{""b2"":517,""b31"":3570,""b32"":194,""b33"":1059,""b4"":742,""b5"":125,""b6"":201,""b7"":369}",AGE_Q×SEX
g2,Q2|F,after_minpc,8,8,0,,b2|b31|b32|b33|b4|b5|b6|b7,"{""b2"":305,""b31"":2723,""b32"":231,""b33"":851,""b4"":581,""b5"":19,""b6"":165,""b7"":261}",AGE_Q×SEX
g2,Q2|F,after_support,8,7,1,b5,b2|b31|b32|b33|b4|b6|b7,"{""b2"":305,""b31"":2723,""b32"":231,""b33"":851,""b4"":581,""b5"":19,""b6"":165,""b7"":261}",AGE_Q×SEX
g2,Q2|M,after_minpc,8,8,0,,b2|b31|b32|b33|b4|b5|b6|b7,"{""b2"":216,""b31"":2632,""b32"":205,""b33"":559,""b4"":560,""b5"":24,""b6"":173,""b7"":176}",AGE_Q×SEX
g2,Q2|M,after_support,8,8,0,,b2|b31|b32|b33|b4|b5|b6|b7,"{""b2"":216,""b31"":2632,""b32"":205,""b33"":559,""b4"":560,""b5"":24,""b6"":173,""b7"":176}",AGE_Q×SEX
g2,Q3|F,after_minpc,8,8,0,,b2|b31|b32|b33|b4|b5|b6|b7,"{""b2"":228,""b31"":3242,""b32"":381,""b33"":972,""b4"":471,""b5"":13,""b6"":167,""b7"":333}",AGE_Q×SEX
g2,Q3|F,after_support,8,7,1,b5,b2|b31|b32|b33|b4|b6|b7,"{""b2"":228,""b31"":3242,""b32"":381,""b33"":972,""b4"":471,""b5"":13,""b6"":167,""b7"":333}",AGE_Q×SEX
g2,Q3|M,after_minpc,8,8,0,,b2|b31|b32|b33|b4|b5|b6|b7,"{""b2"":137,""b31"":1958,""b32"":155,""b33"":421,""b4"":334,""b5"":13,""b6"":136,""b7"":148}",AGE_Q×SEX
g2,Q3|M,after_support,8,7,1,b5,b2|b31|b32|b33|b4|b6|b7,"{""b2"":137,""b31"":1958,""b32"":155,""b33"":421,""b4"":334,""b5"":13,""b6"":136,""b7"":148}",AGE_Q×SEX
g2,Q4|F,after_minpc,8,7,1,b5,b2|b31|b32|b33|b4|b6|b7,"{""b2"":152,""b31"":3258,""b32"":326,""b33"":840,""b4"":278,""b5"":6,""b6"":144,""b7"":283}",AGE_Q×SEX
g2,Q4|F,after_support,8,7,1,b5,b2|b31|b32|b33|b4|b6|b7,"{""b2"":152,""b31"":3258,""b32"":326,""b33"":840,""b4"":278,""b5"":6,""b6"":144,""b7"":283}",AGE_Q×SEX
g2,Q4|M,after_minpc,8,7,1,b5,b2|b31|b32|b33|b4|b6|b7,"{""b2"":49,""b31"":1111,""b32"":90,""b33"":236,""b4"":136,""b5"":1,""b6"":72,""b7"":84}",AGE_Q×SEX
g2,Q4|M,after_support,8,7,1,b5,b2|b31|b32|b33|b4|b6|b7,"{""b2"":49,""b31"":1111,""b32"":90,""b33"":236,""b4"":136,""b5"":1,""b6"":72,""b7"":84}",AGE_Q×SEX
g4,Q1|F,after_minpc,22,18,4,a3|a4|c21|c22,a1|a2|a5|b11|b12|b13|b14|b15|b16|b2|b31|b32|b33|b4|b5|b6|b7|c12,"{""a1"":23,""a2"":24,""a3"":2,""a4"":5,""a5"":34,""b11"":61,""b12"":11,""b13"":33,""b14"":68,""b15"":30,""b16"":102,""b2"":77,""b31"":98,""b32"":69,""b33"":74,""b4"":87,""b5"":60,""b6"":100,""b7"":175,""c12"":26,""c21"":2,""c22"":2}",AGE_Q×SEX
g4,Q1|F,after_support,22,17,5,a3|a4|b12|c21|c22,a1|a2|a5|b11|b13|b14|b15|b16|b2|b31|b32|b33|b4|b5|b6|b7|c12,"{""a1"":23,""a2"":24,""a3"":2,""a4"":5,""a5"":34,""b11"":61,""b12"":11,""b13"":33,""b14"":68,""b15"":30,""b16"":102,""b2"":77,""b31"":98,""b32"":69,""b33"":74,""b4"":87,""b5"":60,""b6"":100,""b7"":175,""c12"":26,""c21"":2,""c22"":2}",AGE_Q×SEX
g4,Q1|M,after_minpc,22,18,4,a3|b13|c21|c22,a1|a2|a4|a5|b11|b12|b14|b15|b16|b2|b31|b32|b33|b4|b5|b6|b7|c12,"{""a1"":38,""a2"":27,""a3"":0,""a4"":10,""a5"":43,""b11"":73,""b12"":17,""b13"":0,""b14"":74,""b15"":42,""b16"":95,""b2"":86,""b31"":113,""b32"":62,""b33"":96,""b4"":72,""b5"":76,""b6"":97,""b7"":172,""c12"":33,""c21"":1,""c22"":1}",AGE_Q×SEX
g4,Q1|M,after_support,22,16,6,a3|a4|b12|b13|c21|c22,a1|a2|a5|b11|b14|b15|b16|b2|b31|b32|b33|b4|b5|b6|b7|c12,"{""a1"":38,""a2"":27,""a3"":0,""a4"":10,""a5"":43,""b11"":73,""b12"":17,""b13"":0,""b14"":74,""b15"":42,""b16"":95,""b2"":86,""b31"":113,""b32"":62,""b33"":96,""b4"":72,""b5"":76,""b6"":97,""b7"":172,""c12"":33,""c21"":1,""c22"":1}",AGE_Q×SEX
g4,Q2|F,after_minpc,22,16,6,a1|a3|a4|b12|c21|c22,a2|a5|b11|b13|b14|b15|b16|b2|b31|b32|b33|b4|b5|b6|b7|c12,"{""a1"":1,""a2"":37,""a3"":0,""a4"":0,""a5"":39,""b11"":18,""b12"":5,""b13"":17,""b14"":50,""b15"":13,""b16"":49,""b2"":52,""b31"":131,""b32"":123,""b33"":67,""b4"":68,""b5"":11,""b6"":70,""b7"":164,""c12"":18,""c21"":0,""c22"":0}",AGE_Q×SEX
g4,Q2|F,after_support,22,11,11,a1|a3|a4|b11|b12|b13|b15|b5|c12|c21|c22,a2|a5|b14|b16|b2|b31|b32|b33|b4|b6|b7,"{""a1"":1,""a2"":37,""a3"":0,""a4"":0,""a5"":39,""b11"":18,""b12"":5,""b13"":17,""b14"":50,""b15"":13,""b16"":49,""b2"":52,""b31"":131,""b32"":123,""b33"":67,""b4"":68,""b5"":11,""b6"":70,""b7"":164,""c12"":18,""c21"":0,""c22"":0}",AGE_Q×SEX
g4,Q2|M,after_minpc,22,14,8,a1|a3|a4|b12|b13|c12|c21|c22,a2|a5|b11|b14|b15|b16|b2|b31|b32|b33|b4|b5|b6|b7,"{""a1"":0,""a2"":26,""a3"":0,""a4"":0,""a5"":15,""b11"":30,""b12"":3,""b13"":0,""b14"":30,""b15"":20,""b16"":76,""b2"":22,""b31"":95,""b32"":63,""b33"":44,""b4"":57,""b5"":10,""b6"":55,""b7"":77,""c12"":8,""c21"":0,""c22"":0}",AGE_Q×SEX
g4,Q2|M,after_support,22,12,10,a1|a3|a4|a5|b12|b13|b5|c12|c21|c22,a2|b11|b14|b15|b16|b2|b31|b32|b33|b4|b6|b7,"{""a1"":0,""a2"":26,""a3"":0,""a4"":0,""a5"":15,""b11"":30,""b12"":3,""b13"":0,""b14"":30,""b15"":20,""b16"":76,""b2"":22,""b31"":95,""b32"":63,""b33"":44,""b4"":57,""b5"":10,""b6"":55,""b7"":77,""c12"":8,""c21"":0,""c22"":0}",AGE_Q×SEX
g4,Q3|F,after_minpc,22,14,8,a1|a3|a4|b11|b12|b5|c21|c22,a2|a5|b13|b14|b15|b16|b2|b31|b32|b33|b4|b6|b7|c12,"{""a1"":0,""a2"":48,""a3"":0,""a4"":0,""a5"":47,""b11"":5,""b12"":0,""b13"":18,""b14"":24,""b15"":10,""b16"":25,""b2"":30,""b31"":115,""b32"":127,""b33"":47,""b4"":40,""b5"":5,""b6"":41,""b7"":117,""c12"":20,""c21"":0,""c22"":0}",AGE_Q×SEX
g4,Q3|F,after_support,22,12,10,a1|a3|a4|b11|b12|b13|b15|b5|c21|c22,a2|a5|b14|b16|b2|b31|b32|b33|b4|b6|b7|c12,"{""a1"":0,""a2"":48,""a3"":0,""a4"":0,""a5"":47,""b11"":5,""b12"":0,""b13"":18,""b14"":24,""b15"":10,""b16"":25,""b2"":30,""b31"":115,""b32"":127,""b33"":47,""b4"":40,""b5"":5,""b6"":41,""b7"":117,""c12"":20,""c21"":0,""c22"":0}",AGE_Q×SEX
g4,Q3|M,after_minpc,22,12,10,a1|a3|a4|b11|b12|b13|b15|b5|c21|c22,a2|a5|b14|b16|b2|b31|b32|b33|b4|b6|b7|c12,"{""a1"":0,""a2"":15,""a3"":0,""a4"":0,""a5"":17,""b11"":7,""b12"":0,""b13"":0,""b14"":17,""b15"":7,""b16"":31,""b2"":11,""b31"":49,""b32"":43,""b33"":19,""b4"":36,""b5"":1,""b6"":31,""b7"":52,""c12"":10,""c21"":0,""c22"":0}",AGE_Q×SEX
g4,Q3|M,after_support,22,6,16,a1|a2|a3|a4|a5|b11|b12|b13|b14|b15|b2|b33|b5|c12|c21|c22,b16|b31|b32|b4|b6|b7,"{""a1"":0,""a2"":15,""a3"":0,""a4"":0,""a5"":17,""b11"":7,""b12"":0,""b13"":0,""b14"":17,""b15"":7,""b16"":31,""b2"":11,""b31"":49,""b32"":43,""b33"":19,""b4"":36,""b5"":1,""b6"":31,""b7"":52,""c12"":10,""c21"":0,""c22"":0}",AGE_Q×SEX
g4,Q4|F,after_minpc,22,12,10,a1|a3|a4|b11|b12|b13|b15|b5|c21|c22,a2|a5|b14|b16|b2|b31|b32|b33|b4|b6|b7|c12,"{""a1"":1,""a2"":52,""a3"":0,""a4"":0,""a5"":70,""b11"":3,""b12"":0,""b13"":8,""b14"":19,""b15"":5,""b16"":13,""b2"":41,""b31"":164,""b32"":145,""b33"":51,""b4"":32,""b5"":1,""b6"":49,""b7"":156,""c12"":24,""c21"":0,""c22"":0}",AGE_Q×SEX
g4,Q4|F,after_support,22,10,12,a1|a3|a4|b11|b12|b13|b14|b15|b16|b5|c21|c22,a2|a5|b2|b31|b32|b33|b4|b6|b7|c12,"{""a1"":1,""a2"":52,""a3"":0,""a4"":0,""a5"":70,""b11"":3,""b12"":0,""b13"":8,""b14"":19,""b15"":5,""b16"":13,""b2"":41,""b31"":164,""b32"":145,""b33"":51,""b4"":32,""b5"":1,""b6"":49,""b7"":156,""c12"":24,""c21"":0,""c22"":0}",AGE_Q×SEX
g4,Q4|M,after_minpc,22,10,12,a1|a3|a4|b11|b12|b13|b14|b15|b2|b5|c21|c22,a2|a5|b16|b31|b32|b33|b4|b6|b7|c12,"{""a1"":0,""a2"":18,""a3"":0,""a4"":0,""a5"":16,""b11"":1,""b12"":1,""b13"":0,""b14"":9,""b15"":0,""b16"":20,""b2"":7,""b31"":43,""b32"":40,""b33"":13,""b4"":15,""b5"":1,""b6"":22,""b7"":40,""c12"":12,""c21"":0,""c22"":0}",AGE_Q×SEX
g4,Q4|M,after_support,22,5,17,a1|a2|a3|a4|a5|b11|b12|b13|b14|b15|b2|b33|b4|b5|c12|c21|c22,b16|b31|b32|b6|b7,"{""a1"":0,""a2"":18,""a3"":0,""a4"":0,""a5"":16,""b11"":1,""b12"":1,""b13"":0,""b14"":9,""b15"":0,""b16"":20,""b2"":7,""b31"":43,""b32"":40,""b33"":13,""b4"":15,""b5"":1,""b6"":22,""b7"":40,""c12"":12,""c21"":0,""c22"":0}",AGE_Q×SEX
g5,Q1|F,after_minpc,24,23,1,a3,a1|a2|a4|a5|b11|b12|b13|b14|b15|b16|b2|b31|b32|b33|b4|b5|b6|b7|b8|c11|c12|c21|c22,"{""a1"":189,""a2"":77,""a3"":4,""a4"":43,""a5"":95,""b11"":177,""b12"":14,""b13"":244,""b14"":157,""b15"":110,""b16"":387,""b2"":175,""b31"":360,""b32"":162,""b33"":271,""b4"":251,""b5"":143,""b6"":107,""b7"":644,""b8"":214,""c11"":81,""c12"":123,""c21"":26,""c22"":17}",AGE_Q×SEX
g5,Q1|F,after_support,24,21,3,a3|b12|c22,a1|a2|a4|a5|b11|b13|b14|b15|b16|b2|b31|b32|b33|b4|b5|b6|b7|b8|c11|c12|c21,"{""a1"":189,""a2"":77,""a3"":4,""a4"":43,""a5"":95,""b11"":177,""b12"":14,""b13"":244,""b14"":157,""b15"":110,""b16"":387,""b2"":175,""b31"":360,""b32"":162,""b33"":271,""b4"":251,""b5"":143,""b6"":107,""b7"":644,""b8"":214,""c11"":81,""c12"":123,""c21"":26,""c22"":17}",AGE_Q×SEX
g5,Q1|M,after_minpc,24,22,2,a3|b13,a1|a2|a4|a5|b11|b12|b14|b15|b16|b2|b31|b32|b33|b4|b5|b6|b7|b8|c11|c12|c21|c22,"{""a1"":504,""a2"":103,""a3"":0,""a4"":73,""a5"":145,""b11"":287,""b12"":59,""b13"":1,""b14"":268,""b15"":183,""b16"":351,""b2"":225,""b31"":903,""b32"":180,""b33"":399,""b4"":228,""b5"":416,""b6"":95,""b7"":705,""b8"":419,""c11"":177,""c12"":255,""c21"":79,""c22"":40}",AGE_Q×SEX
g5,Q1|M,after_support,24,22,2,a3|b13,a1|a2|a4|a5|b11|b12|b14|b15|b16|b2|b31|b32|b33|b4|b5|b6|b7|b8|c11|c12|c21|c22,"{""a1"":504,""a2"":103,""a3"":0,""a4"":73,""a5"":145,""b11"":287,""b12"":59,""b13"":1,""b14"":268,""b15"":183,""b16"":351,""b2"":225,""b31"":903,""b32"":180,""b33"":399,""b4"":228,""b5"":416,""b6"":95,""b7"":705,""b8"":419,""c11"":177,""c12"":255,""c21"":79,""c22"":40}",AGE_Q×SEX
g5,Q2|F,after_minpc,24,21,3,a3|a4|c22,a1|a2|a5|b11|b12|b13|b14|b15|b16|b2|b31|b32|b33|b4|b5|b6|b7|b8|c11|c12|c21,"{""a1"":24,""a2"":260,""a3"":0,""a4"":1,""a5"":149,""b11"":1089,""b12"":79,""b13"":496,""b14"":700,""b15"":318,""b16"":939,""b2"":784,""b31"":3475,""b32"":932,""b33"":897,""b4"":1427,""b5"":247,""b6"":360,""b7"":1018,""b8"":505,""c11"":26,""c12"":139,""c21"":12,""c22"":1}",AGE_Q×SEX
g5,Q2|F,after_support,24,20,4,a3|a4|c21|c22,a1|a2|a5|b11|b12|b13|b14|b15|b16|b2|b31|b32|b33|b4|b5|b6|b7|b8|c11|c12,"{""a1"":24,""a2"":260,""a3"":0,""a4"":1,""a5"":149,""b11"":1089,""b12"":79,""b13"":496,""b14"":700,""b15"":318,""b16"":939,""b2"":784,""b31"":3475,""b32"":932,""b33"":897,""b4"":1427,""b5"":247,""b6"":360,""b7"":1018,""b8"":505,""c11"":26,""c12"":139,""c21"":12,""c22"":1}",AGE_Q×SEX
g5,Q2|M,after_minpc,24,20,4,a3|a4|b13|c22,a1|a2|a5|b11|b12|b14|b15|b16|b2|b31|b32|b33|b4|b5|b6|b7|b8|c11|c12|c21,"{""a1"":107,""a2"":322,""a3"":0,""a4"":1,""a5"":134,""b11"":1780,""b12"":152,""b13"":4,""b14"":962,""b15"":455,""b16"":1194,""b2"":791,""b31"":5618,""b32"":980,""b33"":1210,""b4"":1717,""b5"":494,""b6"":327,""b7"":909,""b8"":533,""c11"":42,""c12"":208,""c21"":18,""c22"":7}",AGE_Q×SEX
g5,Q2|M,after_support,24,19,5,a3|a4|b13|c21|c22,a1|a2|a5|b11|b12|b14|b15|b16|b2|b31|b32|b33|b4|b5|b6|b7|b8|c11|c12,"{""a1"":107,""a2"":322,""a3"":0,""a4"":1,""a5"":134,""b11"":1780,""b12"":152,""b13"":4,""b14"":962,""b15"":455,""b16"":1194,""b2"":791,""b31"":5618,""b32"":980,""b33"":1210,""b4"":1717,""b5"":494,""b6"":327,""b7"":909,""b8"":533,""c11"":42,""c12"":208,""c21"":18,""c22"":7}",AGE_Q×SEX
g5,Q3|F,after_minpc,24,19,5,a3|a4|c11|c21|c22,a1|a2|a5|b11|b12|b13|b14|b15|b16|b2|b31|b32|b33|b4|b5|b6|b7|b8|c12,"{""a1"":11,""a2"":568,""a3"":0,""a4"":0,""a5"":208,""b11"":636,""b12"":52,""b13"":330,""b14"":640,""b15"":312,""b16"":725,""b2"":702,""b31"":6294,""b32"":1875,""b33"":1393,""b4"":1599,""b5"":140,""b6"":363,""b7"":1359,""b8"":1451,""c11"":9,""c12"":259,""c21"":3,""c22"":0}",AGE_Q×SEX
g5,Q3|F,after_support,24,18,6,a1|a3|a4|c11|c21|c22,a2|a5|b11|b12|b13|b14|b15|b16|b2|b31|b32|b33|b4|b5|b6|b7|b8|c12,"{""a1"":11,""a2"":568,""a3"":0,""a4"":0,""a5"":208,""b11"":636,""b12"":52,""b13"":330,""b14"":640,""b15"":312,""b16"":725,""b2"":702,""b31"":6294,""b32"":1875,""b33"":1393,""b4"":1599,""b5"":140,""b6"":363,""b7"":1359,""b8"":1451,""c11"":9,""c12"":259,""c21"":3,""c22"":0}",AGE_Q×SEX
g5,Q3|M,after_minpc,24,19,5,a3|a4|b13|c21|c22,a1|a2|a5|b11|b12|b14|b15|b16|b2|b31|b32|b33|b4|b5|b6|b7|b8|c11|c12,"{""a1"":13,""a2"":545,""a3"":0,""a4"":0,""a5"":136,""b11"":790,""b12"":60,""b13"":4,""b14"":593,""b15"":310,""b16"":1016,""b2"":529,""b31"":6036,""b32"":1273,""b33"":1052,""b4"":1696,""b5"":117,""b6"":389,""b7"":808,""b8"":928,""c11"":21,""c12"":240,""c21"":8,""c22"":2}",AGE_Q×SEX
g5,Q3|M,after_support,24,18,6,a1|a3|a4|b13|c21|c22,a2|a5|b11|b12|b14|b15|b16|b2|b31|b32|b33|b4|b5|b6|b7|b8|c11|c12,"{""a1"":13,""a2"":545,""a3"":0,""a4"":0,""a5"":136,""b11"":790,""b12"":60,""b13"":4,""b14"":593,""b15"":310,""b16"":1016,""b2"":529,""b31"":6036,""b32"":1273,""b33"":1052,""b4"":1696,""b5"":117,""b6"":389,""b7"":808,""b8"":928,""c11"":21,""c12"":240,""c21"":8,""c22"":2}",AGE_Q×SEX
g5,Q4|F,after_minpc,24,18,6,a1|a3|a4|c11|c21|c22,a2|a5|b11|b12|b13|b14|b15|b16|b2|b31|b32|b33|b4|b5|b6|b7|b8|c12,"{""a1"":5,""a2"":823,""a3"":0,""a4"":0,""a5"":238,""b11"":155,""b12"":20,""b13"":192,""b14"":344,""b15"":97,""b16"":334,""b2"":406,""b31"":6810,""b32"":1837,""b33"":1243,""b4"":899,""b5"":38,""b6"":305,""b7"":1177,""b8"":1900,""c11"":3,""c12"":283,""c21"":0,""c22"":0}",AGE_Q×SEX
g5,Q4|F,after_support,24,18,6,a1|a3|a4|c11|c21|c22,a2|a5|b11|b12|b13|b14|b15|b16|b2|b31|b32|b33|b4|b5|b6|b7|b8|c12,"{""a1"":5,""a2"":823,""a3"":0,""a4"":0,""a5"":238,""b11"":155,""b12"":20,""b13"":192,""b14"":344,""b15"":97,""b16"":334,""b2"":406,""b31"":6810,""b32"":1837,""b33"":1243,""b4"":899,""b5"":38,""b6"":305,""b7"":1177,""b8"":1900,""c11"":3,""c12"":283,""c21"":0,""c22"":0}",AGE_Q×SEX
g5,Q4|M,after_minpc,24,16,8,a1|a3|a4|b12|b13|c11|c21|c22,a2|a5|b11|b14|b15|b16|b2|b31|b32|b33|b4|b5|b6|b7|b8|c12,"{""a1"":4,""a2"":366,""a3"":0,""a4"":0,""a5"":84,""b11"":124,""b12"":9,""b13"":3,""b14"":189,""b15"":77,""b16"":408,""b2"":134,""b31"":2716,""b32"":666,""b33"":522,""b4"":644,""b5"":26,""b6"":177,""b7"":420,""b8"":560,""c11"":9,""c12"":136,""c21"":0,""c22"":0}",AGE_Q×SEX
