garbage_bin,stratum,stage,total_candidates,kept_n,dropped_n,dropped_classes,kept_classes,support_json,note
g4,Q2|F,after_support,22,11,11,a1|a2|a3|a4|b12|b13|b15|b5|c12|c21|c22,a5|b11|b14|b16|b2|b31|b32|b33|b4|b6|b7,"{""a1"":0,""a2"":14,""a3"":0,""a4"":0,""a5"":41,""b11"":29,""b12"":2,""b13"":12,""b14"":35,""b15"":17,""b16"":54,""b2"":32,""b31"":73,""b32"":62,""b33"":48,""b4"":54,""b5"":8,""b6"":65,""b7"":127,""c12"":14,""c21"":0,""c22"":0}",AGE_Q×SEX
g4,Q2|M,after_minpc,22,14,8,a1|a3|a4|b12|b13|c12|c21|c22,a2|a5|b11|b14|b15|b16|b2|b31|b32|b33|b4|b5|b6|b7,"{""a1"":1,""a2"":18,""a3"":0,""a4"":0,""a5"":21,""b11"":31,""b12"":6,""b13"":1,""b14"":25,""b15"":15,""b16"":53,""b2"":23,""b31"":65,""b32"":50,""b33"":36,""b4"":46,""b5"":12,""b6"":43,""b7"":90,""c12"":9,""c21"":0,""c22"":0}",AGE_Q×SEX
g4,Q2|M,after_support,22,11,11,a1|a2|a3|a4|b12|b13|b15|b5|c12|c21|c22,a5|b11|b14|b16|b2|b31|b32|b33|b4|b6|b7,"{""a1"":1,""a2"":18,""a3"":0,""a4"":0,""a5"":21,""b11"":31,""b12"":6,""b13"":1,""b14"":25,""b15"":15,""b16"":53,""b2"":23,""b31"":65,""b32"":50,""b33"":36,""b4"":46,""b5"":12,""b6"":43,""b7"":90,""c12"":9,""c21"":0,""c22"":0}",AGE_Q×SEX
g4,Q3|F,after_minpc,22,13,9,a1|a3|a4|b11|b12|b15|b5|c21|c22,a2|a5|b13|b14|b16|b2|b31|b32|b33|b4|b6|b7|c12,"{""a1"":0,""a2"":30,""a3"":0,""a4"":0,""a5"":58,""b11"":6,""b12"":2,""b13"":12,""b14"":26,""b15"":7,""b16"":29,""b2"":20,""b31"":91,""b32"":82,""b33"":59,""b4"":34,""b5"":4,""b6"":51,""b7"":140,""c12"":15,""c21"":0,""c22"":0}",AGE_Q×SEX
g4,Q3|F,after_support,22,11,11,a1|a3|a4|b11|b12|b13|b15|b5|c12|c21|c22,a2|a5|b14|b16|b2|b31|b32|b33|b4|b6|b7,"{""a1"":0,""a2"":30,""a3"":0,""a4"":0,""a5"":58,""b11"":6,""b12"":2,""b13"":12,""b14"":26,""b15"":7,""b16"":29,""b2"":20,""b31"":91,""b32"":82,""b33"":59,""b4"":34,""b5"":4,""b6"":51,""b7"":140,""c12"":15,""c21"":0,""c22"":0}",AGE_Q×SEX
g4,Q3|M,after_minpc,22,13,9,a1|a3|a4|b12|b13|b5|c12|c21|c22,a2|a5|b11|b14|b15|b16|b2|b31|b32|b33|b4|b6|b7,"{""a1"":0,""a2"":28,""a3"":0,""a4"":0,""a5"":24,""b11"":11,""b12"":2,""b13"":0,""b14"":20,""b15"":14,""b16"":36,""b2"":12,""b31"":56,""b32"":34,""b33"":29,""b4"":31,""b5"":0,""b6"":42,""b7"":77,""c12"":2,""c21"":0,""c22"":0}",AGE_Q×SEX
g4,Q3|M,after_support,22,10,12,a1|a3|a4|b11|b12|b13|b15|b2|b5|c12|c21|c22,a2|a5|b14|b16|b31|b32|b33|b4|b6|b7,"{""a1"":0,""a2"":28,""a3"":0,""a4"":0,""a5"":24,""b11"":11,""b12"":2,""b13"":0,""b14"":20,""b15"":14,""b16"":36,""b2"":12,""b31"":56,""b32"":34,""b33"":29,""b4"":31,""b5"":0,""b6"":42,""b7"":77,""c12"":2,""c21"":0,""c22"":0}",AGE_Q×SEX
g4,Q4|F,after_minpc,22,12,10,a1|a3|a4|b11|b12|b13|b15|b5|c21|c22,a2|a5|b14|b16|b2|b31|b32|b33|b4|b6|b7|c12,"{""a1"":0,""a2"":35,""a3"":0,""a4"":0,""a5"":40,""b11"":4,""b12"":2,""b13"":6,""b14"":18,""b15"":4,""b16"":13,""b2"":21,""b31"":64,""b32"":49,""b33"":29,""b4"":29,""b5"":2,""b6"":40,""b7"":106,""c12"":16,""c21"":0,""c22"":0}",AGE_Q×SEX
g4,Q4|F,after_support,22,9,13,a1|a3|a4|b11|b12|b13|b14|b15|b16|b5|c12|c21|c22,a2|a5|b2|b31|b32|b33|b4|b6|b7,"{""a1"":0,""a2"":35,""a3"":0,""a4"":0,""a5"":40,""b11"":4,""b12"":2,""b13"":6,""b14"":18,""b15"":4,""b16"":13,""b2"":21,""b31"":64,""b32"":49,""b33"":29,""b4"":29,""b5"":2,""b6"":40,""b7"":106,""c12"":16,""c21"":0,""c22"":0}",AGE_Q×SEX
g4,Q4|M,after_minpc,22,9,13,a1|a3|a4|b11|b12|b13|b14|b15|b2|b5|c12|c21|c22,a2|a5|b16|b31|b32|b33|b4|b6|b7,"{""a1"":0,""a2"":15,""a3"":0,""a4"":0,""a5"":12,""b11"":5,""b12"":0,""b13"":0,""b14"":2,""b15"":2,""b16"":22,""b2"":4,""b31"":28,""b32"":16,""b33"":15,""b4"":18,""b5"":1,""b6"":24,""b7"":34,""c12"":5,""c21"":0,""c22"":0}",AGE_Q×SEX
g4,Q4|M,after_support,22,4,18,a1|a2|a3|a4|a5|b11|b12|b13|b14|b15|b2|b32|b33|b4|b5|c12|c21|c22,b16|b31|b6|b7,"{""a1"":0,""a2"":15,""a3"":0,""a4"":0,""a5"":12,""b11"":5,""b12"":0,""b13"":0,""b14"":2,""b15"":2,""b16"":22,""b2"":4,""b31"":28,""b32"":16,""b33"":15,""b4"":18,""b5"":1,""b6"":24,""b7"":34,""c12"":5,""c21"":0,""c22"":0}",AGE_Q×SEX
g5,Q1|F,after_minpc,24,23,1,a3,a1|a2|a4|a5|b11|b12|b13|b14|b15|b16|b2|b31|b32|b33|b4|b5|b6|b7|b8|c11|c12|c21|c22,"{""a1"":176,""a2"":107,""a3"":6,""a4"":87,""a5"":81,""b11"":287,""b12"":28,""b13"":320,""b14"":214,""b15"":146,""b16"":439,""b2"":251,""b31"":537,""b32"":205,""b33"":339,""b4"":335,""b5"":307,""b6"":142,""b7"":836,""b8"":316,""c11"":56,""c12"":191,""c21"":28,""c22"":11}",AGE_Q×SEX
g5,Q1|F,after_support,24,22,2,a3|c22,a1|a2|a4|a5|b11|b12|b13|b14|b15|b16|b2|b31|b32|b33|b4|b5|b6|b7|b8|c11|c12|c21,"{""a1"":176,""a2"":107,""a3"":6,""a4"":87,""a5"":81,""b11"":287,""b12"":28,""b13"":320,""b14"":214,""b15"":146,""b16"":439,""b2"":251,""b31"":537,""b32"":205,""b33"":339,""b4"":335,""b5"":307,""b6"":142,""b7"":836,""b8"":316,""c11"":56,""c12"":191,""c21"":28,""c22"":11}",AGE_Q×SEX
g5,Q1|M,after_minpc,24,22,2,a3|b13,a1|a2|a4|a5|b11|b12|b14|b15|b16|b2|b31|b32|b33|b4|b5|b6|b7|b8|c11|c12|c21|c22,"{""a1"":338,""a2"":146,""a3"":0,""a4"":104,""a5"":107,""b11"":360,""b12"":112,""b13"":1,""b14"":342,""b15"":209,""b16"":424,""b2"":412,""b31"":1250,""b32"":289,""b33"":604,""b4"":393,""b5"":704,""b6"":159,""b7"":1093,""b8"":525,""c11"":157,""c12"":320,""c21"":76,""c22"":48}",AGE_Q×SEX
g5,Q1|M,after_support,24,22,2,a3|b13,a1|a2|a4|a5|b11|b12|b14|b15|b16|b2|b31|b32|b33|b4|b5|b6|b7|b8|c11|c12|c21|c22,"{""a1"":338,""a2"":146,""a3"":0,""a4"":104,""a5"":107,""b11"":360,""b12"":112,""b13"":1,""b14"":342,""b15"":209,""b16"":424,""b2"":412,""b31"":1250,""b32"":289,""b33"":604,""b4"":393,""b5"":704,""b6"":159,""b7"":1093,""b8"":525,""c11"":157,""c12"":320,""c21"":76,""c22"":48}",AGE_Q×SEX
g5,Q2|F,after_minpc,24,21,3,a3|a4|c22,a1|a2|a5|b11|b12|b13|b14|b15|b16|b2|b31|b32|b33|b4|b5|b6|b7|b8|c11|c12|c21,"{""a1"":24,""a2"":322,""a3"":0,""a4"":0,""a5"":174,""b11"":1210,""b12"":77,""b13"":532,""b14"":740,""b15"":356,""b16"":971,""b2"":820,""b31"":2911,""b32"":936,""b33"":1079,""b4"":1722,""b5"":329,""b6"":475,""b7"":1489,""b8"":1127,""c11"":17,""c12"":191,""c21"":12,""c22"":2}",AGE_Q×SEX
g5,Q2|F,after_support,24,19,5,a3|a4|c11|c21|c22,a1|a2|a5|b11|b12|b13|b14|b15|b16|b2|b31|b32|b33|b4|b5|b6|b7|b8|c12,"{""a1"":24,""a2"":322,""a3"":0,""a4"":0,""a5"":174,""b11"":1210,""b12"":77,""b13"":532,""b14"":740,""b15"":356,""b16"":971,""b2"":820,""b31"":2911,""b32"":936,""b33"":1079,""b4"":1722,""b5"":329,""b6"":475,""b7"":1489,""b8"":1127,""c11"":17,""c12"":191,""c21"":12,""c22"":2}",AGE_Q×SEX
g5,Q2|M,after_minpc,24,20,4,a3|a4|b13|c22,a1|a2|a5|b11|b12|b14|b15|b16|b2|b31|b32|b33|b4|b5|b6|b7|b8|c11|c12|c21,"{""a1"":82,""a2"":430,""a3"":0,""a4"":0,""a5"":185,""b11"":1612,""b12"":181,""b13"":5,""b14"":1037,""b15"":478,""b16"":1252,""b2"":988,""b31"":4799,""b32"":997,""b33"":1375,""b4"":1819,""b5"":575,""b6"":472,""b7"":1328,""b8"":1131,""c11"":48,""c12"":220,""c21"":17,""c22"":6}",AGE_Q×SEX
g5,Q2|M,after_support,24,19,5,a3|a4|b13|c21|c22,a1|a2|a5|b11|b12|b14|b15|b16|b2|b31|b32|b33|b4|b5|b6|b7|b8|c11|c12,"{""a1"":82,""a2"":430,""a3"":0,""a4"":0,""a5"":185,""b11"":1612,""b12"":181,""b13"":5,""b14"":1037,""b15"":478,""b16"":1252,""b2"":988,""b31"":4799,""b32"":997,""b33"":1375,""b4"":1819,""b5"":575,""b6"":472,""b7"":1328,""b8"":1131,""c11"":48,""c12"":220,""c21"":17,""c22"":6}",AGE_Q×SEX
g5,Q3|F,after_minpc,24,18,6,a1|a3|a4|c11|c21|c22,a2|a5|b11|b12|b13|b14|b15|b16|b2|b31|b32|b33|b4|b5|b6|b7|b8|c12,"{""a1"":5,""a2"":584,""a3"":0,""a4"":0,""a5"":302,""b11"":523,""b12"":48,""b13"":279,""b14"":533,""b15"":286,""b16"":617,""b2"":663,""b31"":4579,""b32"":1619,""b33"":1532,""b4"":1709,""b5"":116,""b6"":465,""b7"":1503,""b8"":3522,""c11"":8,""c12"":244,""c21"":4,""c22"":1}",AGE_Q×SEX
g5,Q3|F,after_support,24,18,6,a1|a3|a4|c11|c21|c22,a2|a5|b11|b12|b13|b14|b15|b16|b2|b31|b32|b33|b4|b5|b6|b7|b8|c12,"{""a1"":5,""a2"":584,""a3"":0,""a4"":0,""a5"":302,""b11"":523,""b12"":48,""b13"":279,""b14"":533,""b15"":286,""b16"":617,""b2"":663,""b31"":4579,""b32"":1619,""b33"":1532,""b4"":1709,""b5"":116,""b6"":465,""b7"":1503,""b8"":3522,""c11"":8,""c12"":244,""c21"":4,""c22"":1}",AGE_Q×SEX
g5,Q3|M,after_minpc,24,18,6,a1|a3|a4|b13|c21|c22,a2|a5|b11|b12|b14|b15|b16|b2|b31|b32|b33|b4|b5|b6|b7|b8|c11|c12,"{""a1"":7,""a2"":521,""a3"":0,""a4"":0,""a5"":162,""b11"":606,""b12"":56,""b13"":2,""b14"":460,""b15"":299,""b16"":961,""b2"":486,""b31"":4152,""b32"":964,""b33"":1069,""b4"":1584,""b5"":105,""b6"":402,""b7"":939,""b8"":2027,""c11"":17,""c12"":234,""c21"":7,""c22"":2}",AGE_Q×SEX
g5,Q3|M,after_support,24,17,7,a1|a3|a4|b13|c11|c21|c22,a2|a5|b11|b12|b14|b15|b16|b2|b31|b32|b33|b4|b5|b6|b7|b8|c12,"{""a1"":7,""a2"":521,""a3"":0,""a4"":0,""a5"":162,""b11"":606,""b12"":56,""b13"":2,""b14"":460,""b15"":299,""b16"":961,""b2"":486,""b31"":4152,""b32"":964,""b33"":1069,""b4"":1584,""b5"":105,""b6"":402,""b7"":939,""b8"":2027,""c11"":17,""c12"":234,""c21"":7,""c22"":2}",AGE_Q×SEX
g5,Q4|F,after_minpc,24,18,6,a1|a3|a4|c11|c21|c22,a2|a5|b11|b12|b13|b14|b15|b16|b2|b31|b32|b33|b4|b5|b6|b7|b8|c12,"{""a1"":1,""a2"":595,""a3"":0,""a4"":0,""a5"":231,""b11"":146,""b12"":16,""b13"":150,""b14"":262,""b15"":104,""b16"":286,""b2"":337,""b31"":4335,""b32"":1210,""b33"":1327,""b4"":910,""b5"":34,""b6"":317,""b7"":1202,""b8"":3803,""c11"":4,""c12"":297,""c21"":1,""c22"":2}",AGE_Q×SEX
g5,Q4|F,after_support,24,17,7,a1|a3|a4|b12|c11|c21|c22,a2|a5|b11|b13|b14|b15|b16|b2|b31|b32|b33|b4|b5|b6|b7|b8|c12,"{""a1"":1,""a2"":595,""a3"":0,""a4"":0,""a5"":231,""b11"":146,""b12"":16,""b13"":150,""b14"":262,""b15"":104,""b16"":286,""b2"":337,""b31"":4335,""b32"":1210,""b33"":1327,""b4"":910,""b5"":34,""b6"":317,""b7"":1202,""b8"":3803,""c11"":4,""c12"":297,""c21"":1,""c22"":2}",AGE_Q×SEX
g5,Q4|M,after_minpc,24,16,8,a1|a3|a4|b12|b13|c11|c21|c22,a2|a5|b11|b14|b15|b16|b2|b31|b32|b33|b4|b5|b6|b7|b8|c12,"{""a1"":3,""a2"":287,""a3"":0,""a4"":0,""a5"":83,""b11"":116,""b12"":9,""b13"":3,""b14"":120,""b15"":72,""b16"":347,""b2"":151,""b31"":1886,""b32"":442,""b33"":577,""b4"":536,""b5"":16,""b6"":199,""b7"":425,""b8"":1142,""c11"":3,""c12"":114,""c21"":0,""c22"":0}",AGE_Q×SEX
