garbage_bin,stratum,stage,total_candidates,kept_n,dropped_n,dropped_classes,kept_classes,support_json,note
g1,Q1|F,after_minpc,19,17,2,a3|a4,a1|a2|a5|b11|b12|b13|b14|b15|b16|b2|b31|b32|b33|b4|b5|b6|b7,"{""a1"":18,""a2"":197,""a3"":0,""a4"":2,""a5"":123,""b11"":101,""b12"":21,""b13"":104,""b14"":110,""b15"":203,""b16"":165,""b2"":137,""b31"":68,""b32"":55,""b33"":141,""b4"":176,""b5"":262,""b6"":138,""b7"":768}",AGE_Q×SEX
g1,Q1|F,after_support,19,16,3,a1|a3|a4,a2|a5|b11|b12|b13|b14|b15|b16|b2|b31|b32|b33|b4|b5|b6|b7,"{""a1"":18,""a2"":197,""a3"":0,""a4"":2,""a5"":123,""b11"":101,""b12"":21,""b13"":104,""b14"":110,""b15"":203,""b16"":165,""b2"":137,""b31"":68,""b32"":55,""b33"":141,""b4"":176,""b5"":262,""b6"":138,""b7"":768}",AGE_Q×SEX
g1,Q1|M,after_minpc,19,16,3,a3|a4|b13,a1|a2|a5|b11|b12|b14|b15|b16|b2|b31|b32|b33|b4|b5|b6|b7,"{""a1"":34,""a2"":252,""a3"":0,""a4"":2,""a5"":118,""b11"":114,""b12"":38,""b13"":0,""b14"":172,""b15"":302,""b16"":167,""b2"":149,""b31"":110,""b32"":78,""b33"":214,""b4"":192,""b5"":446,""b6"":175,""b7"":772}",AGE_Q×SEX
g1,Q1|M,after_support,19,16,3,a3|a4|b13,a1|a2|a5|b11|b12|b14|b15|b16|b2|b31|b32|b33|b4|b5|b6|b7,"{""a1"":34,""a2"":252,""a3"":0,""a4"":2,""a5"":118,""b11"":114,""b12"":38,""b13"":0,""b14"":172,""b15"":302,""b16"":167,""b2"":149,""b31"":110,""b32"":78,""b33"":214,""b4"":192,""b5"":446,""b6"":175,""b7"":772}",AGE_Q×SEX
g1,Q2|F,after_minpc,19,16,3,a1|a3|a4,a2|a5|b11|b12|b13|b14|b15|b16|b2|b31|b32|b33|b4|b5|b6|b7,"{""a1"":2,""a2"":271,""a3"":0,""a4"":0,""a5"":176,""b11"":99,""b12"":13,""b13"":58,""b14"":116,""b15"":174,""b16"":162,""b2"":125,""b31"":141,""b32"":115,""b33"":173,""b4"":252,""b5"":86,""b6"":165,""b7"":807}",AGE_Q×SEX
g1,Q2|F,after_support,19,15,4,a1|a3|a4|b12,a2|a5|b11|b13|b14|b15|b16|b2|b31|b32|b33|b4|b5|b6|b7,"{""a1"":2,""a2"":271,""a3"":0,""a4"":0,""a5"":176,""b11"":99,""b12"":13,""b13"":58,""b14"":116,""b15"":174,""b16"":162,""b2"":125,""b31"":141,""b32"":115,""b33"":173,""b4"":252,""b5"":86,""b6"":165,""b7"":807}",AGE_Q×SEX
g1,Q2|M,after_minpc,19,15,4,a1|a3|a4|b13,a2|a5|b11|b12|b14|b15|b16|b2|b31|b32|b33|b4|b5|b6|b7,"{""a1"":9,""a2"":297,""a3"":0,""a4"":0,""a5"":155,""b11"":187,""b12"":21,""b13"":0,""b14"":167,""b15"":252,""b16"":201,""b2"":145,""b31"":200,""b32"":134,""b33"":179,""b4"":301,""b5"":104,""b6"":181,""b7"":690}",AGE_Q×SEX
g1,Q2|M,after_support,19,15,4,a1|a3|a4|b13,a2|a5|b11|b12|b14|b15|b16|b2|b31|b32|b33|b4|b5|b6|b7,"{""a1"":9,""a2"":297,""a3"":0,""a4"":0,""a5"":155,""b11"":187,""b12"":21,""b13"":0,""b14"":167,""b15"":252,""b16"":201,""b2"":145,""b31"":200,""b32"":134,""b33"":179,""b4"":301,""b5"":104,""b6"":181,""b7"":690}",AGE_Q×SEX
g1,Q3|F,after_minpc,19,15,4,a1|a3|a4|b12,a2|a5|b11|b13|b14|b15|b16|b2|b31|b32|b33|b4|b5|b6|b7,"{""a1"":3,""a2"":210,""a3"":0,""a4"":0,""a5"":179,""b11"":40,""b12"":7,""b13"":20,""b14"":63,""b15"":74,""b16"":83,""b2"":92,""b31"":131,""b32"":103,""b33"":149,""b4"":187,""b5"":24,""b6"":122,""b7"":731}",AGE_Q×SEX
g1,Q3|F,after_support,19,15,4,a1|a3|a4|b12,a2|a5|b11|b13|b14|b15|b16|b2|b31|b32|b33|b4|b5|b6|b7,"{""a1"":3,""a2"":210,""a3"":0,""a4"":0,""a5"":179,""b11"":40,""b12"":7,""b13"":20,""b14"":63,""b15"":74,""b16"":83,""b2"":92,""b31"":131,""b32"":103,""b33"":149,""b4"":187,""b5"":24,""b6"":122,""b7"":731}",AGE_Q×SEX
